image_id,subject,subject_bbox,relationship,object,object_bbox
47,man,"[565, 303, 57, 108]",carrying,umbrella,"[551, 291, 74, 22]"
47,cars,"[29, 297, 505, 38]",ON,road,"[88, 348, 695, 72]"
47,person,"[555, 278, 71, 147]",ON,street,"[106, 345, 667, 237]"
47,man,"[565, 303, 57, 108]",ON,street,"[106, 345, 667, 237]"
47,taxi,"[355, 294, 67, 39]",ON,road,"[88, 348, 695, 72]"
47,man,"[565, 303, 57, 108]",with,umbrella,"[551, 291, 74, 22]"
47,man,"[565, 303, 57, 108]",carrying,umbrella,"[551, 291, 74, 22]"
47,headlights,"[358, 313, 32, 11]",ON,taxi,"[355, 294, 67, 39]"
47,car,"[626, 289, 126, 68]",making,turn,"[506, 309, 139, 59]"
47,taxi,"[355, 294, 67, 39]",ON,road,"[88, 348, 695, 72]"
47,taxi,"[355, 294, 67, 39]",ON,road,"[88, 348, 695, 72]"
47,taxi,"[355, 294, 67, 39]",IN,road,"[88, 348, 695, 72]"
47,man,"[565, 303, 57, 108]",carrying,umbrella,"[551, 291, 74, 22]"
47,traffic lights,"[697, 131, 101, 72]",ON,road,"[88, 348, 695, 72]"
47,person,"[555, 278, 71, 147]",has_attribute,walking,NULL
47,person,"[555, 278, 71, 147]",has_attribute,crossing,NULL
47,street,"[106, 345, 667, 237]",has_attribute,wet,NULL
47,umbrella,"[551, 291, 74, 22]",has_attribute,black,NULL
47,sign,"[46, 223, 123, 35]",has_attribute,staples,NULL
47,building,"[18, 9, 261, 262]",has_attribute,large,NULL
47,building,"[18, 9, 261, 262]",has_attribute,tall,NULL
47,building,"[18, 9, 261, 262]",has_attribute,white,NULL
47,headlights,"[358, 313, 32, 11]",has_attribute,on,NULL
47,taxi,"[355, 294, 67, 39]",has_attribute,driving,NULL
47,taxi,"[355, 294, 67, 39]",has_attribute,yellow,NULL
47,clocktower,"[648, 232, 33, 73]",has_attribute,left turn,NULL
47,clocktower,"[648, 232, 33, 73]",has_attribute,black,NULL
47,clocktower,"[648, 232, 33, 73]",has_attribute,white,NULL
47,clocktower,"[648, 232, 33, 73]",has_attribute,small,NULL
47,clocktower,"[648, 232, 33, 73]",has_attribute,far,NULL
47,sidewalk,"[747, 320, 50, 20]",has_attribute,wet,NULL
47,flags`,"[164, 203, 92, 55]",has_attribute,american,NULL
47,flags`,"[164, 203, 92, 55]",has_attribute,high,NULL
47,flags`,"[164, 203, 92, 55]",has_attribute,flying,NULL
47,flags`,"[164, 203, 92, 55]",has_attribute,hanging,NULL
47,trashbin,"[13, 363, 64, 95]",has_attribute,Staples ,NULL
47,sidewalk,"[80, 426, 324, 130]",has_attribute,wet,NULL
47,cover,"[163, 490, 145, 35]",has_attribute,manhole,NULL
47,sign,"[549, 263, 30, 22]",has_attribute,crosswalk,NULL
47,asphalt,"[165, 343, 386, 52]",has_attribute,wet,NULL
47,scene,"[14, 10, 776, 569]",has_attribute,outdoor,NULL
47,scene,"[14, 10, 776, 569]",has_attribute,daytime,NULL
47,scene,"[14, 10, 776, 569]",has_attribute,raining,NULL
47,man,"[565, 303, 57, 108]",has_attribute,walking,NULL
47,man,"[565, 303, 57, 108]",has_attribute,crossing,NULL
47,road,"[88, 348, 695, 72]",has_attribute,black,NULL
47,road,"[88, 348, 695, 72]",has_attribute,wet,NULL
47,road,"[88, 348, 695, 72]",has_attribute,dark,NULL
47,traffic lights,"[697, 131, 101, 72]",has_attribute,hanging,NULL
47,traffic lights,"[697, 131, 101, 72]",has_attribute,on street,NULL
47,traffic lights,"[697, 131, 101, 72]",has_attribute,yellow,NULL
47,traffic lights,"[25, 5, 154, 122]",has_attribute,hanging,NULL
47,buildings,"[29, 1, 592, 278]",has_attribute,multistory,NULL
47,trees,"[684, 214, 107, 99]",has_attribute,green,NULL
47,store,"[41, 208, 136, 110]",has_attribute,Staples ,NULL
47,sign,"[36, 215, 148, 48]",has_attribute,business,NULL
47,corner,"[621, 190, 152, 141]",has_attribute,street ,NULL
47,clock,"[637, 210, 82, 69]",has_attribute,elevated ,NULL
48,flowers,"[214, 426, 35, 26]",IN,planter,"[31, 425, 277, 166]"
48,flowers,"[116, 412, 29, 26]",IN,planter,"[31, 425, 277, 166]"
48,plants,"[128, 402, 89, 63]",IN,planter,"[31, 425, 277, 166]"
48,plants,"[456, 393, 78, 27]",IN,planter,"[446, 409, 100, 62]"
48,street sign,"[308, 203, 93, 309]",says,no parking,"[358, 215, 35, 17]"
48,telephone number,"[710, 336, 68, 19]",ON,awning,"[678, 314, 107, 49]"
48,man,"[613, 378, 38, 92]",wears,shirt,"[614, 389, 36, 41]"
48,man,"[613, 378, 38, 92]",carries,shopping bag,"[607, 426, 18, 31]"
48,man,"[613, 378, 38, 92]",carries,shopping bag,"[639, 429, 12, 32]"
48,newspaper box,"[197, 374, 68, 82]",IN,group,"[194, 371, 133, 120]"
48,newspaper box,"[248, 374, 43, 81]",IN,group,"[194, 371, 133, 120]"
48,newspaper box,"[275, 375, 52, 117]",IN,group,"[194, 371, 133, 120]"
48,man,"[531, 371, 47, 110]",wears,sweatshirt,"[532, 386, 41, 47]"
48,man,"[531, 371, 47, 110]",carries,gym bag,"[528, 408, 30, 26]"
48,man,"[657, 378, 34, 102]",wears,suit,"[655, 394, 34, 82]"
48,arrow,"[543, 317, 35, 12]",ON,sign,"[537, 314, 47, 18]"
48,sign,"[537, 314, 47, 18]",says,one way,"[553, 319, 23, 10]"
48,man,"[718, 378, 58, 117]",wears,suit,"[719, 394, 56, 99]"
48,man,"[531, 371, 47, 110]",has,gym bag,"[528, 408, 30, 26]"
48,man,"[657, 378, 34, 102]",wears,tie,"[674, 396, 13, 31]"
48,leaves,"[14, 4, 356, 272]",ON,tree,"[16, 2, 322, 449]"
48,leaves,"[407, 153, 215, 195]",ON,tree,"[389, 168, 231, 253]"
48,man,"[531, 371, 47, 110]",carries,gym bag,"[528, 408, 30, 26]"
48,sign,"[537, 314, 47, 18]",says,atm,"[678, 312, 109, 132]"
48,building,"[181, 16, 291, 192]",has,windows,"[111, 34, 345, 142]"
48,windows,"[111, 34, 345, 142]",by,street,"[136, 204, 516, 301]"
48,taxi,"[306, 384, 126, 93]",ON,street,"[136, 204, 516, 301]"
48,tree,"[16, 2, 322, 449]",has,leaves,"[14, 4, 356, 272]"
48,sign,"[537, 314, 47, 18]",by,curb,"[306, 460, 162, 36]"
48,planter,"[446, 409, 100, 62]",for,trees,"[136, 69, 274, 372]"
48,sign,"[537, 314, 47, 18]",ON,pole,"[280, 183, 93, 256]"
48,taxi cab,"[0, 367, 160, 174]",has_attribute,yellow,NULL
48,taxi cab,"[306, 384, 126, 93]",has_attribute,yellow,NULL
48,taxi cab,"[403, 384, 108, 71]",has_attribute,yellow,NULL
48,planter,"[31, 425, 277, 166]",has_attribute,white,NULL
48,planter,"[446, 409, 100, 62]",has_attribute,white,NULL
48,flowers,"[214, 426, 35, 26]",has_attribute,purple,NULL
48,flowers,"[116, 412, 29, 26]",has_attribute,purple,NULL
48,plants,"[128, 402, 89, 63]",has_attribute,green,NULL
48,plants,"[456, 393, 78, 27]",has_attribute,green,NULL
48,street sign,"[308, 203, 93, 309]",has_attribute,red,NULL
48,awning,"[678, 314, 107, 49]",has_attribute,green,NULL
48,shirt,"[614, 389, 36, 41]",has_attribute,striped,NULL
48,man,"[613, 378, 38, 92]",has_attribute,carrying,NULL
48,suit,"[655, 394, 34, 82]",has_attribute,black,NULL
48,man,"[657, 378, 34, 102]",has_attribute,walking,NULL
48,sign,"[537, 314, 47, 18]",has_attribute,saying,NULL
48,sign,"[537, 314, 47, 18]",has_attribute,red,NULL
48,sign,"[537, 314, 47, 18]",has_attribute,directional,NULL
48,suv,"[132, 357, 95, 41]",has_attribute,four door,NULL
48,suv,"[132, 357, 95, 41]",has_attribute,white,NULL
48,suv,"[132, 357, 95, 41]",has_attribute,parked,NULL
48,pavement,"[1, 443, 795, 155]",has_attribute,dry,NULL
48,pavement,"[1, 443, 795, 155]",has_attribute,grey,NULL
48,taxi cab,"[373, 375, 117, 36]",has_attribute,moving,NULL
48,taxi cab,"[373, 375, 117, 36]",has_attribute,parked,NULL
48,suit,"[719, 394, 56, 99]",has_attribute,black,NULL
48,man,"[718, 378, 58, 117]",has_attribute,stepping,NULL
48,sign,"[566, 281, 54, 22]",has_attribute,blue,NULL
48,sign,"[566, 281, 54, 22]",has_attribute,white,NULL
48,leaves,"[14, 4, 356, 272]",has_attribute,green,NULL
48,leaves,"[407, 153, 215, 195]",has_attribute,green,NULL
48,tree,"[16, 2, 322, 449]",has_attribute,green,NULL
48,taxi,"[306, 384, 126, 93]",has_attribute,yellow,NULL
48,taxi,"[306, 384, 126, 93]",has_attribute,on the side,NULL
48,bag,"[506, 404, 88, 43]",has_attribute,black,NULL
48,taxi,"[369, 375, 40, 15]",has_attribute,yellow,NULL
48,taxi,"[383, 379, 76, 28]",has_attribute,yellow,NULL
48,taxi,"[0, 367, 160, 174]",has_attribute,yellow,NULL
48,taxi,"[0, 367, 160, 174]",has_attribute,on the side,NULL
48,taxi,"[403, 384, 108, 71]",has_attribute,on the side,NULL
48,taxi,"[403, 384, 108, 71]",has_attribute,yellow,NULL
48,logo,"[30, 310, 104, 106]",has_attribute,espn,NULL
48,building,"[181, 16, 291, 192]",has_attribute,tall,NULL
48,pole,"[280, 183, 93, 256]",has_attribute,black,NULL
48,pot,"[68, 401, 286, 174]",has_attribute,white,NULL
48,people,"[480, 287, 251, 198]",has_attribute,walking,NULL
48,people,"[480, 287, 251, 198]",has_attribute,crowded,NULL
48,taxis,"[50, 302, 507, 155]",has_attribute,driving,NULL
48,picture,"[57, 27, 726, 488]",has_attribute,taken,NULL
48,day,"[207, 6, 588, 340]",has_attribute,sunny,NULL
48,scene,"[113, 79, 540, 460]",has_attribute,street ,NULL
48,scene,"[113, 79, 540, 460]",has_attribute,daytime,NULL
48,pots,"[105, 388, 527, 177]",has_attribute,white,NULL
48,buildings,"[134, 46, 612, 309]",has_attribute,tall,NULL
48,trees,"[136, 69, 274, 372]",has_attribute,along,NULL
48,lights,"[521, 84, 127, 179]",has_attribute,hanging,NULL
48,canopy,"[662, 29, 136, 147]",has_attribute,green,NULL
48,posts,"[333, 171, 63, 299]",has_attribute,red,NULL
48,boxes,"[652, 356, 121, 132]",has_attribute,filled,NULL
49,girl,"[373, 570, 36, 116]",IN,coat,"[373, 584, 34, 58]"
49,woman,"[85, 555, 83, 244]",with,shirt,"[109, 595, 42, 79]"
49,man,"[282, 555, 73, 211]",WEARING,jacket,"[278, 576, 79, 81]"
49,man,"[282, 555, 73, 211]",has,bag,"[319, 642, 35, 33]"
49,woman,"[85, 555, 83, 244]",carrying,bag,"[75, 594, 46, 94]"
49,man,"[392, 568, 105, 226]",carrying,bag,"[418, 599, 55, 96]"
49,planters,"[154, 581, 59, 89]",have,plants,"[154, 582, 32, 40]"
49,building,"[415, 0, 184, 798]",has,store,"[408, 285, 121, 438]"
49,street,"[2, 566, 596, 231]",has,signs,"[227, 453, 65, 46]"
49,buildings,"[2, 1, 336, 574]",lining,street,"[2, 566, 596, 231]"
49,building,"[415, 0, 184, 798]",has,flag,"[458, 391, 12, 50]"
49,sky,"[236, 0, 154, 550]",near,buildings,"[2, 1, 336, 574]"
49,signs,"[227, 453, 65, 46]",ON,buildings,"[2, 1, 336, 574]"
49,woman,"[85, 555, 83, 244]",has a,purse,"[77, 603, 37, 98]"
49,windows,"[415, 134, 160, 193]",ON,building,"[415, 0, 184, 798]"
49,coat,"[373, 584, 34, 58]",has_attribute,pink,NULL
49,shirt,"[109, 595, 42, 79]",has_attribute,pink,NULL
49,woman,"[85, 555, 83, 244]",has_attribute,walking,NULL
49,woman,"[85, 555, 83, 244]",has_attribute,white,NULL
49,taxi,"[169, 552, 28, 25]",has_attribute,yellow,NULL
49,taxi,"[169, 552, 28, 25]",has_attribute,gold,NULL
49,taxi,"[169, 552, 28, 25]",has_attribute,parked,NULL
49,flag,"[458, 391, 12, 50]",has_attribute,hanging,NULL
49,flag,"[458, 391, 12, 50]",has_attribute,waving,NULL
49,flag,"[458, 391, 12, 50]",has_attribute,blue,NULL
49,jacket,"[278, 576, 79, 81]",has_attribute,white,NULL
49,jacket,"[278, 576, 79, 81]",has_attribute,clean,NULL
49,jacket,"[278, 576, 79, 81]",has_attribute,long,NULL
49,man,"[282, 555, 73, 211]",has_attribute,walking,NULL
49,light,"[283, 538, 19, 17]",has_attribute,red,NULL
49,light,"[283, 538, 19, 17]",has_attribute,black,NULL
49,light,"[239, 342, 17, 17]",has_attribute,off,NULL
49,car,"[0, 549, 46, 32]",has_attribute,parked,NULL
49,bag,"[319, 642, 35, 33]",has_attribute,red,NULL
49,sign,"[245, 490, 46, 12]",has_attribute,blue,NULL
49,sign,"[245, 490, 46, 12]",has_attribute,yellow,NULL
49,vehicle,"[2, 584, 83, 90]",has_attribute,parked,NULL
49,planters,"[154, 581, 59, 89]",has_attribute,concrete,NULL
49,plants,"[154, 582, 32, 40]",has_attribute,green,NULL
49,pole,"[232, 326, 30, 230]",has_attribute,black,NULL
49,building,"[415, 0, 184, 798]",has_attribute,tall,NULL
49,street,"[2, 566, 596, 231]",has_attribute,busy,NULL
49,street,"[2, 566, 596, 231]",has_attribute,grey,NULL
49,signs,"[227, 453, 65, 46]",has_attribute,hanging,NULL
49,signs,"[227, 453, 65, 46]",has_attribute,high,NULL
49,signs,"[227, 453, 65, 46]",has_attribute,black,NULL
49,buildings,"[2, 1, 336, 574]",has_attribute,tall,NULL
49,buildings,"[2, 1, 336, 574]",has_attribute,big,NULL
49,sky,"[236, 0, 154, 550]",has_attribute,bright,NULL
49,sky,"[236, 0, 154, 550]",has_attribute,clear,NULL
49,sky,"[236, 0, 154, 550]",has_attribute,blue,NULL
49,sky,"[236, 0, 154, 550]",has_attribute,white,NULL
49,purse,"[77, 603, 37, 98]",has_attribute,white,NULL
49,sunglasses,"[115, 573, 30, 16]",has_attribute,dark,NULL
49,sunglasses,"[115, 573, 30, 16]",has_attribute,black,NULL
49,people,"[88, 511, 397, 282]",has_attribute,walking,NULL
49,windows,"[415, 134, 160, 193]",has_attribute,dark,NULL
49,windows,"[415, 134, 160, 193]",has_attribute,closed,NULL
50,book,"[647, 219, 152, 354]",ON,desk,"[194, 532, 270, 67]"
50,book,"[197, 558, 260, 39]",ON,desk,"[194, 532, 270, 67]"
50,book,"[390, 444, 108, 96]",ON,desk,"[194, 532, 270, 67]"
50,book,"[121, 96, 128, 167]",ON,desk,"[194, 532, 270, 67]"
50,computer,"[168, 105, 14, 12]",beside,desk,"[194, 532, 270, 67]"
50,desk,"[194, 532, 270, 67]",next to,computer,"[168, 105, 14, 12]"
50,computer mouse,"[125, 102, 15, 11]",ON,desk,"[194, 532, 270, 67]"
50,computer,"[168, 105, 14, 12]",has,computer mouse,"[125, 102, 15, 11]"
50,duct tape,"[377, 410, 23, 31]",ON,desk lamp,"[364, 369, 90, 96]"
50,highlighter,"[676, 201, 123, 104]",ON,book,"[647, 219, 152, 354]"
50,book,"[197, 558, 260, 39]",ON,desk,"[194, 532, 270, 67]"
50,book,"[121, 96, 128, 167]",ON,papers,"[95, 38, 524, 315]"
50,papers,"[439, 56, 92, 93]",ON,papers,"[95, 38, 524, 315]"
50,back up cd,"[233, 105, 11, 12]",IN,book,"[121, 96, 128, 167]"
50,computer,"[168, 105, 14, 12]",IN,book,"[121, 96, 128, 167]"
50,computer mouse,"[125, 102, 15, 11]",IN,book,"[121, 96, 128, 167]"
50,push pin,"[489, 65, 11, 14]",IN,papers,"[439, 56, 92, 93]"
50,bookmark,"[329, 196, 18, 38]",IN,book,"[322, 207, 88, 170]"
50,bookmark,"[310, 202, 29, 35]",IN,book,"[322, 207, 88, 170]"
50,remote control,"[1, 102, 139, 300]",on top of,table,"[56, 484, 36, 39]"
50,papers,"[439, 56, 92, 93]",on top of,table,"[56, 484, 36, 39]"
50,keyboard,"[1, 394, 59, 56]",on top of,table,"[56, 484, 36, 39]"
50,cup,"[373, 382, 67, 79]",on top of,table,"[56, 484, 36, 39]"
50,selotape,"[275, 461, 85, 73]",on top of,table,"[56, 484, 36, 39]"
50,reminder,"[435, 61, 82, 78]",pinned on,board,"[256, 64, 124, 102]"
50,compact disk,"[37, 337, 58, 27]",on top of,table,"[56, 484, 36, 39]"
50,pens,"[303, 414, 70, 24]",on top of,table,"[56, 484, 36, 39]"
50,pins,"[257, 68, 132, 16]",attache dto,board,"[256, 64, 124, 102]"
50,lamp,"[8, 105, 113, 285]",on top of,table,"[56, 484, 36, 39]"
50,books,"[303, 210, 170, 161]",on top of,table,"[56, 484, 36, 39]"
50,lamp stand,"[104, 355, 23, 19]",on top of,table,"[56, 484, 36, 39]"
50,remote control,"[1, 102, 139, 300]",on top of,table,"[56, 484, 36, 39]"
50,tape,"[319, 469, 49, 27]",on top of,table,"[56, 484, 36, 39]"
50,keyboard,"[1, 394, 59, 56]",on top of,table,"[56, 484, 36, 39]"
50,compact disk,"[37, 337, 58, 27]",on top of,table,"[56, 484, 36, 39]"
50,coffee mug,"[185, 324, 77, 41]",on top of,desk,"[194, 532, 270, 67]"
50,push pin,"[489, 65, 11, 14]",holding up,reminder,"[435, 61, 82, 78]"
50,papers,"[439, 56, 92, 93]",on top of,desk,"[194, 532, 270, 67]"
50,selotape,"[275, 461, 85, 73]",on top of,table,"[56, 484, 36, 39]"
50,books,"[303, 210, 170, 161]",on top of,desk,"[194, 532, 270, 67]"
50,remote control,"[1, 102, 139, 300]",on top of,table,"[56, 484, 36, 39]"
50,cup,"[373, 382, 67, 79]",on top of,table,"[56, 484, 36, 39]"
50,compact disk,"[37, 337, 58, 27]",on top of,table,"[56, 484, 36, 39]"
50,remote control,"[1, 102, 139, 300]",on top of,table,"[56, 484, 36, 39]"
50,desk lamp,"[364, 369, 90, 96]",has_attribute,silver,NULL
50,desk lamp,"[364, 369, 90, 96]",has_attribute,porcelain,NULL
50,desk lamp,"[364, 369, 90, 96]",has_attribute,decorated,NULL
50,desk lamp,"[364, 369, 90, 96]",has_attribute,gold,NULL
50,duct tape,"[377, 410, 23, 31]",has_attribute,rolled,NULL
50,duct tape,"[377, 410, 23, 31]",has_attribute,blue,NULL
50,duct tape,"[377, 410, 23, 31]",has_attribute,large,NULL
50,coffee mug,"[185, 324, 77, 41]",has_attribute,empty,NULL
50,coffee mug,"[185, 324, 77, 41]",has_attribute,loose,NULL
50,coffee mug,"[185, 324, 77, 41]",has_attribute,blue,NULL
50,remote control,"[1, 102, 139, 300]",has_attribute,black,NULL
50,remote control,"[1, 102, 139, 300]",has_attribute,gold,NULL
50,remote control,"[1, 102, 139, 300]",has_attribute,colored,NULL
50,remote control,"[1, 102, 139, 300]",has_attribute,metal,NULL
50,highlighter,"[676, 201, 123, 104]",has_attribute,yellow,NULL
50,highlighter,"[676, 201, 123, 104]",has_attribute,loose,NULL
50,desk,"[194, 532, 270, 67]",has_attribute,yellow,NULL
50,book,"[390, 444, 108, 96]",has_attribute,remote control,NULL
50,papers,"[95, 38, 524, 315]",has_attribute,stacked,NULL
50,papers,"[439, 56, 92, 93]",has_attribute,stacked,NULL
50,papers,"[439, 56, 92, 93]",has_attribute,white,NULL
50,papers,"[439, 56, 92, 93]",has_attribute,piled,NULL
50,computer,"[168, 105, 14, 12]",has_attribute,corner,NULL
50,computer mouse,"[125, 102, 15, 11]",has_attribute,gray,NULL
50,pen,"[162, 324, 33, 41]",has_attribute,highlighter,NULL
50,books,"[303, 210, 170, 161]",has_attribute,unarranged,NULL
50,books,"[303, 210, 170, 161]",has_attribute,row,NULL
50,books,"[303, 210, 170, 161]",has_attribute,four,NULL
50,table,"[56, 484, 36, 39]",has_attribute,untidy,NULL
50,keyboard,"[1, 394, 59, 56]",has_attribute,blakc,NULL
50,keyboard,"[1, 394, 59, 56]",has_attribute,black,NULL
50,selotape,"[275, 461, 85, 73]",has_attribute,masking,NULL
50,compact disk,"[37, 337, 58, 27]",has_attribute,out,NULL
50,pins,"[257, 68, 132, 16]",has_attribute,six,NULL
50,lamp,"[8, 105, 113, 285]",has_attribute,off,NULL
50,cord,"[449, 501, 32, 40]",has_attribute,yellow,NULL
50,lamp stand,"[104, 355, 23, 19]",has_attribute,golden,NULL
50,marker,"[163, 343, 30, 28]",has_attribute,black,NULL
50,folder,"[292, 537, 135, 31]",has_attribute,yellow,NULL
50,telephone,"[3, 304, 57, 63]",has_attribute,black,NULL
52,foliage,"[23, 453, 773, 144]",around,water,"[0, 363, 797, 230]"
52,sky,"[0, 5, 796, 280]",above,water,"[115, 370, 538, 224]"
52,tide,"[656, 402, 58, 53]",OF,river,"[2, 374, 792, 216]"
52,tide,"[495, 538, 38, 41]",OF,river,"[89, 344, 528, 241]"
52,window,"[110, 325, 26, 17]",OF,building,"[2, 250, 152, 114]"
52,window,"[38, 316, 48, 22]",ON,building,"[23, 272, 136, 91]"
52,window,"[745, 298, 27, 14]",OF,building,"[718, 282, 76, 34]"
52,window,"[783, 309, 14, 26]",OF,building,"[766, 294, 32, 37]"
52,cloud,"[404, 15, 186, 113]",IN,sky,"[243, 53, 338, 116]"
52,cloud,"[129, 55, 110, 101]",IN,sky,"[114, 55, 523, 123]"
52,cloud,"[657, 94, 122, 107]",IN,sky,"[402, 93, 321, 91]"
52,tree,"[567, 261, 128, 122]",by,water,"[0, 363, 797, 230]"
52,foliage,"[150, 250, 306, 90]",has_attribute,green,NULL
52,cement,"[239, 287, 151, 112]",has_attribute,brown,NULL
52,building,"[462, 240, 122, 92]",has_attribute,red,NULL
52,building,"[462, 240, 122, 92]",has_attribute,brick,NULL
52,boat,"[411, 352, 57, 56]",has_attribute,white,NULL
52,roof,"[26, 277, 117, 45]",has_attribute,black,NULL
52,water,"[112, 373, 664, 222]",has_attribute,calm,NULL
52,opening,"[280, 357, 61, 27]",has_attribute,oval,NULL
52,cloud,"[404, 15, 186, 113]",has_attribute,white,NULL
52,cloud,"[129, 55, 110, 101]",has_attribute,white ,NULL
52,cloud,"[657, 94, 122, 107]",has_attribute,white ,NULL
52,tree,"[567, 261, 128, 122]",has_attribute,green,NULL
53,building,"[470, 4, 288, 335]",has,window,"[607, 53, 46, 170]"
53,window,"[225, 116, 110, 165]",of a,building,"[470, 4, 288, 335]"
53,building,"[470, 4, 288, 335]",has,window,"[607, 53, 46, 170]"
53,entrance,"[526, 273, 35, 62]",OF,building,"[470, 4, 288, 335]"
53,person,"[603, 284, 35, 62]",riding,motorcycle,"[583, 307, 56, 49]"
53,person,"[603, 284, 35, 62]",riding on,motorcycle,"[583, 307, 56, 49]"
53,traffic light,"[246, 200, 49, 180]",IN,red,"[268, 217, 21, 25]"
53,doorway,"[20, 368, 65, 91]",without,lighting,"[21, 85, 75, 358]"
53,shadow,"[375, 433, 140, 100]",OF,phone,"[405, 177, 93, 276]"
53,wheel,"[679, 438, 80, 87]",OF,car,"[538, 317, 220, 208]"
53,car,"[538, 317, 220, 208]",has,wheel,"[679, 438, 80, 87]"
53,phone,"[405, 177, 93, 276]",ON,sidewalk,"[103, 354, 460, 180]"
53,building,"[470, 4, 288, 335]",has,window,"[607, 53, 46, 170]"
53,entrance,"[526, 273, 35, 62]",OF,building,"[470, 4, 288, 335]"
53,phone,"[405, 177, 93, 276]",for,pay,"[431, 259, 53, 128]"
53,car,"[538, 317, 220, 208]",has,front end,"[539, 370, 174, 156]"
53,person,"[603, 284, 35, 62]",ON,motorcycle,"[583, 307, 56, 49]"
53,car,"[620, 295, 140, 60]",next to,motorcycle,"[583, 307, 56, 49]"
53,phone,"[405, 177, 93, 276]",ON,sidewalk,"[103, 354, 460, 180]"
53,car,"[538, 317, 220, 208]",parked by,sidewalk,"[103, 354, 460, 180]"
53,bicycles,"[226, 295, 155, 47]",in front of,building,"[126, 20, 289, 323]"
53,person,"[603, 284, 35, 62]",ON,motorcycle,"[583, 307, 56, 49]"
53,tree,"[272, 6, 198, 394]",in front,building,"[5, 3, 192, 476]"
53,lighting,"[21, 85, 75, 358]",OF,building,"[5, 3, 192, 476]"
53,person,"[690, 301, 30, 24]",riding,car,"[620, 295, 140, 60]"
53,car,"[538, 317, 220, 208]",has_attribute,black,NULL
53,car,"[538, 317, 220, 208]",has_attribute,parked,NULL
53,lamp,"[426, 159, 25, 25]",has_attribute,yellow,NULL
53,phone,"[405, 177, 93, 276]",has_attribute,gray,NULL
53,phone,"[405, 177, 93, 276]",has_attribute,tall,NULL
53,traffic light,"[246, 200, 49, 180]",has_attribute,yellow,NULL
53,car,"[620, 295, 140, 60]",has_attribute,black,NULL
53,car,"[620, 295, 140, 60]",has_attribute,white,NULL
53,storefront,"[272, 252, 65, 87]",has_attribute,illuminated,NULL
53,license plate,"[548, 439, 46, 35]",has_attribute,white,NULL
53,license plate,"[548, 439, 46, 35]",has_attribute,black,NULL
53,post,"[364, 158, 84, 237]",has_attribute,steel,NULL
53,sidewalk,"[103, 354, 460, 180]",has_attribute,brick,NULL
53,street,"[117, 320, 494, 71]",has_attribute,long,NULL
53,street,"[117, 320, 494, 71]",has_attribute,a long street pavement,NULL
53,street,"[117, 320, 494, 71]",has_attribute,paved,NULL
53,mail box,"[368, 324, 34, 63]",has_attribute,circular,NULL
53,light,"[265, 211, 27, 28]",has_attribute,red,NULL
54,building,"[2, 0, 639, 495]",has,window,"[197, 137, 28, 63]"
54,building,"[2, 0, 639, 495]",has,window,"[200, 80, 26, 54]"
54,building,"[2, 0, 639, 495]",has,window,"[129, 149, 14, 55]"
54,building,"[2, 0, 639, 495]",has,window,"[420, 168, 7, 93]"
54,building,"[2, 0, 639, 495]",has,window,"[419, 23, 7, 47]"
54,person,"[758, 406, 41, 161]",has,head,"[763, 407, 26, 26]"
54,person,"[497, 412, 76, 163]",has,head,"[513, 410, 23, 28]"
54,person,"[563, 422, 63, 139]",has,head,"[581, 422, 21, 24]"
54,person,"[536, 409, 30, 116]",has,head,"[538, 409, 21, 23]"
54,person,"[179, 465, 26, 30]",has,head,"[179, 465, 26, 24]"
54,person,"[758, 406, 41, 161]",has,head,"[763, 407, 26, 26]"
54,person,"[758, 406, 41, 161]",has,leg,"[759, 481, 31, 89]"
54,person,"[563, 422, 63, 139]",has,leg,"[605, 496, 22, 69]"
54,person,"[497, 412, 76, 163]",has,leg,"[523, 493, 49, 82]"
54,person,"[497, 412, 76, 163]",has,leg,"[492, 502, 41, 67]"
54,person,"[563, 422, 63, 139]",has,leg,"[563, 499, 28, 59]"
54,car,"[43, 442, 353, 152]",has,wheel,"[248, 534, 58, 58]"
54,car,"[43, 442, 353, 152]",has,wheel,"[57, 518, 44, 54]"
54,car,"[43, 442, 353, 152]",has,windshield,"[208, 450, 100, 41]"
54,car,"[43, 442, 353, 152]",has,window,"[84, 448, 61, 40]"
54,person,"[758, 406, 41, 161]",has,head,"[763, 407, 26, 26]"
54,person,"[563, 422, 63, 139]",has,leg,"[563, 499, 28, 59]"
54,person,"[563, 422, 63, 139]",has,leg,"[605, 496, 22, 69]"
54,building,"[678, 156, 120, 244]",has,window,"[744, 231, 54, 153]"
54,bike,"[565, 429, 108, 55]",has,tire,"[629, 445, 45, 40]"
54,person,"[563, 422, 63, 139]",WEARING,shirt,"[583, 440, 31, 45]"
54,person,"[497, 412, 76, 163]",WEARING,jacket,"[503, 429, 52, 67]"
54,car,"[43, 442, 353, 152]",has,door,"[130, 447, 107, 117]"
54,person,"[179, 465, 26, 30]",sitting in,car,"[43, 442, 353, 152]"
54,person,"[497, 412, 76, 163]",WEARING,pants,"[499, 492, 69, 82]"
54,person,"[563, 422, 63, 139]",WEARING,skirt,"[572, 481, 50, 44]"
54,sign,"[677, 383, 17, 22]",hanging on,fence,"[411, 372, 388, 90]"
54,person,"[497, 412, 76, 163]",has_attribute,man,NULL
