epoch,batch,loss,diff,proof_steps,nb_proofs,query,target
1,62,4.24134635925293,0.9856117928991364,32.0,4.0,"1.0::;(;(;(target(X);type(X;~ocean));expression(~facing;~woman;X));expression(~wearing;~woman;~skirt)).","('ocean'; 'bbox2')"
1,63,2.281435966491699,0.8978625645733894,37.0,4.0,"1.0::;(;(;(target(X);type(X;~sign));expression(~onTopOf;X;~stand));expression(~along;~television;~stand)).","('sign'; 'bbox1')"
1,64,20.0,0.9999999979388464,8.0,0.0,"1.0::;(;(target(X);type(X;~picture));expression(~has;X;~indoors)).","('picture'; 'bbox3')"
1,65,20.0,0.9999999979388464,8.0,0.0,"1.0::;(;(target(X);type(X;~switch));expression(~hasAttribute;X;~snowy)).","('switch'; 'bbox1')"
1,66,0.7211993932723999,0.5138312014537597,17.0,3.0,"1.0::;(;(target(X);type(X;~shelf));expression(~hasAttribute;X;~plate)).","('shelf'; 'bbox3')"
1,67,0.0005061231786385179,0.0005059951185961104,17.0,3.0,"0.0::;(;(target(X);type(X;~shelf));expression(~hasAttribute;X;~plate)).","('switch'; 'bbox1')"
1,68,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~table));expression(~hasAttribute;X;~forest)).","('table'; None)"
1,69,1.7956695556640625,0.8339837420002855,24.0,4.0,"1.0::;(;(target(X);type(X;~wheel));expression(~contains;~table;X)).","('wheel'; 'bbox2')"
1,70,5.663066387176514,0.9965281454910855,24.0,4.0,"1.0::;(;(target(X);type(X;~painting));expression(~hasAttribute;X;~white)).","('painting'; 'bbox10')"
1,71,5.0348896980285645,0.9934930841971674,234.0,4.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~on;~telephone;X));expression(~has;~telephone;~telephone));expression(~on;~phone;~table)).","('desk'; 'bbox7')"
1,72,1.9448789358139038,0.8569954649822005,22.0,4.0,"1.0::;(;(target(X);type(X;~computer));expression(~hasAttribute;X;~white)).","('computer'; 'bbox4')"
1,73,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~lamp));expression(~on;X;~desk)).","('lamp'; None)"
1,74,9.449450492858887,0.9999212671823675,184.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~stand));expression(~along;~lamp;X));expression(~hasProperty;~lamp;~snowy));expression(~on;~lamp;~desk));expression(~hasAttribute;~lamp;~hit)).","('stand'; 'bbox2')"
1,75,3.8425278663635254,0.9785606629913897,16.0,1.0,"1.0::;(;(;(target(X);type(X;~table));expression(~on;~bowl;X));expression(~hasAttribute;~bowl;~white)).","('table'; 'bbox2')"
1,76,6.473412990570068,0.9984560527470652,21.0,4.0,"1.0::;(;(target(X);type(X;~door));expression(~hasAttribute;X;~open)).","('door'; 'bbox12')"
1,77,2.323007583618164,0.9020215363972897,67.0,4.0,"1.0::;(;(;(;(target(X);type(X;~box));expression(~on;X;~table));expression(~on;~home;~table));expression(~on;~fruit;~table)).","('box'; 'bbox5')"
1,78,7.356086730957031,0.9993613070470961,20.0,4.0,"1.0::;(;(target(X);type(X;~pot));expression(~has;X;~browned)).","('pot'; 'bbox4')"
1,79,1.2496498280611945e-09,1.2496498428915087e-09,20.0,4.0,"0.0::;(;(target(X);type(X;~pot));expression(~has;X;~browned)).","('basket'; 'bbox6')"
1,80,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~chair));expression(~hasProperty;X;~empty)).","('chair'; None)"
1,81,0.8036994338035583,0.5523302277140962,39.0,4.0,"1.0::;(;(;(target(X);type(X;~vase));expression(~on;X;~table));expression(~along;X;~table)).","('vase'; 'bbox6')"
1,82,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~person));expression(~on;X;~picture)).","('person'; 'bbox5')"
1,83,7.586827754974365,0.9994929128902224,11.0,1.0,"1.0::;(;(target(X);type(X;~box));expression(~hasAttribute;X;~shut)).","('box'; 'bbox4')"
1,84,0.0,0.0,11.0,1.0,"1.0::;(;(target(X);type(X;~stand));expression(~on;~bowl;X)).","('stand'; 'bbox2')"
1,85,5.991581916809082,0.9975002934070338,11.0,1.0,"1.0::;(;(target(X);type(X;~bowl));expression(~hasAttribute;X;~empty)).","('bowl'; 'bbox1')"
1,86,1.648280090194021e-07,1.6482799185059974e-07,11.0,1.0,"0.0::;(;(target(X);type(X;~bowl));expression(~hasAttribute;X;~empty)).","('stand'; 'bbox2')"
1,87,6.439634799957275,0.9984030102051296,23.0,4.0,"1.0::;(;(target(X);type(X;~couch));expression(~hasAttribute;X;~tall)).","('couch'; 'bbox9')"
1,88,0.0,0.0,23.0,4.0,"1.0::;(;(target(X);type(X;~lamp));expression(~onTopOf;X;~table)).","('lamp'; 'bbox4')"
1,89,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~plate));expression(~on;X;~counter)).","('plate'; None)"
1,90,2.947922945022583,0.9475514686257388,103.0,4.0,"1.0::;(;(;(;(target(X);type(X;~table));expression(~on;~home;X));expression(~on;~home;~counter));expression(~on;~television;~counter)).","('table'; 'bbox2')"
1,91,0.0,0.0,28.0,4.0,"1.0::;(;(target(X);type(X;~stand));expression(~has;~board;X)).","('stand'; 'bbox3')"
1,92,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~table));expression(~along;~book;X)).","('table'; None)"
1,93,2.06115369216775e-09,2.061153622438558e-09,5.0,0.0,"0.0::;(;(target(X);type(X;~table));expression(~along;~book;X)).","('chair'; None)"
2,0,11.064971923828125,0.9999843489401907,103.0,4.0,"1.0::;(;(;(;(target(X);type(X;~building));expression(~on;~sign;X));expression(~hasProperty;X;~tall));expression(~has;X;~brick)).","('building'; 'bbox2')"
2,1,0.3817059397697449,0.31730422263106584,34.0,4.0,"1.0::;(;(;(target(X);type(X;~man));expression(~wearing;X;~shirt));expression(~hasAttribute;X;~shirt)).","('man'; 'bbox3')"
2,2,0.0,0.0,40.0,4.0,"1.0::;(;(;(target(X);type(X;~road));expression(~parkedOn;~car;X));expression(~parkedOn;~car;X)).","('road'; 'bbox4')"
2,3,2.06115369216775e-09,2.061153622438558e-09,6.0,0.0,"0.0::;(;(;(target(X);type(X;~road));expression(~parkedOn;~car;X));expression(~parkedOn;~car;X)).","('building'; None)"
2,4,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~chain));expression(~wears;~girl;X)).","('chain'; 'bbox3')"
2,5,4.402936935424805,0.9877586649535656,17.0,3.0,"1.0::;(;(target(X);type(X;~lamp));expression(~hasAttribute;X;~tall)).","('lamp'; 'bbox5')"
2,6,7.2128119468688965,0.9992629183956487,17.0,3.0,"1.0::;(;(target(X);type(X;~box));expression(~hasProperty;X;~empty)).","('box'; 'bbox9')"
2,7,6.813888072967529,0.998901586126524,17.0,3.0,"1.0::;(;(target(X);type(X;~desk));expression(~hasAttribute;X;~browned)).","('desk'; 'bbox2')"
2,8,1.2111935454584e-08,1.2111935347550817e-08,17.0,3.0,"0.0::;(;(target(X);type(X;~desk));expression(~hasAttribute;X;~browned)).","('color'; 'bbox7')"
2,9,7.991719722747803,0.9996617481165627,17.0,3.0,"1.0::;(;(target(X);type(X;~light));expression(~hasAttribute;X;~on)).","('light'; 'bbox6')"
2,10,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~bowl));expression(~on;X;~counter)).","('bowl'; 'bbox4')"
2,11,2.1221856627562374e-07,2.122185444247959e-07,28.0,4.0,"0.0::;(;(target(X);type(X;~bowl));expression(~on;X;~counter)).","('food'; 'bbox7')"
2,12,20.0,0.9999999979388464,7.0,0.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~onTopOf;~pen;X));expression(~onTopOf;~written;~book));expression(~has;~book;~open)).","('desk'; None)"
2,13,0.0,0.0,126.0,4.0,"1.0::;(;(;(;(target(X);type(X;~front));expression(~in;~cd;X));expression(~in;~cd;~desk));expression(~on;~cup;~desk)).","('front'; 'bbox10')"
2,14,5.332255454959522e-07,5.332253895924949e-07,107.0,4.0,"0.0::;(;(;(;(target(X);type(X;~front));expression(~in;~cd;X));expression(~in;~cd;~desk));expression(~on;~cup;~desk)).","('book'; 'bbox11')"
2,15,0.0,0.0,54.0,4.0,"1.0::;(;(;(;(target(X);type(X;~computer));expression(~on;X;~desk));expression(~on;~keyboard;~desk));expression(~under;~tower;~desk)).","('computer'; 'bbox3')"
2,16,2.193203926086426,0.8884412505653713,20.0,4.0,"1.0::;(;(target(X);type(X;~desk));expression(~on;~calculator;X)).","('desk'; 'bbox2')"
2,17,0.0,0.0,28.0,4.0,"1.0::;(;(target(X);type(X;~desk));expression(~on;~cup;X)).","('desk'; 'bbox5')"
2,18,3.3083183765411377,0.9634223681316266,28.0,4.0,"1.0::;(;(target(X);type(X;~coat));expression(~hasAttribute;X;~hanging)).","('coat'; 'bbox2')"
2,19,0.8647960424423218,0.5788625619681573,28.0,4.0,"1.0::;(;(target(X);type(X;~cup));expression(~along;X;~desk)).","('cup'; 'bbox4')"
2,20,5.177670914235932e-07,5.177669612360668e-07,28.0,4.0,"0.0::;(;(target(X);type(X;~cup));expression(~along;X;~desk)).","('cable'; 'bbox6')"
2,21,1.3800621032714844,0.7484370703062877,28.0,4.0,"1.0::;(;(target(X);type(X;~bowl));expression(~along;X;~table)).","('bowl'; 'bbox4')"
2,22,0.00026232676464132965,0.00026229235050862377,29.0,4.0,"0.0::;(;(target(X);type(X;~bowl));expression(~along;X;~table)).","('bag'; 'bbox9')"
2,23,3.8987622261047363,0.9797330181320616,214.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~plant));expression(~along;X;~desk));expression(~under;~box;~desk));expression(~along;~computer;~desk));expression(~past;~chair;~desk)).","('plant'; 'bbox8')"
2,24,7.928177833557129,0.9996395573986806,83.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~cup));expression(~along;X;~desk));expression(~hasAttribute;~desk;~table));expression(~on;~pen;~desk));expression(~hasAttribute;~desk;~white)).","('cup'; 'bbox4')"
2,25,5.728160858154297,0.9967469454358784,76.0,4.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~along;~telephone;X));expression(~on;~written;X));expression(~hasAttribute;X;~white)).","('desk'; 'bbox2')"
2,26,2.4386062622070312,0.9127175844707296,32.0,4.0,"1.0::;(;(target(X);type(X;~baby));expression(~on;X;~video)).","('baby'; 'bbox3')"
2,27,8.751470565795898,0.9998417715314315,275.0,4.0,"1.0::;(;(;(;(target(X);type(X;~lamp));expression(~along;X;~desk));expression(~hasAttribute;X;~green));expression(~contains;X;~shaded)).","('lamp'; 'bbox1')"
2,28,1.772228479385376,0.8300461720957759,58.0,4.0,"1.0::;(;(;(;(target(X);type(X;~computer));expression(~in;X;~video));expression(~along;~picture;~desk));expression(~on;~book;~desk)).","('computer'; 'bbox5')"
2,29,5.9840006828308105,0.9974812705291431,29.0,4.0,"1.0::;(;(;(target(X);type(X;~room));expression(~in;~computer;X));expression(~hasAttribute;X;~indoors)).","('room'; 'bbox2')"
2,30,6.446279525756836,0.9984135865869284,14.0,2.0,"1.0::;(;(target(X);type(X;~box));expression(~hasAttribute;X;~brown)).","('box'; 'bbox6')"
2,31,0.0,0.0,14.0,2.0,"1.0::;(;(target(X);type(X;~desk));expression(~onTopOf;~pad;X)).","('desk'; 'bbox4')"
2,32,2.673827886581421,0.9310123576348269,62.0,4.0,"1.0::;(;(;(;(target(X);type(X;~people));expression(~along;X;~pavement));expression(~on;~sign;~sidewalk));expression(~on;~man;~pavement)).","('people'; 'bbox3')"
2,33,0.0,0.0,24.0,4.0,"1.0::;(;(target(X);type(X;~jeans));expression(~has;~man;X)).","('jeans'; 'bbox2')"
2,34,0.0,0.0,11.0,1.0,"1.0::;(;(target(X);type(X;~chair));expression(~in;X;~picture)).","('chair'; 'bbox1')"
2,35,4.911655526740333e-09,4.911655713883139e-09,11.0,1.0,"0.0::;(;(target(X);type(X;~chair));expression(~in;X;~picture)).","('tile'; 'bbox5')"
2,36,6.809123992919922,0.9988963407100343,11.0,1.0,"1.0::;(;(target(X);type(X;~poster));expression(~hasAttribute;X;~hung)).","('poster'; 'bbox6')"
2,37,1.9575525522232056,0.8587964132344349,68.0,4.0,"1.0::;(;(;(;(target(X);type(X;~table));expression(~nextTo;~can;X));expression(~on;~can;X));expression(~hasAttribute;~can;~open)).","('table'; 'bbox4')"
2,38,5.209176063537598,0.9945338243858662,20.0,4.0,"1.0::;(;(target(X);type(X;~keyboard));expression(~hasAttribute;X;~computer)).","('keyboard'; 'bbox7')"
2,39,8.162454605102539,0.9997148384240269,20.0,4.0,"1.0::;(;(target(X);type(X;~hair));expression(~hasAttribute;X;~shorter)).","('hair'; 'bbox2')"
2,40,0.00013338233111426234,0.00013337343807296056,20.0,4.0,"0.0::;(;(target(X);type(X;~hair));expression(~hasAttribute;X;~shorter)).","('bag'; 'bbox5')"
2,41,1.441759705543518,0.7634887977923847,14.0,2.0,"1.0::;(;(target(X);type(X;~keyboard));expression(~hasAttribute;X;~cable)).","('keyboard'; 'bbox1')"
2,42,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~bookshelf));expression(~onTopOf;~book;X)).","('bookshelf'; 'bbox4')"
2,43,1.6390736103057861,0.8058401733347084,107.0,4.0,"1.0::;(;(;(;(target(X);type(X;~table));expression(~onTopOf;~can;X));expression(~onTopOf;~can;~desk));expression(~onTopOf;~phone;~desk)).","('table'; 'bbox8')"
2,44,2.247255325317383,0.8943110914926725,72.0,4.0,"1.0::;(;(;(;(target(X);type(X;~shirt));expression(~hasOn;~woman;X));expression(~has;~woman;~hair));expression(~hasOn;~woman;~watch)).","('shirt'; 'bbox12')"
2,45,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~building));expression(~hasAttribute;X;~taller)).","('building'; None)"
2,46,20.0,0.9999999979388464,6.0,0.0,"1.0::;(;(;(target(X);type(X;~girl));expression(~nextTo;X;~car));expression(~beside;X;~car)).","('girl'; None)"
2,47,7.902005672454834,0.999629999304447,67.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~car));expression(~beside;~girl;X));expression(~besideOf;~girl;X));expression(~beside;~girl;X));expression(~hasAttribute;~girl;~brunette)).","('car'; 'bbox2')"
2,48,2.06115369216775e-09,2.061153622438558e-09,8.0,0.0,"0.0::;(;(;(;(;(target(X);type(X;~car));expression(~beside;~girl;X));expression(~besideOf;~girl;X));expression(~beside;~girl;X));expression(~hasAttribute;~girl;~brunette)).","('girl'; None)"
2,49,6.0201005935668945,0.9975705748018138,11.0,1.0,"1.0::;(;(target(X);type(X;~man));expression(~hasAttribute;X;~sitting)).","('man'; 'bbox3')"
2,50,2.785452365875244,0.9382988287874184,11.0,1.0,"1.0::;(;(target(X);type(X;~bicycle));expression(~hasProperty;X;~park)).","('bicycle'; 'bbox1')"
2,51,1.9496370553970337,0.857674281435133,26.0,4.0,"1.0::;(;(target(X);type(X;~sidewalk));expression(~alongsideOf;~car;X)).","('sidewalk'; 'bbox9')"
2,52,2.06115369216775e-09,2.061153622438558e-09,5.0,0.0,"0.0::;(;(target(X);type(X;~sidewalk));expression(~alongsideOf;~car;X)).","('car'; None)"
2,53,20.0,0.9999999979388464,6.0,0.0,"1.0::;(;(;(target(X);type(X;~building));expression(~on;~sign;X));expression(~hasAttribute;X;~taller)).","('building'; None)"
2,54,2.7047775574828847e-08,2.7047775083418097e-08,70.0,4.0,"0.0::;(;(;(target(X);type(X;~building));expression(~on;~sign;X));expression(~hasAttribute;X;~taller)).","('man'; 'bbox1')"
2,55,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~chair));expression(~has;X;~wood)).","('chair'; None)"
2,56,4.445713520050049,0.9882712656425066,17.0,3.0,"1.0::;(;(target(X);type(X;~carpet));expression(~hasAttribute;X;~brown)).","('carpet'; 'bbox6')"
2,57,2.508643388748169,0.9186214365347155,17.0,3.0,"1.0::;(;(target(X);type(X;~door));expression(~in;X;~painting)).","('door'; 'bbox3')"
2,58,0.0,0.0,22.0,4.0,"1.0::;(;(target(X);type(X;~vase));expression(~on;X;~table)).","('vase'; 'bbox5')"
2,59,0.843875527381897,0.5699593446257598,21.0,4.0,"1.0::;(;(target(X);type(X;~book));expression(~along;X;~table)).","('book'; 'bbox6')"
2,60,0.7667755484580994,0.5354915589038212,21.0,4.0,"1.0::;(;(target(X);type(X;~picture));expression(~hasAttribute;X;~frame)).","('picture'; 'bbox1')"
2,61,0.0,0.0,31.0,4.0,"1.0::;(;(;(target(X);type(X;~woman));expression(~facing;X;~ocean));expression(~facing;X;~ocean)).","('woman'; 'bbox1')"
2,62,2.4625985622406006,0.9147867688691285,33.0,4.0,"1.0::;(;(;(target(X);type(X;~ocean));expression(~facing;~woman;X));expression(~wearing;~woman;~skirt)).","('ocean'; 'bbox2')"
2,63,1.5799278020858765,0.7940100302858253,32.0,4.0,"1.0::;(;(;(target(X);type(X;~sign));expression(~onTopOf;X;~stand));expression(~along;~television;~stand)).","('sign'; 'bbox1')"
2,64,20.0,0.9999999979388464,8.0,0.0,"1.0::;(;(target(X);type(X;~picture));expression(~has;X;~indoors)).","('picture'; 'bbox3')"
2,65,20.0,0.9999999979388464,8.0,0.0,"1.0::;(;(target(X);type(X;~switch));expression(~hasAttribute;X;~snowy)).","('switch'; 'bbox1')"
2,66,0.6534368991851807,0.47974536219862685,17.0,3.0,"1.0::;(;(target(X);type(X;~shelf));expression(~hasAttribute;X;~plate)).","('shelf'; 'bbox3')"
2,67,0.0001818930613808334,0.00018187651008729774,17.0,3.0,"0.0::;(;(target(X);type(X;~shelf));expression(~hasAttribute;X;~plate)).","('switch'; 'bbox1')"
2,68,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~table));expression(~hasAttribute;X;~forest)).","('table'; None)"
2,69,1.3616774082183838,0.7437693870618528,24.0,4.0,"1.0::;(;(target(X);type(X;~wheel));expression(~contains;~table;X)).","('wheel'; 'bbox2')"
2,70,3.6573424339294434,0.9741990104703961,24.0,4.0,"1.0::;(;(target(X);type(X;~painting));expression(~hasAttribute;X;~white)).","('painting'; 'bbox10')"
2,71,3.7816622257232666,0.9772152135276466,239.0,4.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~on;~telephone;X));expression(~has;~telephone;~telephone));expression(~on;~phone;~table)).","('desk'; 'bbox7')"
2,72,1.504197597503662,0.7778044874452378,22.0,4.0,"1.0::;(;(target(X);type(X;~computer));expression(~hasAttribute;X;~white)).","('computer'; 'bbox4')"
2,73,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~lamp));expression(~on;X;~desk)).","('lamp'; None)"
2,74,7.43975830078125,0.999412572838925,180.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~stand));expression(~along;~lamp;X));expression(~hasProperty;~lamp;~snowy));expression(~on;~lamp;~desk));expression(~hasAttribute;~lamp;~hit)).","('stand'; 'bbox2')"
2,75,2.665095090866089,0.9304072644148795,16.0,1.0,"1.0::;(;(;(target(X);type(X;~table));expression(~on;~bowl;X));expression(~hasAttribute;~bowl;~white)).","('table'; 'bbox2')"
2,76,4.707372665405273,0.9909715327471853,21.0,4.0,"1.0::;(;(target(X);type(X;~door));expression(~hasAttribute;X;~open)).","('door'; 'bbox12')"
2,77,2.0206351280212402,0.8674287613727998,60.0,4.0,"1.0::;(;(;(;(target(X);type(X;~box));expression(~on;X;~table));expression(~on;~home;~table));expression(~on;~fruit;~table)).","('box'; 'bbox5')"
2,78,4.25398588180542,0.9857925084820515,20.0,4.0,"1.0::;(;(target(X);type(X;~pot));expression(~has;X;~browned)).","('pot'; 'bbox4')"
2,79,2.648442132269224e-09,2.6484420353993885e-09,20.0,4.0,"0.0::;(;(target(X);type(X;~pot));expression(~has;X;~browned)).","('basket'; 'bbox6')"
2,80,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~chair));expression(~hasProperty;X;~empty)).","('chair'; None)"
2,81,0.5805414915084839,0.4404047315757663,39.0,4.0,"1.0::;(;(;(target(X);type(X;~vase));expression(~on;X;~table));expression(~along;X;~table)).","('vase'; 'bbox6')"
2,82,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~person));expression(~on;X;~picture)).","('person'; 'bbox5')"
2,83,4.886387825012207,0.9924513597026958,11.0,1.0,"1.0::;(;(target(X);type(X;~box));expression(~hasAttribute;X;~shut)).","('box'; 'bbox4')"
2,84,0.0,0.0,11.0,1.0,"1.0::;(;(target(X);type(X;~stand));expression(~on;~bowl;X)).","('stand'; 'bbox2')"
2,85,5.471147060394287,0.9957935956102224,11.0,1.0,"1.0::;(;(target(X);type(X;~bowl));expression(~hasAttribute;X;~empty)).","('bowl'; 'bbox1')"
2,86,3.693717474106961e-07,3.693716927944297e-07,11.0,1.0,"0.0::;(;(target(X);type(X;~bowl));expression(~hasAttribute;X;~empty)).","('stand'; 'bbox2')"
2,87,4.9642333984375,0.9930166979320653,23.0,4.0,"1.0::;(;(target(X);type(X;~couch));expression(~hasAttribute;X;~tall)).","('couch'; 'bbox9')"
2,88,0.0,0.0,23.0,4.0,"1.0::;(;(target(X);type(X;~lamp));expression(~onTopOf;X;~table)).","('lamp'; 'bbox4')"
2,89,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~plate));expression(~on;X;~counter)).","('plate'; None)"
2,90,2.323953151702881,0.9021141379180411,108.0,4.0,"1.0::;(;(;(;(target(X);type(X;~table));expression(~on;~home;X));expression(~on;~home;~counter));expression(~on;~television;~counter)).","('table'; 'bbox2')"
2,91,0.0,0.0,28.0,4.0,"1.0::;(;(target(X);type(X;~stand));expression(~has;~board;X)).","('stand'; 'bbox3')"
2,92,20.0,0.9999999979388464,5.0,0.0,"1.0::;(;(target(X);type(X;~table));expression(~along;~book;X)).","('table'; None)"
2,93,2.06115369216775e-09,2.061153622438558e-09,5.0,0.0,"0.0::;(;(target(X);type(X;~table));expression(~along;~book;X)).","('chair'; None)"
3,0,9.865972518920898,0.999948088619736,81.0,4.0,"1.0::;(;(;(;(target(X);type(X;~building));expression(~on;~sign;X));expression(~hasProperty;X;~tall));expression(~has;X;~brick)).","('building'; 'bbox2')"
3,1,0.35288333892822266,0.29734083843321735,34.0,4.0,"1.0::;(;(;(target(X);type(X;~man));expression(~wearing;X;~shirt));expression(~hasAttribute;X;~shirt)).","('man'; 'bbox3')"
3,2,0.0,0.0,44.0,4.0,"1.0::;(;(;(target(X);type(X;~road));expression(~parkedOn;~car;X));expression(~parkedOn;~car;X)).","('road'; 'bbox4')"
3,3,2.06115369216775e-09,2.061153622438558e-09,6.0,0.0,"0.0::;(;(;(target(X);type(X;~road));expression(~parkedOn;~car;X));expression(~parkedOn;~car;X)).","('building'; None)"
3,4,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~chain));expression(~wears;~girl;X)).","('chain'; 'bbox3')"
3,5,3.736976146697998,0.9761739592358957,17.0,3.0,"1.0::;(;(target(X);type(X;~lamp));expression(~hasAttribute;X;~tall)).","('lamp'; 'bbox5')"
3,6,5.906185626983643,0.9972774480646223,17.0,3.0,"1.0::;(;(target(X);type(X;~box));expression(~hasProperty;X;~empty)).","('box'; 'bbox9')"
3,7,4.525157451629639,0.9891669913727138,17.0,3.0,"1.0::;(;(target(X);type(X;~desk));expression(~hasAttribute;X;~browned)).","('desk'; 'bbox2')"
3,8,4.094873773397012e-09,4.094873676848164e-09,17.0,3.0,"0.0::;(;(target(X);type(X;~desk));expression(~hasAttribute;X;~browned)).","('color'; 'bbox7')"
3,9,6.756137847900391,0.9988362850499084,17.0,3.0,"1.0::;(;(target(X);type(X;~light));expression(~hasAttribute;X;~on)).","('light'; 'bbox6')"
3,10,0.0,0.0,26.0,4.0,"1.0::;(;(target(X);type(X;~bowl));expression(~on;X;~counter)).","('bowl'; 'bbox4')"
3,11,8.94809275564512e-08,8.948092011361301e-08,27.0,4.0,"0.0::;(;(target(X);type(X;~bowl));expression(~on;X;~counter)).","('food'; 'bbox7')"
3,12,20.0,0.9999999979388464,7.0,0.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~onTopOf;~pen;X));expression(~onTopOf;~written;~book));expression(~has;~book;~open)).","('desk'; None)"
3,13,0.0,0.0,108.0,4.0,"1.0::;(;(;(;(target(X);type(X;~front));expression(~in;~cd;X));expression(~in;~cd;~desk));expression(~on;~cup;~desk)).","('front'; 'bbox10')"
3,14,7.21693652394606e-07,7.216933879512793e-07,113.0,4.0,"0.0::;(;(;(;(target(X);type(X;~front));expression(~in;~cd;X));expression(~in;~cd;~desk));expression(~on;~cup;~desk)).","('book'; 'bbox11')"
3,15,0.0,0.0,54.0,4.0,"1.0::;(;(;(;(target(X);type(X;~computer));expression(~on;X;~desk));expression(~on;~keyboard;~desk));expression(~under;~tower;~desk)).","('computer'; 'bbox3')"
3,16,1.2836849689483643,0.7229853729483589,20.0,4.0,"1.0::;(;(target(X);type(X;~desk));expression(~on;~calculator;X)).","('desk'; 'bbox2')"
3,17,0.0,0.0,28.0,4.0,"1.0::;(;(target(X);type(X;~desk));expression(~on;~cup;X)).","('desk'; 'bbox5')"
3,18,2.2156527042388916,0.8909177074670895,28.0,4.0,"1.0::;(;(target(X);type(X;~coat));expression(~hasAttribute;X;~hanging)).","('coat'; 'bbox2')"
3,19,0.7473952770233154,0.5264014594487088,27.0,4.0,"1.0::;(;(target(X);type(X;~cup));expression(~along;X;~desk)).","('cup'; 'bbox4')"
3,20,1.6162071005965117e-06,1.6162059016583434e-06,28.0,4.0,"0.0::;(;(target(X);type(X;~cup));expression(~along;X;~desk)).","('cable'; 'bbox6')"
3,21,1.2242790460586548,0.7060304375423748,27.0,4.0,"1.0::;(;(target(X);type(X;~bowl));expression(~along;X;~table)).","('bowl'; 'bbox4')"
3,22,0.0006094506243243814,0.0006092649240441303,29.0,4.0,"0.0::;(;(target(X);type(X;~bowl));expression(~along;X;~table)).","('bag'; 'bbox9')"
3,23,3.0343103408813477,0.9518921705592791,111.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~plant));expression(~along;X;~desk));expression(~under;~box;~desk));expression(~along;~computer;~desk));expression(~past;~chair;~desk)).","('plant'; 'bbox8')"
3,24,6.460546016693115,0.998436058460968,80.0,4.0,"1.0::;(;(;(;(;(target(X);type(X;~cup));expression(~along;X;~desk));expression(~hasAttribute;~desk;~table));expression(~on;~pen;~desk));expression(~hasAttribute;~desk;~white)).","('cup'; 'bbox4')"
3,25,4.310232162475586,0.9865695688098822,45.0,4.0,"1.0::;(;(;(;(target(X);type(X;~desk));expression(~along;~telephone;X));expression(~on;~written;X));expression(~hasAttribute;X;~white)).","('desk'; 'bbox2')"
3,26,1.6836878061294556,0.8143120692732317,32.0,4.0,"1.0::;(;(target(X);type(X;~baby));expression(~on;X;~video)).","('baby'; 'bbox3')"
3,27,6.550636291503906,0.9985707940826551,361.0,4.0,"1.0::;(;(;(;(target(X);type(X;~lamp));expression(~along;X;~desk));expression(~hasAttribute;X;~green));expression(~contains;X;~shaded)).","('lamp'; 'bbox1')"
3,28,1.5530754327774048,0.7884037778259992,58.0,4.0,"1.0::;(;(;(;(target(X);type(X;~computer));expression(~in;X;~video));expression(~along;~picture;~desk));expression(~on;~book;~desk)).","('computer'; 'bbox5')"
3,29,4.263254642486572,0.9859235859197076,29.0,4.0,"1.0::;(;(;(target(X);type(X;~room));expression(~in;~computer;X));expression(~hasAttribute;X;~indoors)).","('room'; 'bbox2')"
3,30,4.529826641082764,0.989217454838919,14.0,2.0,"1.0::;(;(target(X);type(X;~box));expression(~hasAttribute;X;~brown)).","('box'; 'bbox6')"
3,31,0.0,0.0,14.0,2.0,"1.0::;(;(target(X);type(X;~desk));expression(~onTopOf;~pad;X)).","('desk'; 'bbox4')"
