subject,relation,object
dirt,synonym,soil
dirt,synonym,stain
dirt,hypernym,stool
signal,hyponym,indicator
signal,hyponym,symbol
signal,hyponym,beam
signal,hyponym,number
signal,synonym,sign
passengers,synonym,passenger
passengers,synonym,rider
beach,partHolonym,shore
boots,synonym,boot
boots,partMeronym,tongue
boots,partMeronym,counter
boots,partMeronym,heel
boots,partMeronym,collar
boots,hypernym,trunk
boots,hypernym,shell
boots,hypernym,case
lanyard,hypernym,cord
lanyard,hypernym,line
speck,hypernym,spot
speck,hypernym,patch
speck,hypernym,material
speck,hypernym,stuff
speck,hyponym,grain
curve,hypernym,line
curve,hyponym,bow
curve,hyponym,wave
curve,hyponym,bell
curve,hyponym,hook
curve,hyponym,envelope
curve,hyponym,arch
curve,hypernym,shape
curve,hypernym,section
curve,hyponym,elbow
curve,partHolonym,road
footboard,hypernym,platform
footboard,hypernym,panel
bark,hypernym,covering
bark,hypernym,cover
bark,partHolonym,branch
bark,partHolonym,trunk
strips,hypernym,part
strips,hypernym,piece
strips,hyponym,row
strips,synonym,strip
strips,hyponym,ribbon
strips,hyponym,band
strips,hyponym,ring
strips,hyponym,tape
strips,hypernym,field
strips,partMeronym,runway
strips,partMeronym,frame
strips,partHolonym,newspaper
strips,partHolonym,paper
strips,hyponym,cleat
strips,hyponym,toothpick
strips,hyponym,slat
bracket,hypernym,set
bracket,hypernym,support
row,hypernym,line
row,synonym,words
row,hypernym,strip
row,hypernym,layer
row,hypernym,bed
row,partHolonym,wall
row,partMeronym,feather
swimsuit,hyponym,bikini
glove,synonym,mitt
glove,hyponym,mitten
glove,partMeronym,thumb
glove,partMeronym,finger
p,hypernym,letter
racquet,hyponym,bat
racquet,synonym,racket
racquet,partMeronym,handle
racquet,partMeronym,grip
racquet,partMeronym,face
raft,synonym,lot
raft,synonym,mountain
raft,synonym,pile
raft,synonym,pot
raft,synonym,stack
trucks,hyponym,tractor
trucks,hyponym,van
trucks,synonym,truck
trucks,partMeronym,bumper
trucks,partMeronym,roof
trucks,hypernym,cart
bush,hyponym,pepper
bush,hyponym,tea
bush,hyponym,broom
bush,hyponym,blueberry
bush,hyponym,box
bush,hyponym,rose
bush,synonym,shrub
bush,hypernym,wild
bush,hypernym,vegetation
bush,hypernym,hair
net,partMeronym,portion
net,partMeronym,part
net,hypernym,goal
net,hyponym,cage
net,hypernym,fabric
net,hypernym,cloth
net,hypernym,material
net,hyponym,netting
net,synonym,mesh
small,partHolonym,back
player,hyponym,seed
player,hyponym,ham
player,hyponym,star
player,hyponym,plant
player,hypernym,person
player,hypernym,someone
restaurant,hypernym,building
restaurant,hyponym,grill
lampshade,hypernym,shade
lampshade,partHolonym,lamp
pockets,synonym,pocket
pockets,synonym,sack
pockets,hypernym,space
pockets,hypernym,people
pockets,hypernym,opening
pockets,hypernym,gap
shingle,hypernym,gravel
shingle,hypernym,signboard
shingle,hypernym,sign
bubble,hyponym,foam
bubble,hypernym,covering
bananas,hypernym,herb
bananas,synonym,banana
kiwi,hypernym,vine
kiwi,partMeronym,kiwi
kiwi,partHolonym,kiwi
pea,partHolonym,pea
pea,partMeronym,pea
watch,hyponym,wristwatch
watch,partMeronym,face
watch,hyponym,wake
mouth,hyponym,hole
mouth,partMeronym,teeth
mouth,partMeronym,tongue
mouth,partHolonym,mouth
mouth,hypernym,opening
mouth,hyponym,beak
mouth,hyponym,bill
mouth,partMeronym,lip
mouth,partMeronym,mouth
mouth,partHolonym,face
mouth,hypernym,gap
mouth,hypernym,feeder
mouth,hypernym,counter
mouth,synonym,lip
mouth,partHolonym,jar
mouth,partHolonym,bottle
trough,hyponym,slide
trough,synonym,gutter
trough,synonym,bowl
trough,hypernym,container
green,synonym,park
green,hypernym,vegetable
green,hypernym,veggie
green,hyponym,spinach
green,synonym,greens
green,synonym,jet
back,partMeronym,small
back,partMeronym,saddle
back,partHolonym,torso
back,partHolonym,trunk
back,partHolonym,body
back,hypernym,side
back,hyponym,tail
back,synonym,rear
back,hypernym,place
back,synonym,spine
back,synonym,cover
back,partHolonym,book
back,hypernym,support
back,partHolonym,chair
briefcase,hypernym,case
briefcase,partMeronym,handle
briefcase,partMeronym,grip
shelter,hypernym,structure
shelter,hyponym,hut
shelter,hyponym,tent
shelter,hyponym,dugout
shelter,hyponym,canopy
chicken,hyponym,hen
chicken,partMeronym,breast
chicken,partHolonym,chicken
chicken,partMeronym,chicken
beans,synonym,bean
beans,partHolonym,bean
beans,hypernym,seed
beans,partMeronym,bean
beans,synonym,noodle
beans,synonym,dome
outline,hyponym,silhouette
outline,hyponym,skyline
potatoes,hyponym,fries
potatoes,hyponym,chips
potatoes,synonym,potato
potatoes,partMeronym,jacket
potatoes,partHolonym,potato
potatoes,hypernym,vine
potatoes,partMeronym,potato
houses,hypernym,building
houses,hypernym,home
houses,hyponym,cabin
houses,synonym,house
houses,partMeronym,porch
houses,hypernym,business
houses,hypernym,audience
houses,hypernym,family
houses,hypernym,part
houses,synonym,sign
houses,hypernym,unit
houses,synonym,family
houses,synonym,home
houses,partMeronym,circle
houses,partMeronym,stage
entrance,hyponym,opening
entrance,hyponym,arch
entrance,hyponym,archway
entrance,hyponym,doorway
entrance,hyponym,door
entrance,synonym,entryway
scarf,hyponym,muffler
hillside,hypernym,slope
hillside,hypernym,side
hillside,partHolonym,hill
sea,hypernym,water
sea,synonym,ocean
fingernail,hypernym,nail
fingernail,partHolonym,finger
pew,hypernym,bench
wrist,partHolonym,arm
candles,hypernym,lamp
candles,synonym,candle
candles,synonym,cd
belly,hyponym,underbelly
belly,synonym,stomach
belly,partHolonym,torso
belly,partHolonym,trunk
belly,partHolonym,body
belly,hyponym,pot
belly,hypernym,hump
belly,hypernym,inside
belly,hypernym,interior
hamburger,hypernym,sandwich
hamburger,synonym,burger
hamburger,partMeronym,hamburger
hamburger,hypernym,beef
hamburger,partHolonym,hamburger
hamburger,partHolonym,burger
condiment,hypernym,seasoning
condiment,hyponym,ketchup
condiment,hyponym,sauce
condiment,hyponym,relish
condiment,hyponym,mustard
tile,hypernym,slab
tile,hypernym,man
tile,hypernym,piece
flooring,synonym,floor
flooring,partHolonym,hallway
flooring,partHolonym,room
wall,hypernym,partition
wall,hypernym,divider
wall,partMeronym,paneling
wall,partMeronym,pane
wall,partMeronym,pier
wall,partMeronym,row
wall,partMeronym,arch
wall,partMeronym,archway
wall,partMeronym,doorway
wall,partMeronym,door
wall,partHolonym,hallway
wall,partHolonym,building
wall,partHolonym,room
wall,hypernym,object
wall,hypernym,layer
wall,hypernym,bed
wall,hypernym,fence
wall,hypernym,fencing
flower,hyponym,sunflower
flower,hyponym,pink
flower,hyponym,floret
flower,hyponym,bud
flower,synonym,peak
website,hypernym,computer
bridle,partHolonym,harness
bridle,synonym,curb
nostrils,synonym,nostril
nostrils,partHolonym,nose
stove,synonym,range
stove,partMeronym,grate
stove,hypernym,heater
spoon,hypernym,container
spoon,hypernym,wood
patch,hypernym,marking
patch,hyponym,speck
patch,hyponym,splash
patch,hyponym,plaque
patch,synonym,spot
patch,hyponym,garden
patch,hyponym,bed
patch,hypernym,time
patch,synonym,piece
patch,hypernym,dressing
plaque,hypernym,spot
plaque,hypernym,patch
plaque,hypernym,monument
figurine,hypernym,figure
cushions,hypernym,muffler
cushions,synonym,cushion
cushions,hypernym,layer
cushions,hypernym,bed
cushions,hypernym,padding
cushions,hyponym,pillow
homes,synonym,home
homes,synonym,place
homes,hyponym,house
homes,partMeronym,kitchen
homes,partMeronym,bedroom
homes,partMeronym,bathroom
homes,hypernym,base
homes,hypernym,bag
homes,synonym,plate
homes,synonym,base
homes,hypernym,unit
homes,synonym,family
homes,synonym,house
doorway,hypernym,entrance
doorway,hypernym,entryway
doorway,synonym,door
doorway,partMeronym,case
doorway,partMeronym,door
doorway,partHolonym,wall
streamer,hypernym,light
streamer,synonym,banner
streamer,hypernym,flag
gray,hyponym,silver
gray,synonym,grey
gray,hypernym,clothing
sunflower,hypernym,flower
platform,hyponym,stand
platform,hyponym,podium
platform,hyponym,stump
platform,hyponym,pier
platform,hyponym,dock
platform,hyponym,runway
platform,hyponym,pad
platform,hyponym,deck
platform,hyponym,stage
platform,hyponym,ring
platform,hyponym,block
platform,hyponym,footboard
platform,hyponym,top
platform,hypernym,papers
platform,partMeronym,plank
platform,partMeronym,computer
platform,hypernym,structure
platform,hypernym,shoe
hanger,hypernym,worker
hanger,hypernym,support
hanger,hyponym,strap
ripple,hypernym,wave
ripples,hypernym,wave
ripples,synonym,ripple
ring,synonym,doughnut
ring,hypernym,band
ring,hyponym,collar
ring,hyponym,tire
ring,hyponym,rim
ring,partHolonym,barrel
ring,hypernym,chain
ring,synonym,pack
ring,hypernym,platform
ring,partMeronym,canvas
ring,synonym,band
ring,hypernym,strip
name,hyponym,brand
name,hypernym,family
name,synonym,figure
portion,hyponym,item
portion,hyponym,point
portion,hyponym,base
portion,hyponym,butt
portion,hyponym,unit
portion,synonym,part
portion,hypernym,object
portion,hyponym,neck
portion,hyponym,section
portion,hyponym,bulb
portion,hyponym,waist
portion,hyponym,spine
portion,hyponym,seat
portion,hyponym,toe
portion,hyponym,heel
portion,hyponym,limb
portion,hyponym,piece
portion,partHolonym,unit
portion,hyponym,slice
portion,partHolonym,net
portion,synonym,lot
portion,hyponym,drink
portion,hyponym,wing
portion,hyponym,thigh
portion,hyponym,breast
portion,partHolonym,meal
stair,hypernym,support
stair,synonym,step
stair,partHolonym,stairway
stair,partHolonym,staircase
yarn,partMeronym,end
yarn,partMeronym,body
yarn,hypernym,cord
yarn,hyponym,pile
yarn,synonym,thread
herb,hyponym,dock
herb,hyponym,vegetable
herb,hyponym,lettuce
herb,hyponym,basil
herb,hyponym,strawberry
herb,hyponym,tomato
herb,hyponym,celery
herb,hyponym,pineapple
herb,hyponym,banana
herb,hyponym,asparagus
herb,hyponym,parsley
herb,hyponym,dandelion
herb,hyponym,carrot
herb,partMeronym,vegetable
herb,partMeronym,veggie
herb,hypernym,seasoning
herb,hyponym,tea
vine,hyponym,squash
vine,hyponym,ivy
vine,hyponym,potato
vine,hyponym,kiwi
vine,hyponym,grape
necktie,hyponym,bowtie
necktie,synonym,tie
cop,hypernym,policeman
cop,hypernym,officer
cop,synonym,bull
kites,synonym,kite
kites,hypernym,toy
hen,hypernym,chicken
hen,hyponym,layer
hen,hypernym,bird
hen,hypernym,female
computer,hypernym,machine
computer,hyponym,website
computer,partMeronym,store
computer,partMeronym,keyboard
computer,partMeronym,monitor
computer,partMeronym,chip
computer,partMeronym,bus
computer,partHolonym,platform
snack,hypernym,meal
items,hypernym,part
items,hypernym,portion
items,hyponym,place
items,synonym,item
items,synonym,point
items,hypernym,unit
items,hyponym,piece
items,hypernym,symbol
skateboard,hypernym,board
motor,hypernym,machine
motor,hyponym,engine
pastries,hypernym,dough
pastries,synonym,pastry
pastries,hyponym,pie
thread,hypernym,cord
thread,hyponym,pile
thread,synonym,yarn
thread,hypernym,object
thread,hyponym,blade
thread,synonym,ribbon
thread,partHolonym,screw
slices,hypernym,portion
slices,hypernym,part
slices,synonym,slice
slices,synonym,piece
slices,hypernym,piece
slices,hyponym,section
slices,hypernym,spatula
peas,synonym,pea
peas,partHolonym,pea
peas,partMeronym,pea
stands,hypernym,support
stands,synonym,base
stands,synonym,pedestal
stands,synonym,stand
stands,hypernym,place
stands,hypernym,vegetation
stands,hypernym,table
stands,hyponym,tripod
stands,synonym,rack
stands,hypernym,stop
stands,hyponym,landscape
stands,hypernym,booth
stands,synonym,stall
stands,hyponym,bleachers
stands,partHolonym,park
stands,partHolonym,stadium
stands,partHolonym,bowl
stands,hypernym,platform
shore,partMeronym,shoreline
shore,partMeronym,beach
shore,hypernym,beam
footprints,hypernym,mark
footprints,hypernym,print
footprints,synonym,footprint
footprints,synonym,step
footprints,hypernym,shadow
footprints,hypernym,area
blouse,hypernym,top
telephone,synonym,phone
dumpster,hypernym,container
stall,hypernym,compartment
stall,hypernym,closet
stall,synonym,booth
stall,hypernym,booth
stall,synonym,stand
stall,hypernym,seating
stall,hypernym,seats
slot,hypernym,trail
lace,hypernym,cord
lace,hyponym,shoelace
lace,partHolonym,shoe
lace,hypernym,fabric
lace,hypernym,cloth
lace,hypernym,material
game,hypernym,animal
game,hypernym,part
game,hypernym,section
game,partHolonym,set
game,hypernym,meat
game,hyponym,buffalo
game,hypernym,business
game,hypernym,line
reins,hypernym,strap
reins,partHolonym,bridle
reins,hypernym,control
waves,hyponym,surf
waves,hyponym,wake
waves,hyponym,ripple
waves,hyponym,roll
waves,hyponym,lift
waves,synonym,wave
waves,hyponym,flap
waves,hypernym,curve
waves,hypernym,woman
paw,hypernym,foot
paw,partMeronym,pad
paw,hyponym,right
paw,hyponym,left
paw,synonym,hand
paw,synonym,mitt
paw,partMeronym,finger
paw,partMeronym,palm
paw,partMeronym,ball
paw,partHolonym,arm
paw,partHolonym,man
paw,partHolonym,human
stalk,synonym,straw
stalk,hyponym,branch
stalk,hyponym,bulb
stalk,hyponym,cane
stalk,hyponym,trunk
stalk,synonym,stem
rug,hyponym,runner
rug,synonym,carpet
rug,synonym,carpeting
mountainside,hypernym,slope
mountainside,hypernym,side
mountainside,partHolonym,mountain
berry,hyponym,strawberry
berry,hyponym,blueberry
berry,hyponym,raspberry
berry,partHolonym,berry
berry,hypernym,fruit
berry,partMeronym,berry
fridge,hypernym,refrigerator
fridge,hyponym,freezer
handrail,hypernym,barrier
handrail,partMeronym,railing
handrail,partMeronym,rail
handrail,partHolonym,balcony
fin,hypernym,figure
fin,synonym,5
fin,hypernym,decoration
fin,hypernym,ornament
fin,partHolonym,car
fin,partHolonym,automobile
fin,partHolonym,machine
fin,hypernym,slat
fin,hypernym,shoe
fin,hypernym,stabilizer
fin,partHolonym,ship
fin,partHolonym,fish
shingles,synonym,shingle
shingles,hypernym,gravel
shingles,hypernym,signboard
shingles,hypernym,sign
outlets,hyponym,shop
outlets,hyponym,store
outlets,hyponym,center
outlets,hyponym,market
outlets,synonym,outlet
outlets,hyponym,point
outlets,hypernym,opening
outlets,synonym,vent
books,hyponym,text
books,hyponym,folder
books,synonym,book
books,hyponym,notebook
books,partMeronym,cover
books,partMeronym,back
books,partMeronym,spine
books,hyponym,card
books,partMeronym,text
books,hypernym,section
books,partHolonym,text
portrait,hypernym,picture
yacht,hypernym,vessel
toothpick,hypernym,strip
oar,hyponym,paddle
oar,partMeronym,blade
shoe,hyponym,cleats
shoe,hyponym,sneaker
shoe,hyponym,fin
shoe,hyponym,sandal
shoe,hyponym,pump
shoe,hyponym,platform
shoe,partMeronym,tongue
shoe,partMeronym,counter
shoe,partMeronym,heel
shoe,partMeronym,collar
shoe,partMeronym,saddle
shoe,partMeronym,lace
shoe,partMeronym,shoelace
shoe,hypernym,case
shoe,hypernym,plate
shoe,hypernym,scale
shoe,hypernym,shell
helmet,partMeronym,visor
drape,hypernym,blind
drape,hypernym,screen
drape,synonym,curtain
drape,synonym,mantle
drape,hypernym,covering
tongs,hypernym,device
carving,hypernym,sculpture
carving,hypernym,art
carving,hyponym,molding
carving,synonym,sculpture
bars,partMeronym,bar
bars,hypernym,room
bars,synonym,bar
bars,hypernym,counter
bars,hyponym,bolt
bars,hyponym,track
bars,hyponym,rail
bars,hyponym,rails
bars,hyponym,runway
bars,hyponym,handlebar
bars,hyponym,lever
bars,partHolonym,goal
bars,hypernym,barrier
bars,hypernym,ridge
bars,hypernym,marking
bars,hyponym,band
bars,synonym,stripe
bars,synonym,streak
bars,hypernym,block
bars,hyponym,tablet
bars,synonym,cake
bars,hypernym,support
bars,partHolonym,bars
bars,hypernym,railing
bars,hypernym,rail
bars,partHolonym,court
pedal,hypernym,note
pedal,hypernym,lever
pedal,hyponym,gun
pedal,partHolonym,bicycle
pedal,partHolonym,bike
pedal,partHolonym,wheel
pedal,partHolonym,cycle
flame,synonym,fire
basin,hypernym,vessel
basin,hypernym,sink
sausage,hypernym,meat
sausage,hyponym,pepperoni
sausage,hyponym,hotdog
sausage,hyponym,dog
item,hypernym,part
item,hypernym,portion
item,hyponym,place
item,synonym,point
item,hypernym,unit
item,hyponym,piece
item,hypernym,symbol
ears,synonym,ear
ears,partHolonym,head
ears,hypernym,fruit
ears,partHolonym,corn
ropes,hypernym,line
ropes,hyponym,brace
ropes,hyponym,cable
ropes,synonym,rope
ropes,synonym,circle
couple,hypernym,pair
couple,hypernym,family
couple,synonym,match
couple,hypernym,two
couple,hypernym,2
couple,synonym,pair
couple,synonym,brace
couple,hypernym,unit
heels,hypernym,bottom
heels,hypernym,underside
heels,synonym,heel
heels,partMeronym,lift
heels,partHolonym,boot
heels,partHolonym,shoe
heels,partHolonym,foot
heels,synonym,dog
heels,hypernym,end
heels,hypernym,terminal
heels,hypernym,part
heels,hypernym,portion
plain,hypernym,land
plain,hypernym,ground
plain,synonym,field
hallway,partMeronym,floor
hallway,partMeronym,flooring
hallway,partMeronym,ceiling
hallway,partMeronym,wall
chest,partMeronym,breast
chest,partMeronym,chest
chest,partHolonym,torso
chest,partHolonym,trunk
chest,partHolonym,body
chest,hypernym,box
chest,partMeronym,lid
chest,synonym,breast
chest,partHolonym,chest
chest,hypernym,furniture
chest,synonym,dresser
chest,partMeronym,shelf
chest,partMeronym,drawer
deck,hypernym,platform
deck,partHolonym,ship
deck,hypernym,packet
deck,hypernym,pack
deck,hypernym,porch
writing,hyponym,papers
writing,hyponym,section
writing,hyponym,lettering
writing,hyponym,hand
set,hyponym,intersection
set,hyponym,bracket
set,hyponym,pair
set,hyponym,brace
set,hyponym,field
set,hyponym,teeth
set,hyponym,group
set,hyponym,image
set,hyponym,range
set,hyponym,scene
set,hyponym,pack
set,synonym,circle
set,synonym,band
set,synonym,lot
set,partMeronym,game
banner,hypernym,flag
banner,synonym,streamer
soda,hypernym,salt
bottle,hypernym,vessel
bottle,hyponym,jug
bottle,partMeronym,mouth
dish,hypernym,container
dish,hyponym,bowl
dish,hyponym,boat
dish,hyponym,soup
dish,hyponym,pasta
dish,hyponym,salad
dish,hyponym,cake
dish,hyponym,pizza
dish,partMeronym,topping
dish,partMeronym,sauce
dish,partHolonym,meal
dish,hypernym,woman
dish,synonym,peach
dish,synonym,saucer
dish,synonym,bag
buses,synonym,bus
buses,synonym,coach
buses,partMeronym,window
buses,partMeronym,roof
buses,hypernym,conductor
buses,partHolonym,computer
buses,hypernym,car
buses,hypernym,automobile
buses,hypernym,machine
pottery,hypernym,shop
groom,hypernym,hand
lip,partHolonym,mouth
lip,hypernym,counter
lip,synonym,mouth
lip,hypernym,edge
lip,hyponym,collar
lip,synonym,brim
lip,synonym,rim
lip,partHolonym,vessel
lip,hypernym,border
paws,hypernym,foot
paws,synonym,paw
paws,partMeronym,pad
paws,hyponym,right
paws,hyponym,left
paws,synonym,hand
paws,synonym,mitt
paws,partMeronym,finger
paws,partMeronym,palm
paws,partMeronym,ball
paws,partHolonym,arm
paws,partHolonym,man
paws,partHolonym,human
person,hyponym,child
person,hyponym,baby
person,hyponym,divider
person,hyponym,case
person,hyponym,controller
person,hyponym,ostrich
person,hyponym,machine
person,hyponym,counter
person,hyponym,worker
person,hyponym,mouse
person,hyponym,comforter
person,hyponym,image
person,hyponym,female
person,hyponym,adult
person,hyponym,dresser
person,hyponym,shaker
person,hyponym,beard
person,hyponym,man
person,hyponym,face
person,hyponym,player
person,hyponym,sweater
person,hyponym,male
person,hyponym,match
person,synonym,someone
person,partMeronym,figure
person,partMeronym,shape
person,partMeronym,frame
person,hypernym,figure
person,hypernym,shape
person,hypernym,frame
switch,hypernym,control
switch,hypernym,controller
switch,hyponym,button
switch,hypernym,railroad
switch,hypernym,railway
switch,hyponym,cane
menu,hypernym,bill
menu,synonym,card
toiletries,hyponym,cream
toiletries,hyponym,toothbrush
toiletries,hyponym,powder
chocolate,hypernym,beverage
chocolate,hypernym,drink
chocolate,hypernym,food
chocolate,hypernym,brown
chocolate,synonym,coffee
hinges,synonym,hinge
hinges,partHolonym,gate
jaw,partHolonym,skull
jaw,partHolonym,face
partition,hypernym,structure
partition,hyponym,wall
partition,hyponym,screen
partition,synonym,divider
water,hypernym,liquid
water,hypernym,thing
water,hyponym,stream
water,hyponym,pool
water,hyponym,puddle
water,hyponym,drink
water,hyponym,sea
water,hyponym,lake
water,hyponym,ocean
water,partHolonym,surface
water,partHolonym,base
water,hypernym,food
hooves,hypernym,foot
hooves,synonym,hoof
hooves,partMeronym,toe
hooves,partMeronym,hoof
hooves,partHolonym,hoof
cup,hypernym,container
cup,hypernym,hole
birds,hyponym,hen
birds,hyponym,parrot
birds,synonym,bird
birds,partMeronym,feather
birds,partMeronym,bird
birds,partMeronym,beak
birds,partMeronym,bill
birds,partMeronym,wing
birds,hypernym,meat
birds,partMeronym,thigh
birds,partHolonym,bird
birds,hypernym,girl
birds,synonym,doll
birds,synonym,skirt
birds,synonym,raspberry
pancake,hypernym,cake
corner,hypernym,area
corner,hypernym,point
corner,partHolonym,building
corner,hypernym,intersection
corner,synonym,box
corner,hypernym,part
corner,hypernym,piece
corner,hypernym,structure
zebras,synonym,zebra
rings,synonym,ring
rings,synonym,doughnut
rings,hypernym,band
rings,hyponym,collar
rings,hyponym,tire
rings,hyponym,rim
rings,partHolonym,barrel
rings,hypernym,chain
rings,synonym,pack
rings,hypernym,platform
rings,partMeronym,canvas
rings,synonym,band
rings,hypernym,strip
charger,hypernym,device
vent,hypernym,hole
vent,hypernym,opening
vent,hypernym,crack
vent,synonym,outlet
bottoms,hypernym,side
bottoms,hypernym,face
bottoms,hyponym,heel
bottoms,hyponym,sole
bottoms,hyponym,underbelly
bottoms,hyponym,base
bottoms,synonym,bottom
bottoms,synonym,underside
bottoms,hypernym,part
bottoms,hyponym,foot
bottoms,synonym,butt
bottoms,synonym,backside
bottoms,synonym,buns
bottoms,synonym,can
bottoms,synonym,rear
bottoms,synonym,seat
bottoms,synonym,tail
bottoms,partHolonym,torso
bottoms,partHolonym,trunk
bottoms,partHolonym,body
bottoms,partHolonym,frame
bottoms,synonym,bed
bottoms,hypernym,land
bottoms,hypernym,ground
bottoms,hypernym,soil
wrinkle,synonym,crease
wrinkle,synonym,seam
wrinkle,synonym,line
wrinkle,partHolonym,skin
goat,hyponym,kid
goat,partMeronym,beard
goat,partMeronym,horn
goat,synonym,butt
goat,hypernym,person
goat,hypernym,someone
spire,hypernym,tower
spire,synonym,steeple
utensils,synonym,utensil
tank,hypernym,vessel
tank,synonym,cooler
base,hypernym,support
base,hyponym,bed
base,synonym,foot
base,partHolonym,structure
base,hyponym,home
base,hyponym,plate
base,synonym,bag
base,partHolonym,diamond
base,hypernym,part
base,hypernym,piece
base,hypernym,bottom
base,hypernym,control
base,synonym,floor
base,synonym,pedestal
base,synonym,stand
base,hypernym,portion
base,hypernym,number
base,synonym,home
base,synonym,stem
base,hypernym,store
base,partMeronym,water
base,hypernym,underside
base,partHolonym,box
base,partHolonym,lamp
base,partHolonym,vessel
block,hyponym,step
block,hyponym,pad
block,hyponym,cake
block,hyponym,bar
block,hyponym,nut
block,hyponym,slab
block,hypernym,area
block,hypernym,machine
block,hyponym,plug
block,synonym,stop
block,hypernym,platform
screw,hypernym,propeller
screw,partHolonym,ship
screw,hyponym,bolt
screw,partMeronym,thread
screw,partMeronym,head
marina,hypernym,dock
tomato,partHolonym,tomato
tomato,hypernym,herb
tomato,partMeronym,tomato
sunshine,hypernym,light
sunshine,synonym,sunlight
sunshine,synonym,sun
propellers,hyponym,screw
propellers,synonym,propeller
propellers,partMeronym,blade
elephants,synonym,elephant
elephants,partMeronym,trunk
elephants,partMeronym,tusk
elephants,hypernym,emblem
chalkboard,hypernym,sheet
object,hyponym,head
object,hyponym,unit
object,hyponym,ice
object,hyponym,stuff
object,hyponym,part
object,hyponym,portion
object,hyponym,moon
object,hyponym,wall
object,hyponym,ribbon
object,hyponym,thread
object,hyponym,land
object,hyponym,ground
object,hyponym,vehicle
object,hyponym,lot
object,hyponym,soil
object,hypernym,goal
object,hypernym,end
object,hyponym,thing
object,hyponym,business
object,hyponym,point
object,hyponym,center
hood,hypernym,covering
hood,hypernym,cover
hood,synonym,cap
hood,partHolonym,plant
hood,partHolonym,camera
hood,hypernym,roof
hood,partHolonym,airplane
hood,partHolonym,plane
hood,partHolonym,car
hood,partHolonym,automobile
hood,partHolonym,machine
napkins,hyponym,bib
napkins,synonym,napkin
worker,hypernym,person
worker,hypernym,someone
worker,hyponym,wiper
worker,hyponym,planter
worker,hyponym,gutter
worker,hyponym,poster
worker,hyponym,hanger
worker,hyponym,driver
worker,hyponym,soldier
streak,hypernym,marking
streak,hyponym,band
streak,synonym,stripe
streak,synonym,bar
word,hyponym,head
word,hypernym,information
word,partMeronym,text
skis,hypernym,runner
skis,synonym,ski
ship,hypernym,vessel
ship,partMeronym,frame
ship,partMeronym,screw
ship,partMeronym,deck
ship,partMeronym,tail
ship,partMeronym,fin
ship,partMeronym,log
ship,partMeronym,top
ship,partMeronym,sheet
skater,hypernym,athlete
skater,hyponym,skateboarder
armrest,hyponym,arm
drain,hypernym,tube
drain,hypernym,pipe
drain,hyponym,drawing
fuselage,hypernym,body
fuselage,partMeronym,tail
fuselage,partHolonym,airplane
fuselage,partHolonym,plane
art,hyponym,drawing
art,hyponym,sculpture
art,hyponym,carving
art,hyponym,painting
art,synonym,artwork
trim,hyponym,braid
seat,hypernym,space
seat,synonym,place
seat,synonym,butt
seat,synonym,backside
seat,synonym,buns
seat,synonym,can
seat,synonym,rear
seat,synonym,tail
seat,synonym,bottom
seat,partHolonym,torso
seat,partHolonym,trunk
seat,partHolonym,body
seat,hypernym,furniture
seat,hyponym,box
seat,hyponym,chair
seat,hyponym,sofa
seat,hyponym,couch
seat,hyponym,ottoman
seat,hyponym,bench
seat,hyponym,stool
seat,partMeronym,seat
seat,hypernym,support
seat,hyponym,cockpit
seat,hyponym,saddle
seat,partHolonym,seat
seat,hypernym,center
seat,hypernym,middle
seat,hypernym,heart
seat,hypernym,eye
seat,hypernym,part
seat,hypernym,portion
seat,partHolonym,trouser
seat,partHolonym,pant
seat,partHolonym,skirt
hat,synonym,lid
hat,partMeronym,brim
hat,partMeronym,crown
hat,hypernym,office
hat,hypernym,part
crest,hypernym,line
crest,hypernym,place
crest,hypernym,spot
crest,synonym,peak
crest,synonym,crown
crest,synonym,top
crest,synonym,tip
crest,hypernym,top
crest,partHolonym,road
crest,hypernym,emblem
crest,partHolonym,arms
crest,hyponym,comb
crest,hyponym,tuft
lime,partMeronym,lime
lime,hypernym,tree
lime,partHolonym,lime
railway,hypernym,line
railway,hyponym,rail
railway,hyponym,tube
railway,hyponym,subway
railway,synonym,railroad
railway,hypernym,track
railway,hyponym,switch
railway,hyponym,siding
railway,partMeronym,tie
railway,partMeronym,track
railway,partMeronym,rail
railway,partMeronym,rails
railway,partMeronym,runway
railway,partHolonym,line
dispenser,hypernym,container
dispenser,hyponym,spray
robe,synonym,gown
figure,hypernym,body
figure,hyponym,person
figure,synonym,shape
figure,synonym,frame
figure,partHolonym,person
figure,partHolonym,someone
figure,partHolonym,man
figure,partHolonym,human
figure,hyponym,6
figure,hyponym,one
figure,hyponym,1
figure,hyponym,5
figure,hyponym,fin
figure,hyponym,three
figure,hyponym,3
figure,hyponym,leash
figure,hyponym,two
figure,hyponym,2
figure,hyponym,four
figure,hyponym,4
figure,hyponym,figurine
figure,synonym,name
figure,hypernym,shape
figure,hyponym,pencil
figure,synonym,number
figure,synonym,image
figure,hypernym,decoration
figure,hypernym,ornament
figure,hyponym,marking
figure,hyponym,device
figure,hyponym,tattoo
figure,hyponym,decal
figure,hyponym,emblem
figure,synonym,design
figure,synonym,pattern
cover,hypernym,covering
cover,hyponym,blind
cover,synonym,screen
cover,hypernym,bedding
cover,synonym,blanket
cover,synonym,covering
cover,synonym,back
