subject,relation,object
man,partMeronym,mane
man,synonym,gentleman
man,hyponym,black
man,hyponym,tile
man,hyponym,white
man,synonym,piece
man,hypernym,group
man,hypernym,man
man,hypernym,human
crackers,hypernym,bread
crackers,hyponym,pretzel
crackers,synonym,cracker
shrub,hyponym,pepper
shrub,hyponym,tea
shrub,hyponym,broom
shrub,hyponym,blueberry
shrub,hyponym,box
shrub,hyponym,rose
shrub,synonym,bush
knife,partMeronym,point
knife,partMeronym,blade
knife,hypernym,arm
knife,hyponym,sticker
knife,partMeronym,tip
knife,partMeronym,peak
knife,synonym,tongue
device,hyponym,lift
device,hyponym,drive
device,hyponym,tongs
device,hyponym,support
device,hyponym,stabilizer
device,hyponym,fan
device,hyponym,indicator
device,hyponym,instrument
device,hyponym,horn
device,hyponym,lighter
device,hyponym,light
device,hyponym,surface
device,hyponym,foil
device,hyponym,button
device,hyponym,key
device,hyponym,guard
device,hyponym,sensor
device,hyponym,runner
device,hyponym,extinguisher
device,hyponym,feeder
device,hyponym,keyboard
device,hyponym,charger
device,hyponym,filter
device,hyponym,toy
device,hyponym,comforter
device,hyponym,pacifier
device,hyponym,remote
device,hyponym,reflector
device,hyponym,appliance
device,hyponym,gadget
device,hyponym,pull
device,hyponym,fender
device,hyponym,imprint
device,hyponym,conductor
device,hyponym,router
device,hyponym,mechanism
device,hyponym,alarm
device,hyponym,magnet
device,hyponym,comb
device,hyponym,heater
device,hyponym,valve
device,hyponym,muffler
device,hyponym,machine
device,hyponym,trick
device,hypernym,design
device,hypernym,pattern
device,hypernym,figure
device,hyponym,seal
device,hyponym,stamp
device,hypernym,emblem
sill,hyponym,windowsill
sill,hypernym,rock
sill,hypernym,stone
sailboats,synonym,sailboat
candle,hypernym,lamp
candle,hyponym,dip
candle,synonym,cd
show,hyponym,display
show,hyponym,exhibit
show,synonym,display
show,hyponym,movie
show,hyponym,picture
armchair,hypernym,chair
armchair,hyponym,recliner
armchair,partMeronym,arm
brown,hyponym,chocolate
brown,hyponym,coffee
transformer,hyponym,coil
liner,hypernym,protection
liner,synonym,lining
liner,partHolonym,garment
liner,partMeronym,cabin
buffalo,hypernym,bison
buffalo,partMeronym,buffalo
buffalo,hypernym,game
buffalo,partHolonym,buffalo
mound,synonym,hill
mound,partHolonym,diamond
mound,partHolonym,infield
mound,hypernym,hill
mound,synonym,hammock
mound,hypernym,collection
mound,hyponym,stack
mound,synonym,pile
mound,hypernym,structure
mound,hypernym,construction
mound,hyponym,embankment
mound,synonym,pitcher
trails,hypernym,path
trails,hypernym,track
trails,hypernym,course
trails,hyponym,slot
trails,synonym,trail
trails,hypernym,grounds
trails,synonym,lead
trails,synonym,track
in,partMeronym,mesh
in,partHolonym,foot
in,hypernym,metal
register,hypernym,record
register,hyponym,counter
register,partHolonym,storage
register,partHolonym,store
rails,hypernym,bar
rails,synonym,track
rails,synonym,rail
rails,synonym,runway
rails,partHolonym,railroad
rails,partHolonym,railway
rails,hypernym,barrier
rails,hyponym,guardrail
rails,hyponym,bar
rails,synonym,railing
rails,partHolonym,bannister
rails,partHolonym,banister
rails,partHolonym,handrail
rails,hypernym,railway
rails,hypernym,railroad
magnet,hypernym,device
magnet,partMeronym,pole
shoes,synonym,place
shoes,hypernym,footwear
shoes,hyponym,walker
shoes,hyponym,cleats
shoes,hyponym,sneaker
shoes,hyponym,fin
shoes,hyponym,sandal
shoes,hyponym,pump
shoes,hyponym,platform
shoes,synonym,shoe
shoes,partMeronym,tongue
shoes,partMeronym,counter
shoes,partMeronym,heel
shoes,partMeronym,spike
shoes,partMeronym,collar
shoes,partMeronym,saddle
shoes,partMeronym,lace
shoes,partMeronym,shoelace
shoes,hypernym,case
shoes,hypernym,plate
shoes,hypernym,scale
shoes,hypernym,shell
coil,hypernym,structure
coil,hypernym,construction
coil,synonym,roll
coil,synonym,curl
coil,hypernym,transformer
coil,hypernym,tube
coil,hypernym,tubing
coil,hyponym,head
chopsticks,synonym,chopstick
bowl,hypernym,vessel
bowl,synonym,trough
bowl,hypernym,dish
bowl,hypernym,structure
bowl,hypernym,construction
bowl,hyponym,dome
bowl,hyponym,park
bowl,synonym,stadium
bowl,synonym,arena
bowl,partMeronym,field
bowl,partMeronym,stand
bowl,hypernym,ball
bowl,partHolonym,bowls
bowl,hypernym,container
bowl,partHolonym,pipe
bowl,synonym,roll
cleats,hypernym,shoe
cleats,partMeronym,cleat
cleats,synonym,cleat
cleats,partHolonym,cleats
cleats,hypernym,fastener
cleats,hypernym,strip
veins,synonym,vein
veins,hypernym,formation
veins,hypernym,rib
roll,hyponym,card
roll,hypernym,wave
roll,synonym,roller
roll,synonym,coil
roll,synonym,curl
roll,hypernym,bread
roll,hyponym,croissant
roll,hyponym,bagel
roll,synonym,bun
roll,hypernym,cylinder
roll,hyponym,bolt
roll,hypernym,throw
roll,synonym,cast
roll,synonym,bowl
hip,partHolonym,torso
hip,partHolonym,trunk
hip,partHolonym,body
hip,partMeronym,hip
hip,partHolonym,thigh
hip,partHolonym,hip
hip,hypernym,fruit
hip,partHolonym,rose
party,hyponym,mask
party,hyponym,mixer
party,hyponym,dinner
party,hyponym,shower
party,hypernym,set
party,hypernym,circle
party,hypernym,band
party,hypernym,lot
party,synonym,company
party,hypernym,person
party,hypernym,individual
party,hypernym,someone
cats,hypernym,feline
cats,synonym,cat
cats,hypernym,man
cats,synonym,guy
cats,hypernym,woman
cats,hyponym,lion
cats,hyponym,cheetah
cats,hyponym,tiger
monkey,hypernym,child
monkey,hypernym,kid
monkey,hypernym,fry
basket,hypernym,container
basket,hyponym,hamper
basket,hypernym,goal
basket,synonym,hoop
men,synonym,hands
men,hypernym,adult
men,hypernym,male
men,hyponym,stud
men,hyponym,dude
men,hyponym,guy
men,hyponym,cat
men,hyponym,boy
men,hyponym,bull
men,hyponym,gentleman
men,synonym,man
men,hyponym,officer
men,hypernym,person
men,hypernym,individual
men,hypernym,someone
men,hyponym,man
men,synonym,human
men,partMeronym,figure
men,partMeronym,shape
men,partMeronym,frame
men,partMeronym,face
men,partMeronym,foot
men,partMeronym,hand
men,partMeronym,mitt
men,partMeronym,paw
men,partMeronym,arm
men,partMeronym,mane
men,synonym,gentleman
men,hyponym,black
men,hyponym,tile
men,hyponym,white
men,synonym,piece
men,hypernym,group
men,hypernym,man
men,hypernym,human
chunk,synonym,ball
chunk,synonym,lump
chunk,synonym,clump
pineapple,hypernym,herb
pineapple,partMeronym,pineapple
pineapple,partHolonym,pineapple
gates,hyponym,tailgate
gates,synonym,gate
gates,partMeronym,lock
gates,partMeronym,hinge
stalks,synonym,stalk
stalks,synonym,straw
stalks,synonym,stubble
stalks,hyponym,branch
stalks,hyponym,bulb
stalks,hyponym,cane
stalks,hyponym,trunk
stalks,synonym,stem
stalks,partMeronym,receptacle
propellor,hyponym,prop
propellor,hyponym,screw
propellor,synonym,propeller
propellor,partMeronym,blade
propellor,partMeronym,vane
note,synonym,line
note,hyponym,chord
note,hyponym,pedal
note,hypernym,air
note,synonym,bill
note,hyponym,credit
board,synonym,plank
board,partMeronym,knot
board,hypernym,sheet
board,hyponym,hawk
board,hyponym,skateboard
board,hyponym,snowboard
board,hyponym,surfboard
board,hyponym,scoreboard
board,hyponym,pallet
board,hyponym,wakeboard
board,synonym,table
board,hypernym,display
board,hypernym,table
board,hyponym,dashboard
board,synonym,panel
board,synonym,card
board,hypernym,surface
earth,synonym,globe
earth,partMeronym,air
earth,partMeronym,sky
earth,partMeronym,land
earth,partMeronym,earth
earth,partMeronym,ground
earth,hypernym,material
earth,hypernym,stuff
earth,hyponym,soil
earth,hyponym,dirt
earth,synonym,ground
earth,hypernym,object
earth,hyponym,plain
earth,hyponym,field
earth,hyponym,island
earth,hyponym,forest
earth,hyponym,floor
earth,hyponym,cape
earth,hyponym,neck
earth,synonym,land
earth,partHolonym,earth
earth,partHolonym,globe
earth,hypernym,connector
pearl,hypernym,white
pearl,synonym,bone
pearl,hypernym,sphere
pearl,synonym,drop
pearl,synonym,bead
painting,hyponym,mural
painting,hyponym,cityscape
painting,hyponym,icon
painting,hyponym,landscape
painting,synonym,picture
painting,hypernym,art
painting,hypernym,covering
painting,hyponym,splash
painting,hyponym,splashing
painting,partHolonym,construction
painting,partHolonym,building
engine,hypernym,motor
engine,partMeronym,gear
engine,partMeronym,train
engine,synonym,locomotive
engine,partMeronym,fender
engine,partMeronym,pilot
engine,hypernym,instrument
foam,hypernym,bubble
foam,hyponym,head
foam,synonym,froth
foam,hypernym,material
foam,hypernym,stuff
calendar,hypernym,arrangement
calendar,hypernym,system
calendar,hypernym,table
scoop,synonym,pocket
scoop,hypernym,story
scoop,synonym,soap
scoop,hypernym,shovel
scoop,hypernym,ladle
fingertip,hypernym,tip
fingertip,partHolonym,finger
tick,hypernym,mark
tick,synonym,check
tick,hypernym,mattress
banners,hypernym,flag
banners,synonym,banner
banners,synonym,streamer
chart,hyponym,profile
chart,hypernym,map
shovel,hyponym,scoop
shovel,hypernym,machine
medal,hypernym,award
medal,synonym,decoration
medal,synonym,medallion
medal,synonym,palm
medal,synonym,ribbon
mushroom,hypernym,cloud
mushroom,hypernym,vegetable
mushroom,hypernym,veggie
section,hypernym,writing
section,hypernym,music
section,hyponym,spot
section,hyponym,lead
section,hyponym,above
section,hyponym,end
section,hyponym,book
section,hypernym,slice
section,partHolonym,slide
section,hypernym,area
section,hypernym,country
section,hyponym,neighborhood
section,hypernym,part
section,hypernym,portion
section,hyponym,curve
section,hyponym,leaf
section,partHolonym,whole
section,partHolonym,unit
section,hypernym,team
section,hyponym,frame
section,hyponym,turn
section,hyponym,round
section,hyponym,over
section,hyponym,half
section,hyponym,ingredient
section,hyponym,middle
section,hyponym,game
section,synonym,part
section,hypernym,course
section,hyponym,strings
section,partHolonym,band
section,hypernym,cut
cheese,hypernym,food
cheese,hyponym,mozzarella
hose,hypernym,footwear
hose,hyponym,stocking
hose,hyponym,sock
hose,hyponym,tights
hose,hypernym,garment
hose,hypernym,tube
hose,hypernym,tubing
hose,hyponym,airline
cupcake,hypernym,cake
handles,hyponym,knob
handles,synonym,handle
handles,synonym,grip
handles,partMeronym,stem
handles,partHolonym,umbrella
handles,partHolonym,teacup
handles,partHolonym,faucet
handles,partHolonym,spigot
handles,partHolonym,cart
handles,partHolonym,baggage
handles,partHolonym,luggage
handles,partHolonym,racket
handles,partHolonym,racquet
handles,partHolonym,mug
handles,partHolonym,handlebar
handles,partHolonym,cutlery
handles,partHolonym,spatula
handles,partHolonym,brush
handles,partHolonym,handset
handles,partHolonym,ladle
handles,partHolonym,bat
handles,partHolonym,skillet
handles,partHolonym,briefcase
twig,hypernym,branch
doughnut,synonym,ring
doughnut,synonym,donut
cards,hypernym,game
cards,hyponym,bridge
cards,hyponym,crib
cards,partMeronym,lead
cards,partMeronym,cut
cards,hypernym,paper
cards,synonym,card
cards,hypernym,cardboard
cards,hypernym,sign
cards,synonym,poster
cards,synonym,placard
cards,synonym,notice
cards,synonym,bill
cards,hypernym,record
cards,hypernym,book
cards,hypernym,bill
cards,synonym,menu
cards,hypernym,roll
cards,synonym,board
cheek,partHolonym,face
cheek,partHolonym,torso
cheek,partHolonym,trunk
cheek,partHolonym,body
cheek,synonym,face
face,hyponym,mug
face,partMeronym,jaw
face,partMeronym,chin
face,partMeronym,cheek
face,partMeronym,eye
face,partMeronym,eyebrow
face,partMeronym,brow
face,partMeronym,beard
face,partMeronym,whiskers
face,partMeronym,forehead
face,partMeronym,mouth
face,partMeronym,nose
face,partHolonym,head
face,partHolonym,man
face,partHolonym,human
face,hyponym,light
face,synonym,expression
face,hypernym,surface
face,partHolonym,racket
face,partHolonym,racquet
face,hypernym,person
face,hypernym,individual
face,hypernym,someone
face,hyponym,top
face,hyponym,front
face,hyponym,bottom
face,hyponym,underside
face,hyponym,rear
face,hyponym,backside
face,synonym,side
face,hyponym,muzzle
face,partHolonym,animal
face,hypernym,front
face,hyponym,dial
face,partHolonym,watch
face,synonym,font
face,synonym,case
face,synonym,cheek
creek,hypernym,stream
bumper,hypernym,glass
bumper,partHolonym,car
bumper,partHolonym,automobile
bumper,partHolonym,machine
bumper,partHolonym,truck
surfboards,hypernym,board
surfboards,synonym,surfboard
calender,hypernym,machine
seven,hypernym,figure
seven,synonym,7
seven,hypernym,spot
mozzarella,hypernym,cheese
dirt,hypernym,earth
dirt,hypernym,ground
dirt,hyponym,sand
dirt,hyponym,clay
dirt,hyponym,mold
dirt,hyponym,mud
dirt,synonym,soil
dirt,synonym,stain
dirt,synonym,grease
dirt,hypernym,stool
dirt,synonym,poop
signal,hyponym,indicator
signal,hyponym,symbol
signal,hyponym,beam
signal,hyponym,number
signal,hyponym,alarm
signal,synonym,sign
passengers,synonym,passenger
passengers,synonym,rider
beach,hypernym,formation
beach,partHolonym,shore
boots,hypernym,footwear
boots,synonym,boot
boots,partMeronym,tongue
boots,partMeronym,counter
boots,partMeronym,heel
boots,partMeronym,collar
boots,hypernym,trunk
boots,synonym,flush
boots,hypernym,shell
boots,hypernym,case
boots,hypernym,casing
lanyard,hypernym,cord
lanyard,hypernym,line
cityscape,hypernym,stand
cityscape,hypernym,painting
cityscape,hypernym,picture
curve,hypernym,line
curve,hyponym,bow
curve,hyponym,wave
curve,hyponym,bell
curve,hyponym,hook
curve,hyponym,envelope
curve,hyponym,turn
curve,hyponym,arch
curve,hypernym,pitch
curve,hypernym,shape
curve,hypernym,section
curve,hyponym,elbow
curve,partHolonym,road
curve,partHolonym,route
footboard,hypernym,platform
footboard,hypernym,panel
speck,hypernym,spot
speck,hypernym,patch
speck,hypernym,material
speck,hypernym,stuff
speck,hyponym,grain
bark,hypernym,covering
bark,hypernym,cover
bark,hyponym,cork
bark,partHolonym,branch
bark,partHolonym,trunk
bark,partHolonym,root
work,hypernym,product
work,hyponym,wicker
work,hypernym,business
work,hypernym,line
work,hyponym,pit
work,hyponym,laundry
work,hyponym,bakery
work,hyponym,lab
work,hyponym,shop
work,hyponym,farm
work,hyponym,writing
strips,hypernym,part
strips,hypernym,piece
strips,hyponym,row
strips,synonym,strip
strips,hypernym,artifact
strips,hyponym,ribbon
strips,hyponym,band
strips,hyponym,ring
strips,hyponym,lead
strips,hyponym,tape
strips,hyponym,tab
strips,hypernym,airfield
strips,hypernym,field
strips,partMeronym,runway
strips,hypernym,cartoon
strips,partMeronym,frame
strips,partHolonym,newspaper
strips,partHolonym,paper
strips,hyponym,cleat
strips,hyponym,toothpick
strips,hyponym,slat
bracket,hypernym,set
bracket,hypernym,support
bracket,hyponym,truss
bracket,hyponym,console
bracket,hyponym,sconce
row,hypernym,line
row,hyponym,terrace
row,synonym,words
row,hypernym,strip
row,hypernym,layer
row,hypernym,bed
row,synonym,course
row,partHolonym,wall
row,hyponym,crab
row,partMeronym,feather
swimsuit,hypernym,garment
swimsuit,hyponym,bikini
ovens,synonym,oven
suits,hypernym,garment
suits,synonym,suit
suits,synonym,case
glove,synonym,mitt
glove,hyponym,mitten
glove,partMeronym,thumb
glove,partMeronym,finger
p,hypernym,letter
strand,hypernym,shape
strand,hypernym,pattern
strand,hypernym,line
strand,hypernym,necklace
strand,synonym,chain
strand,synonym,string
strand,hypernym,shore
microphone,hyponym,bug
duckling,hypernym,duck
racquet,hyponym,bat
racquet,synonym,racket
racquet,partMeronym,handle
racquet,partMeronym,grip
racquet,partMeronym,face
lipstick,hypernym,makeup
raft,hypernym,float
raft,synonym,flock
raft,synonym,lot
raft,synonym,mountain
raft,synonym,pile
raft,synonym,pot
raft,synonym,stack
trucks,hyponym,pickup
trucks,hyponym,lorry
trucks,hyponym,tractor
trucks,hyponym,semi
trucks,hyponym,van
trucks,synonym,truck
trucks,partMeronym,bumper
trucks,partMeronym,tailgate
trucks,partMeronym,roof
trucks,hypernym,cart
bush,hyponym,pepper
bush,hyponym,tea
bush,hyponym,broom
bush,hyponym,blueberry
bush,hyponym,box
bush,hyponym,rose
bush,synonym,shrub
bush,hypernym,wilderness
bush,hypernym,wild
bush,hypernym,vegetation
bush,hypernym,hair
net,partMeronym,portion
net,partMeronym,part
net,hypernym,goal
net,hyponym,cage
net,hypernym,fabric
net,hypernym,cloth
net,hypernym,material
net,hyponym,netting
net,synonym,mesh
small,partHolonym,back
player,hyponym,seed
player,hyponym,server
player,hyponym,ham
player,hyponym,star
player,hyponym,lead
player,hyponym,plant
player,hypernym,person
player,hypernym,individual
player,hypernym,someone
snowman,hypernym,figure
school,hypernym,building
school,partMeronym,classroom
school,hypernym,body
substance,hypernym,part
substance,hypernym,portion
substance,hyponym,material
substance,hyponym,stuff
substance,hyponym,mixture
substance,synonym,center
substance,synonym,heart
substance,synonym,meat
substance,hyponym,pocketbook
substance,hyponym,entry
substance,hyponym,packaging
substance,hyponym,body
substance,hyponym,direction
substance,hyponym,information
substance,hyponym,view
substance,hyponym,garbage
substance,hyponym,story
substance,synonym,message
substance,hyponym,vehicle
substance,hyponym,food
substance,hyponym,jelly
restaurant,hypernym,building
restaurant,hyponym,grill
restaurant,hyponym,diner
restaurant,hyponym,cafe
plaza,hypernym,square
plaza,synonym,place
plaza,hypernym,outlet
plaza,synonym,mall
plaza,synonym,center
lampshade,hypernym,shade
lampshade,partHolonym,lamp
steak,hypernym,cut
pockets,hypernym,pouch
pockets,synonym,pocket
pockets,partHolonym,garment
pockets,synonym,pouch
pockets,synonym,sack
pockets,hypernym,space
pockets,synonym,scoop
pockets,hypernym,people
pockets,hypernym,opening
pockets,hypernym,gap
shingle,hypernym,gravel
shingle,hypernym,signboard
shingle,hypernym,sign
artifact,hypernym,whole
artifact,hypernym,unit
artifact,hyponym,square
artifact,hyponym,sphere
artifact,hyponym,marker
artifact,hyponym,float
artifact,hyponym,cone
artifact,hyponym,surface
artifact,hyponym,decoration
artifact,hyponym,ornament
artifact,hyponym,padding
artifact,hyponym,covering
artifact,hyponym,fixture
artifact,hyponym,fabric
artifact,hyponym,cloth
artifact,hyponym,material
artifact,hyponym,line
artifact,hyponym,button
artifact,hyponym,toy
artifact,hyponym,way
artifact,hyponym,opening
artifact,hyponym,track
artifact,hyponym,layer
artifact,hyponym,bed
artifact,hyponym,thing
artifact,hyponym,sheet
artifact,hyponym,structure
artifact,hyponym,construction
artifact,hyponym,block
artifact,hyponym,pavement
artifact,hyponym,lemon
artifact,hyponym,strip
bubble,hyponym,foam
bubble,hyponym,froth
bubble,hypernym,covering
pocketbook,hypernym,substance
pocketbook,hypernym,case
pocketbook,synonym,wallet
pocketbook,hypernym,container
pocketbook,synonym,bag
pocketbook,synonym,handbag
pocketbook,synonym,purse
pocketbook,partMeronym,clasp
bananas,hypernym,herb
bananas,hyponym,plantain
bananas,synonym,banana
castle,hypernym,hall
castle,partMeronym,turret
machines,hypernym,device
machines,hyponym,machinery
machines,hyponym,calculator
machines,hyponym,stapler
machines,hyponym,shovel
machines,hyponym,stamp
machines,hyponym,motor
machines,hyponym,calender
machines,hyponym,feeder
machines,hyponym,computer
machines,hyponym,printer
machines,synonym,machine
machines,hypernym,person
machines,hypernym,individual
machines,hypernym,someone
machines,hyponym,wheel
machines,hyponym,block
machines,hyponym,lever
machines,hyponym,convertible
machines,hyponym,wagon
machines,hyponym,jeep
machines,hyponym,hatchback
machines,hyponym,sedan
machines,hyponym,cab
machines,hyponym,taxi
machines,hyponym,racer
machines,hyponym,minivan
machines,hyponym,bus
machines,hyponym,ambulance
machines,synonym,car
machines,synonym,automobile
machines,partMeronym,bumper
machines,partMeronym,window
machines,partMeronym,fin
machines,partMeronym,hood
machines,partMeronym,bonnet
machines,partMeronym,trunk
machines,partMeronym,roof
machines,partMeronym,horn
machines,partMeronym,fender
machines,partMeronym,wing
machines,partMeronym,grille
machines,partMeronym,gun
creamer,hypernym,pitcher
trellis,hypernym,lattice
kiwi,hypernym,vine
kiwi,partMeronym,kiwi
kiwi,partHolonym,kiwi
pea,partHolonym,pea
pea,partMeronym,pea
map,hyponym,chart
watch,hyponym,wristwatch
watch,partMeronym,face
watch,hyponym,wake
stud,hypernym,man
stud,hypernym,decoration
stud,hypernym,ornament
stud,synonym,rivet
stud,partHolonym,building
jumper,hypernym,person
jumper,hypernym,individual
jumper,hypernym,someone
jumper,hypernym,athlete
jumper,hypernym,garment
jumper,hyponym,turtleneck
jumper,hyponym,turtle
jumper,hyponym,cardigan
jumper,hyponym,pullover
jumper,synonym,sweater
jumper,hypernym,connector
jumper,hyponym,lead
jumper,hypernym,jacket
jumper,hypernym,dress
mouth,hyponym,hole
mouth,partMeronym,teeth
mouth,partMeronym,gum
mouth,partMeronym,tongue
mouth,partHolonym,mouth
mouth,hypernym,opening
mouth,hyponym,beak
mouth,hyponym,bill
mouth,partMeronym,lip
mouth,partMeronym,mouth
mouth,partHolonym,face
mouth,hypernym,gap
mouth,hypernym,formation
mouth,hypernym,feeder
mouth,hypernym,counter
mouth,synonym,lip
mouth,partHolonym,jar
mouth,partHolonym,bottle
trough,hyponym,slide
trough,synonym,gutter
trough,synonym,bowl
trough,hypernym,receptacle
trough,hypernym,container
green,synonym,park
green,hypernym,vegetable
green,hypernym,veggie
green,hyponym,spinach
green,synonym,greens
green,synonym,jet
back,partMeronym,small
back,partMeronym,saddle
back,partHolonym,torso
back,partHolonym,trunk
back,partHolonym,body
back,hypernym,side
back,hyponym,tail
back,hyponym,poop
back,synonym,rear
back,hypernym,place
back,synonym,spine
back,hypernym,protection
back,synonym,binding
back,synonym,cover
back,partHolonym,book
back,hypernym,support
back,synonym,backrest
back,partHolonym,chair
briefcase,hypernym,case
briefcase,partMeronym,handle
briefcase,partMeronym,grip
coke,synonym,snow
chicken,hyponym,hen
chicken,partMeronym,breast
chicken,partHolonym,chicken
chicken,hyponym,rooster
chicken,partMeronym,chicken
shelter,hypernym,structure
shelter,hypernym,construction
shelter,hyponym,hut
shelter,hyponym,hutch
shelter,hyponym,shack
shelter,hyponym,tent
shelter,hyponym,sconce
shelter,hyponym,dugout
shelter,hypernym,protection
shelter,hyponym,canopy
shelter,hyponym,birdhouse
shelter,synonym,protection
shelter,hypernym,housing
cuffs,hypernym,lap
cuffs,synonym,cuff
cuffs,partHolonym,leg
cuffs,partHolonym,sleeve
cuffs,partHolonym,arm
cuffs,hypernym,hamper
beans,synonym,bean
beans,partHolonym,bean
beans,hypernym,seed
beans,partMeronym,bean
beans,synonym,noodle
beans,synonym,dome
official,hyponym,officer
official,hyponym,judge
official,hyponym,umpire
official,hyponym,referee
official,hyponym,timer
outline,hyponym,silhouette
outline,hyponym,coastline
outline,hyponym,skyline
signals,hyponym,indicator
signals,hyponym,symbol
signals,hyponym,beam
signals,hyponym,number
signals,hyponym,alarm
signals,synonym,signal
signals,synonym,sign
potatoes,hyponym,fries
potatoes,hyponym,chips
potatoes,synonym,potato
potatoes,partMeronym,jacket
potatoes,partHolonym,potato
potatoes,hypernym,vine
potatoes,partMeronym,potato
houses,hypernym,building
houses,hypernym,home
houses,hyponym,cabin
houses,hyponym,hall
houses,hyponym,lodge
houses,synonym,house
houses,partMeronym,library
houses,partMeronym,porch
houses,hypernym,business
houses,hypernym,audience
houses,hypernym,family
houses,hypernym,part
houses,synonym,sign
houses,hypernym,unit
houses,synonym,family
houses,synonym,home
houses,partMeronym,circle
houses,partMeronym,stage
houses,partMeronym,pit
soldiers,hyponym,tanker
soldiers,synonym,soldier
soldiers,hypernym,worker
entrance,hyponym,opening
entrance,hyponym,arch
entrance,hyponym,archway
entrance,hyponym,doorway
entrance,hyponym,door
entrance,synonym,entryway
entrance,synonym,entry
scarf,hypernym,garment
scarf,hyponym,muffler
scarf,hypernym,joint
teen,synonym,teenager
edging,hypernym,border
edging,hyponym,fringe
edging,partHolonym,tapestry
edging,partHolonym,fabric
edging,partHolonym,cloth
edging,partHolonym,material
edging,partHolonym,rug
edging,partHolonym,carpet
edging,partHolonym,carpeting
lodge,synonym,club
lodge,hypernym,house
lodge,hypernym,home
lodge,hypernym,hotel
hillside,hypernym,slope
hillside,hypernym,side
hillside,partHolonym,hill
six,hypernym,figure
six,synonym,6
six,hypernym,spot
clips,synonym,clip
clips,synonym,magazine
clips,partHolonym,gun
clips,hypernym,case
clips,synonym,time
clips,hypernym,fastener
clips,hypernym,jewelry
clips,hypernym,cut
sea,hypernym,water
sea,partMeronym,bay
sea,synonym,ocean
diaper,hypernym,garment
diaper,synonym,napkin
diaper,hypernym,fabric
diaper,hypernym,cloth
diaper,hypernym,material
fingernail,hypernym,nail
fingernail,hyponym,thumbnail
fingernail,partHolonym,finger
pew,hypernym,bench
calves,synonym,calf
calves,hypernym,leather
wrist,partHolonym,arm
candles,hypernym,lamp
candles,hyponym,dip
candles,synonym,candle
candles,synonym,cd
belly,hyponym,underbelly
belly,synonym,stomach
belly,partHolonym,torso
belly,partHolonym,trunk
belly,partHolonym,body
belly,hyponym,pot
belly,hypernym,bump
belly,hypernym,hump
belly,hypernym,inside
belly,hypernym,interior
hamburger,hypernym,sandwich
hamburger,synonym,burger
hamburger,partMeronym,hamburger
hamburger,hypernym,beef
hamburger,partHolonym,hamburger
hamburger,partHolonym,burger
condiment,hypernym,seasoning
condiment,hyponym,ketchup
condiment,hyponym,salsa
condiment,hyponym,sauce
condiment,hyponym,dip
condiment,hyponym,relish
condiment,hyponym,mustard
condiment,hyponym,spread
eating,hyponym,bite
eating,hyponym,grazing
cliff,hypernym,formation
cliff,synonym,drop
tile,hypernym,slab
tile,hypernym,man
tile,hypernym,piece
snowboarder,hypernym,slipper
blooms,synonym,bloom
blooms,hyponym,floret
blooms,hyponym,bud
blooms,synonym,flower
blooms,synonym,blossom
blooms,synonym,flush
blooms,synonym,peak
plugs,hypernym,block
plugs,hypernym,stop
plugs,hyponym,cork
plugs,hyponym,tap
plugs,hyponym,spigot
plugs,synonym,plug
plugs,synonym,stopper
plugs,hypernym,bit
plugs,hypernym,bite
plugs,hypernym,packaging
plugs,hypernym,hydrant
plugs,hypernym,horse
flooring,hypernym,level
flooring,synonym,floor
flooring,partHolonym,hallway
flooring,partHolonym,hall
flooring,partHolonym,room
wall,hypernym,partition
wall,hypernym,divider
wall,partMeronym,paneling
wall,partMeronym,pane
wall,partMeronym,pier
wall,partMeronym,course
wall,partMeronym,row
wall,partMeronym,arch
wall,partMeronym,archway
wall,partMeronym,doorway
wall,partMeronym,door
wall,partHolonym,hallway
wall,partHolonym,hall
wall,partHolonym,building
wall,partHolonym,room
wall,hypernym,object
wall,hypernym,formation
wall,partHolonym,cave
wall,hypernym,layer
wall,hypernym,bed
wall,hypernym,fence
wall,hypernym,fencing
wall,hypernym,embankment
flower,hyponym,sunflower
flower,hyponym,pink
flower,hyponym,daisy
flower,hyponym,floret
flower,hyponym,bud
flower,synonym,bloom
flower,synonym,blossom
flower,synonym,peak
flower,synonym,flush
website,hypernym,computer
bridle,partMeronym,bit
bridle,partMeronym,rein
bridle,partHolonym,harness
bridle,synonym,check
bridle,synonym,curb
nostrils,synonym,nostril
nostrils,partHolonym,nose
stove,synonym,range
stove,partMeronym,grate
stove,partMeronym,grating
stove,hypernym,heater
spoon,hypernym,cutlery
spoon,hypernym,container
spoon,hypernym,wood
bite,hyponym,crumb
bite,hyponym,plug
bite,synonym,bit
bite,hypernym,meal
bite,synonym,snack
bite,hypernym,spice
bite,hypernym,eating
coins,hyponym,medallion
coins,hyponym,crown
coins,hyponym,eagle
coins,synonym,coin
coins,partMeronym,head
coins,partMeronym,tail
things,hypernym,property
things,hypernym,holding
things,synonym,thing
things,hypernym,artifact
things,hyponym,pacifier
things,hypernym,object
things,hypernym,target
things,hyponym,part
things,hyponym,piece
things,hyponym,unit
things,hyponym,water
patch,hypernym,marking
patch,hyponym,speck
patch,hyponym,splash
patch,hyponym,plaque
patch,synonym,spot
patch,hyponym,garden
patch,hyponym,bed
patch,hyponym,flash
patch,hypernym,time
