subject,relation,object
meat,hyponym,sausage
meat,hyponym,lamb
meat,hyponym,bird
meat,hyponym,cut
meat,part_holonym,seed
meat,hyponym,stuff
meat,synonym,center
meat,synonym,heart
bunch,hyponym,tuft
bunch,hyponym,knot
bunch,synonym,clump
bunch,synonym,cluster
bunch,synonym,crowd
bunch,synonym,lot
foil,hypernym,device
foil,hypernym,picture
foil,hypernym,image
foil,hypernym,icon
foil,hyponym,slide
seagulls,synonym,seagull
vase,hypernym,jar
vase,hyponym,urn
loveseat,hypernym,sofa
loveseat,hypernym,couch
d,hypernym,letter
slats,hypernym,strip
slats,hyponym,fin
slats,synonym,slat
weeds,hypernym,garment
weeds,synonym,weed
weeds,hypernym,band
weeds,synonym,pot
weeds,synonym,grass
weeds,synonym,smoke
infield,synonym,diamond
infield,part_meronym,base
infield,part_meronym,bag
infield,part_meronym,mound
infield,part_meronym,hill
infield,part_meronym,short
infield,part_holonym,diamond
cellphone,synonym,cell
sunlight,hypernym,light
sunlight,synonym,sunshine
sunlight,synonym,sun
mold,synonym,stamp
mold,hypernym,container
mold,hyponym,pig
mold,hypernym,soil
mold,hypernym,dirt
mold,hypernym,dessert
mold,hypernym,dish
mold,hypernym,sculpture
mold,synonym,molding
mold,synonym,moulding
spring,hypernym,formation
spring,synonym,fountain
spring,hypernym,root
spring,hypernym,jump
leather,hyponym,calf
leather,hyponym,grain
leather,hyponym,kid
backboard,hypernym,support
hinge,hypernym,joint
hinge,part_holonym,gate
box,hypernym,container
box,hyponym,carton
box,hyponym,chest
box,hyponym,crate
box,hyponym,mailbox
box,part_meronym,lid
box,part_meronym,base
box,hypernym,compartment
box,part_holonym,balcony
box,synonym,corner
box,hypernym,rectangle
box,hypernym,shrub
box,hypernym,bush
box,hypernym,area
box,part_holonym,diamond
box,hypernym,seat
box,part_holonym,coach
mirrors,hypernym,reflector
mirrors,hyponym,glass
mirrors,synonym,mirror
roofs,hyponym,dome
roofs,synonym,roof
roofs,part_holonym,building
roofs,hyponym,hood
roofs,part_holonym,truck
roofs,part_holonym,car
roofs,part_holonym,automobile
roofs,part_holonym,machine
roofs,part_holonym,bus
roofs,part_holonym,coach
roofs,hypernym,covering
roofs,hypernym,cover
roofs,part_holonym,cave
roofs,hypernym,control
roofs,synonym,ceiling
roofs,synonym,cap
eyes,hypernym,view
eyes,synonym,eye
eyes,part_meronym,eyeball
eyes,part_meronym,lid
eyes,part_meronym,lens
eyes,part_holonym,face
eyes,hypernym,area
eyes,hyponym,seat
eyes,synonym,center
eyes,synonym,middle
eyes,synonym,heart
eyes,hypernym,hole
eyes,part_holonym,needle
trays,hypernym,receptacle
trays,synonym,tray
headlamp,hypernym,light
headlamp,synonym,headlight
teddy,hypernym,toy
teddy,part_meronym,strap
nail,hyponym,toenail
nail,hyponym,fingernail
nail,hyponym,spike
nail,part_meronym,stem
nail,part_meronym,head
ties,hyponym,bowtie
ties,synonym,necktie
ties,synonym,tie
ties,hypernym,beam
ties,hyponym,bridge
ties,synonym,link
ties,hypernym,brace
ties,part_holonym,railroad
ties,part_holonym,railway
ties,hypernym,cord
ties,hyponym,string
parasail,hypernym,parachute
mesh,hypernym,fabric
mesh,hypernym,cloth
mesh,hypernym,material
mesh,hyponym,netting
mesh,synonym,net
loop,hyponym,band
loop,hyponym,belt
loop,hypernym,pack
carrier,hypernym,business
carrier,hyponym,line
carrier,hypernym,rack
stopper,hypernym,number
stopper,hypernym,block
stopper,hypernym,stop
stopper,hyponym,cork
stopper,hyponym,tap
stopper,synonym,plug
bookshelf,hypernym,shelf
outfit,hypernym,unit
outfit,hypernym,attire
outfit,hypernym,dress
outfit,hypernym,gear
appliances,hypernym,device
appliances,synonym,appliance
appliances,hyponym,dryer
flap,hypernym,covering
flap,hyponym,tongue
flap,hyponym,lap
flap,hypernym,wave
flap,hypernym,surface
flap,synonym,flaps
flap,part_holonym,wing
tap,hypernym,bump
tap,hypernym,faucet
tap,synonym,hydrant
tap,hypernym,plate
tap,hypernym,tool
tap,hypernym,plug
tap,hypernym,stopper
tap,part_holonym,barrel
can,hypernym,container
can,synonym,tin
can,hypernym,buoy
can,synonym,butt
can,synonym,backside
can,synonym,buns
can,synonym,rear
can,synonym,rump
can,synonym,seat
can,synonym,tail
can,synonym,bottom
can,synonym,behind
can,part_holonym,torso
can,part_holonym,trunk
can,part_holonym,body
can,synonym,toilet
can,synonym,commode
can,synonym,pot
can,synonym,stool
can,part_holonym,bathroom
can,part_holonym,bath
can,part_holonym,toilet
can,part_holonym,can
can,hypernym,room
can,hyponym,restroom
can,hyponym,closet
can,hyponym,head
can,synonym,bathroom
can,part_meronym,toilet
can,part_meronym,can
can,part_meronym,commode
can,part_meronym,pot
can,part_meronym,stool
udder,synonym,bag
udder,part_holonym,cow
closet,synonym,cupboard
closet,hypernym,toilet
closet,hypernym,can
closet,hypernym,bathroom
closet,hypernym,furniture
closet,hypernym,room
closet,hyponym,booth
closet,hyponym,stall
closet,hyponym,kiosk
closet,part_meronym,shelf
awnings,hypernym,canopy
awnings,synonym,awning
city,part_meronym,square
costume,hypernym,attire
costume,hypernym,dress
squash,hypernym,vine
squash,hyponym,pumpkin
squash,part_meronym,squash
squash,hypernym,vegetable
squash,hypernym,veggie
squash,part_holonym,squash
streetlights,hypernym,lamp
streetlights,synonym,streetlight
streetlights,part_meronym,lamppost
cows,hyponym,cow
cows,hyponym,ox
cows,hyponym,bull
cows,hyponym,beef
cows,hyponym,steer
cows,synonym,cattle
cows,part_meronym,beef
cows,hypernym,cattle
cows,hypernym,cows
cows,synonym,cow
cows,part_meronym,udder
cows,part_meronym,bag
giraffes,synonym,giraffe
bucket,hypernym,vessel
bucket,synonym,pail
skeleton,hypernym,system
skeleton,synonym,frame
skeleton,hyponym,hoop
skeleton,part_holonym,ship
skeleton,part_holonym,building
skeleton,part_holonym,aircraft
sides,hypernym,part
sides,hyponym,hand
sides,synonym,side
sides,hypernym,unit
sides,hypernym,area
sides,part_holonym,torso
sides,part_holonym,trunk
sides,part_holonym,body
sides,hypernym,surface
sides,hyponym,top
sides,hyponym,front
sides,hyponym,bottom
sides,hyponym,underside
sides,hyponym,rear
sides,hyponym,backside
sides,synonym,face
sides,hyponym,back
sides,hyponym,port
sides,hyponym,beam
sides,hyponym,edge
sides,hypernym,line
sides,hypernym,blood
sides,hypernym,cut
sides,hypernym,view
sides,hypernym,formation
sides,hyponym,coast
sides,hyponym,hillside
sides,hyponym,bank
sides,hyponym,mountainside
sides,synonym,slope
stairway,hypernym,way
stairway,hyponym,ramp
stairway,hyponym,flight
stairway,hyponym,stairs
stairway,hyponym,steps
stairway,hyponym,escalator
stairway,synonym,staircase
stairway,part_meronym,step
stairway,part_meronym,stair
stairway,part_holonym,building
treat,hyponym,jelly
cloud,hyponym,mushroom
cloud,hyponym,contrail
cloud,part_holonym,sky
cloud,hypernym,group
spout,hypernym,opening
spout,hyponym,nozzle
spout,hyponym,nose
spout,part_holonym,pipe
spout,part_holonym,piping
bell,part_meronym,tongue
bell,hypernym,button
bell,hypernym,curve
bell,hypernym,opening
bell,part_holonym,wind
podium,hypernym,platform
podium,synonym,stump
handle,hyponym,knob
handle,synonym,grip
handle,part_meronym,stem
handle,part_holonym,umbrella
handle,part_holonym,teacup
handle,part_holonym,faucet
handle,part_holonym,cart
handle,part_holonym,baggage
handle,part_holonym,luggage
handle,part_holonym,racket
handle,part_holonym,racquet
handle,part_holonym,mug
handle,part_holonym,handlebar
handle,part_holonym,spatula
handle,part_holonym,brush
handle,part_holonym,ladle
handle,part_holonym,bat
handle,part_holonym,skillet
handle,part_holonym,briefcase
bolt,hypernym,bar
bolt,part_holonym,lock
bolt,synonym,dash
bolt,hypernym,roll
bolt,hypernym,screw
bolt,part_meronym,head
armband,hypernym,band
propeller,hyponym,screw
propeller,synonym,propellor
propeller,part_meronym,blade
propeller,part_meronym,vane
caboose,hypernym,kitchen
caboose,part_holonym,ship
caboose,hypernym,car
rabbit,hyponym,bunny
rabbit,hypernym,fur
rabbit,hypernym,game
umbrellas,hypernym,canopy
umbrellas,synonym,umbrella
umbrellas,part_meronym,panel
umbrellas,part_meronym,handle
umbrellas,part_meronym,grip
wristwatch,hypernym,watch
left,hypernym,place
left,hypernym,hand
left,hypernym,mitt
left,hypernym,paw
left,part_holonym,outfield
bump,hyponym,belly
bump,synonym,hump
bump,hyponym,jar
bump,hyponym,tap
bump,hyponym,belt
point,hyponym,intersection
point,hyponym,corner
point,hyponym,crossing
point,hyponym,place
point,hyponym,center
point,hyponym,spot
point,hyponym,root
point,synonym,detail
point,synonym,item
point,hyponym,peak
point,hyponym,top
point,hyponym,plane
point,hyponym,ladder
point,synonym,level
point,synonym,stage
point,hyponym,middle
point,hyponym,date
point,hyponym,end
point,hyponym,distance
point,hypernym,object
point,hyponym,head
point,synonym,tip
point,synonym,peak
point,part_holonym,sword
point,part_holonym,blade
point,part_holonym,brand
point,part_holonym,steel
point,part_holonym,cone
point,part_holonym,pencil
point,part_holonym,knife
point,hypernym,disk
point,hypernym,disc
point,hypernym,saucer
point,synonym,dot
point,hypernym,unit
point,hypernym,head
point,hypernym,part
point,hypernym,portion
point,synonym,spot
point,hypernym,end
point,hypernym,terminal
point,hyponym,spike
point,part_holonym,needle
point,part_holonym,pin
point,synonym,stop
point,hypernym,mark
point,synonym,head
point,part_holonym,arrow
point,hypernym,muzzle
point,hypernym,outlet
plant,part_meronym,hood
plant,part_meronym,cap
plant,hypernym,player
vegetables,hypernym,produce
vegetables,hyponym,asparagus
vegetables,hyponym,squash
vegetables,hyponym,celery
vegetables,hyponym,pumpkin
vegetables,hyponym,mushroom
vegetables,hyponym,onion
vegetables,hyponym,greens
vegetables,hyponym,green
vegetables,hyponym,cucumber
vegetables,synonym,vegetable
vegetables,synonym,veggie
vegetables,part_holonym,herb
vegetables,hypernym,herb
vegetables,hyponym,spinach
teeth,hypernym,set
teeth,part_holonym,mouth
teeth,hypernym,bone
teeth,hyponym,tusk
teeth,synonym,tooth
teeth,part_meronym,stump
teeth,part_meronym,crown
teeth,part_meronym,root
teeth,part_holonym,comb
teeth,hypernym,structure
teeth,hypernym,way
teeth,part_holonym,gear
beam,hypernym,signal
beam,hypernym,sign
beam,hypernym,piece
beam,hyponym,ridge
beam,hyponym,tie
beam,hyponym,shore
beam,hypernym,light
beam,hypernym,side
7,hypernym,figure
garnish,hypernym,decoration
garnish,hypernym,ornament
garnish,hyponym,topping
cherries,hypernym,wood
cherries,synonym,cherry
cherries,part_meronym,cherry
cherries,part_holonym,cherry
cherries,hypernym,red
soap,hypernym,cleaner
blocks,hyponym,step
blocks,hyponym,pad
blocks,hyponym,cake
blocks,hyponym,bar
blocks,hyponym,cube
blocks,hyponym,nut
blocks,hyponym,slab
blocks,hyponym,wedge
blocks,synonym,block
blocks,hypernym,area
blocks,synonym,cube
blocks,hypernym,machine
blocks,part_meronym,cylinder
blocks,hyponym,plug
blocks,hyponym,stopper
blocks,synonym,stop
blocks,hypernym,platform
event,hyponym,makeup
event,synonym,case
event,hyponym,wake
event,hyponym,branch
event,hyponym,dent
event,hyponym,product
tube,hyponym,straw
tube,hyponym,drain
tube,hyponym,barrel
tube,hyponym,pipe
tube,hyponym,stem
tube,hyponym,column
tube,hyponym,piping
tube,hyponym,hose
tube,part_meronym,plate
tube,hypernym,cylinder
tube,synonym,pipe
tube,hypernym,structure
tube,hyponym,vessel
tube,hypernym,railway
tube,hypernym,railroad
tube,synonym,subway
pickup,hypernym,truck
pickup,hypernym,friend
faucet,hyponym,tap
faucet,hyponym,hydrant
faucet,part_meronym,handle
faucet,part_meronym,grip
magazine,hypernym,product
magazine,part_holonym,camera
magazine,hypernym,storage
magazine,hypernym,store
magazine,synonym,clip
magazine,part_holonym,gun
drawing,hypernym,artwork
drawing,hypernym,art
drawing,hypernym,graphics
drawing,hyponym,frame
drawing,hyponym,silhouette
drawing,hyponym,numbers
drawing,hypernym,drain
drawing,hypernym,pull
drapes,hypernym,blind
drapes,hypernym,screen
drapes,hyponym,drop
drapes,synonym,curtain
drapes,synonym,drape
drapes,synonym,mantle
drapes,hypernym,way
drapes,hypernym,covering
motorbike,hypernym,motorcycle
motorbike,hypernym,bike
motorbike,hyponym,moped
stage,hyponym,peak
stage,hyponym,top
stage,hyponym,plane
stage,hyponym,ladder
stage,synonym,level
stage,synonym,point
stage,hypernym,platform
stage,hyponym,apron
stage,hyponym,wing
stage,part_holonym,house
stage,hypernym,coach
stage,synonym,leg
stage,hypernym,scene
pie,hypernym,pastry
forks,synonym,fork
forks,part_meronym,prong
forks,part_meronym,tine
forks,hypernym,branch
forks,hypernym,leg
forks,hypernym,tool
forks,part_holonym,body
tag,hypernym,label
tag,synonym,rag
salsa,hypernym,condiment
bar,hypernym,room
bar,hypernym,counter
bar,hyponym,bolt
bar,hyponym,track
bar,hyponym,rail
bar,hyponym,rails
bar,hyponym,runway
bar,hyponym,handlebar
bar,hyponym,lever
bar,part_holonym,goal
bar,hypernym,barrier
bar,hypernym,ridge
bar,hypernym,marking
bar,hyponym,band
bar,synonym,stripe
bar,synonym,streak
bar,hypernym,block
bar,hyponym,tablet
bar,synonym,cake
bar,hypernym,support
bar,part_holonym,bars
bar,hypernym,railing
bar,hypernym,rail
bar,part_holonym,court
trouser,hypernym,garment
trouser,hyponym,white
trouser,hyponym,slacks
trouser,hyponym,sweatpants
trouser,hyponym,cords
trouser,hyponym,jean
trouser,hyponym,shorts
trouser,hyponym,trunks
trouser,synonym,pant
trouser,part_meronym,zipper
trouser,part_meronym,trouser
trouser,part_meronym,lap
trouser,part_meronym,leg
trouser,part_meronym,seat
trouser,part_holonym,trouser
trouser,part_holonym,pant
strawberries,hypernym,berry
strawberries,synonym,strawberry
strawberries,hypernym,herb
advertisements,hyponym,bill
advertisements,hyponym,flyer
advertisements,hyponym,trailer
advertisements,synonym,ad
advertisements,synonym,advertisement
advertisements,synonym,advertising
packet,synonym,package
packet,synonym,bundle
packet,hypernym,message
packet,hypernym,package
packet,hyponym,deck
packet,hypernym,boat
railing,hypernym,barrier
railing,hyponym,guardrail
railing,hyponym,bar
railing,synonym,rail
railing,part_holonym,handrail
railing,hypernym,material
goose,part_meronym,goose
goose,part_holonym,goose
parka,hypernym,jacket
numeral,hypernym,symbol
numeral,synonym,number
spices,synonym,spice
spices,hypernym,seasoning
spices,hyponym,bite
yellow,hyponym,lemon
yellow,hyponym,straw
yellow,hyponym,gold
bowtie,hypernym,necktie
bowtie,hypernym,tie
broccoli,part_meronym,broccoli
broccoli,part_holonym,broccoli
phone,synonym,telephone
phone,synonym,headphone
6,hypernym,figure
6,synonym,six
cables,hypernym,wire
cables,synonym,cable
cables,hypernym,conductor
cables,synonym,line
cables,part_holonym,cable
cables,hypernym,rope
cables,hypernym,television
cables,part_meronym,cable
cables,part_meronym,line
bins,hypernym,container
bins,hyponym,crib
bins,synonym,bin
bins,hypernym,number
pasta,hypernym,dish
pasta,hyponym,spaghetti
pasta,hypernym,food
pasta,hyponym,macaroni
pasta,hyponym,noodle
pans,hyponym,skillet
pans,synonym,pan
pans,hypernym,container
shade,hyponym,shadow
shade,hypernym,color
shade,hyponym,parasol
shade,hyponym,lampshade
shade,hypernym,shadow
shutter,part_holonym,camera
shutter,hypernym,blind
shutter,hypernym,screen
photograph,hyponym,stereo
photograph,hyponym,shot
photograph,hyponym,scene
photograph,hyponym,frame
photograph,hyponym,print
photograph,synonym,photo
photograph,synonym,picture
skateboards,hypernym,board
skateboards,synonym,skateboard
brand,hypernym,name
brand,hyponym,label
brand,hypernym,marker
brand,hypernym,marking
brand,hypernym,mark
brand,hypernym,symbol
brand,synonym,mark
brand,synonym,stain
brand,hypernym,arm
brand,synonym,sword
brand,synonym,blade
brand,synonym,steel
brand,part_meronym,point
brand,part_meronym,tip
brand,part_meronym,peak
brand,part_meronym,blade
lettering,hypernym,writing
bale,hypernym,bundle
man,hypernym,adult
man,hypernym,male
man,hyponym,stud
man,hyponym,dude
man,hyponym,guy
man,hyponym,cat
man,hyponym,boy
man,hyponym,bull
man,hyponym,gentleman
man,hyponym,officer
man,hypernym,person
man,hypernym,individual
man,hypernym,someone
man,hyponym,man
man,synonym,human
man,part_meronym,figure
man,part_meronym,shape
man,part_meronym,frame
man,part_meronym,face
man,part_meronym,foot
man,part_meronym,hand
man,part_meronym,mitt
man,part_meronym,paw
man,part_meronym,arm
man,part_meronym,mane
man,synonym,gentleman
man,hyponym,black
man,hyponym,tile
man,hyponym,white
man,synonym,piece
man,hypernym,group
man,hypernym,man
man,hypernym,human
crackers,hypernym,bread
crackers,synonym,cracker
shrub,hyponym,pepper
shrub,hyponym,tea
shrub,hyponym,broom
shrub,hyponym,blueberry
shrub,hyponym,box
shrub,hyponym,rose
shrub,synonym,bush
knife,part_meronym,point
knife,part_meronym,blade
knife,hypernym,arm
knife,hyponym,sticker
knife,part_meronym,tip
knife,part_meronym,peak
knife,synonym,tongue
device,hyponym,lift
device,hyponym,tongs
device,hyponym,support
device,hyponym,stabilizer
device,hyponym,fan
device,hyponym,indicator
device,hyponym,instrument
device,hyponym,horn
device,hyponym,lighter
device,hyponym,light
device,hyponym,surface
device,hyponym,foil
device,hyponym,button
device,hyponym,key
device,hyponym,guard
device,hyponym,runner
device,hyponym,extinguisher
device,hyponym,feeder
device,hyponym,keyboard
device,hyponym,charger
device,hyponym,toy
device,hyponym,comforter
device,hyponym,pacifier
device,hyponym,remote
device,hyponym,reflector
device,hyponym,appliance
device,hyponym,pull
device,hyponym,fender
device,hyponym,conductor
device,hyponym,router
device,hyponym,alarm
device,hyponym,magnet
device,hyponym,comb
device,hyponym,heater
device,hyponym,valve
device,hyponym,muffler
device,hyponym,machine
device,hyponym,trick
device,hypernym,design
device,hypernym,pattern
device,hypernym,figure
device,hyponym,seal
device,hyponym,stamp
device,hypernym,emblem
sill,hyponym,windowsill
sill,hypernym,rock
sill,hypernym,stone
sailboats,synonym,sailboat
candle,hypernym,lamp
candle,hyponym,dip
candle,synonym,cd
show,hyponym,display
show,hyponym,exhibit
show,synonym,display
show,hyponym,movie
show,hyponym,picture
armchair,hypernym,chair
armchair,hyponym,recliner
armchair,part_meronym,arm
brown,hyponym,chocolate
brown,hyponym,coffee
liner,synonym,lining
liner,part_holonym,garment
liner,part_meronym,cabin
buffalo,part_meronym,buffalo
buffalo,hypernym,game
buffalo,part_holonym,buffalo
mound,synonym,hill
mound,part_holonym,diamond
mound,part_holonym,infield
mound,hypernym,hill
mound,hyponym,stack
mound,synonym,pile
mound,hypernym,structure
mound,hypernym,construction
mound,synonym,pitcher
trails,hypernym,path
trails,hypernym,track
trails,hypernym,course
trails,hyponym,slot
trails,synonym,trail
trails,hypernym,grounds
trails,synonym,track
register,hyponym,counter
register,part_holonym,storage
register,part_holonym,store
rails,hypernym,bar
rails,synonym,track
rails,synonym,rail
rails,synonym,runway
rails,part_holonym,railroad
rails,part_holonym,railway
rails,hypernym,barrier
rails,hyponym,guardrail
rails,hyponym,bar
rails,synonym,railing
rails,part_holonym,handrail
rails,hypernym,railway
rails,hypernym,railroad
magnet,hypernym,device
magnet,part_meronym,pole
shoes,synonym,place
shoes,hyponym,cleats
shoes,hyponym,sneaker
shoes,hyponym,fin
shoes,hyponym,sandal
shoes,hyponym,pump
shoes,hyponym,platform
shoes,synonym,shoe
shoes,part_meronym,tongue
shoes,part_meronym,counter
shoes,part_meronym,heel
shoes,part_meronym,spike
shoes,part_meronym,collar
shoes,part_meronym,saddle
shoes,part_meronym,lace
shoes,part_meronym,shoelace
shoes,hypernym,case
shoes,hypernym,plate
shoes,hypernym,scale
shoes,hypernym,shell
chopsticks,synonym,chopstick
bowl,hypernym,vessel
bowl,synonym,trough
bowl,hypernym,dish
bowl,hypernym,structure
bowl,hypernym,construction
bowl,hyponym,dome
bowl,hyponym,park
bowl,synonym,stadium
bowl,synonym,arena
bowl,part_meronym,field
bowl,part_meronym,stand
bowl,hypernym,ball
bowl,part_holonym,bowls
bowl,hypernym,container
bowl,part_holonym,pipe
bowl,synonym,roll
cleats,hypernym,shoe
cleats,part_meronym,cleat
cleats,synonym,cleat
cleats,part_holonym,cleats
cleats,hypernym,strip
veins,synonym,vein
veins,hypernym,formation
roll,hyponym,card
roll,hypernym,wave
roll,synonym,roller
roll,synonym,curl
roll,hypernym,bread
roll,hyponym,croissant
roll,hyponym,bagel
roll,synonym,bun
roll,hypernym,cylinder
roll,hyponym,bolt
roll,hypernym,throw
roll,synonym,bowl
hip,part_holonym,torso
hip,part_holonym,trunk
hip,part_holonym,body
hip,part_meronym,hip
hip,part_holonym,thigh
hip,part_holonym,hip
hip,hypernym,fruit
hip,part_holonym,rose
cats,synonym,cat
cats,hypernym,man
cats,synonym,guy
cats,hypernym,woman
cats,hyponym,lion
cats,hyponym,tiger
monkey,hypernym,child
monkey,hypernym,kid
monkey,hypernym,fry
basket,hypernym,container
basket,hypernym,goal
basket,synonym,hoop
men,synonym,hands
men,hypernym,adult
men,hypernym,male
men,hyponym,stud
men,hyponym,dude
men,hyponym,guy
men,hyponym,cat
men,hyponym,boy
men,hyponym,bull
men,hyponym,gentleman
men,synonym,man
men,hyponym,officer
men,hypernym,person
men,hypernym,individual
men,hypernym,someone
men,hyponym,man
men,synonym,human
men,part_meronym,figure
men,part_meronym,shape
men,part_meronym,frame
men,part_meronym,face
men,part_meronym,foot
men,part_meronym,hand
men,part_meronym,mitt
men,part_meronym,paw
men,part_meronym,arm
men,part_meronym,mane
men,synonym,gentleman
men,hyponym,black
men,hyponym,tile
men,hyponym,white
men,synonym,piece
men,hypernym,group
men,hypernym,man
men,hypernym,human
chunk,synonym,ball
chunk,synonym,clump
pineapple,hypernym,herb
pineapple,part_meronym,pineapple
pineapple,part_holonym,pineapple
gates,synonym,gate
gates,part_meronym,lock
gates,part_meronym,hinge
stalks,synonym,stalk
stalks,synonym,straw
stalks,synonym,stubble
stalks,hyponym,branch
stalks,hyponym,bulb
stalks,hyponym,cane
stalks,hyponym,trunk
stalks,synonym,stem
stalks,part_meronym,receptacle
propellor,hyponym,screw
propellor,synonym,propeller
propellor,part_meronym,blade
propellor,part_meronym,vane
note,synonym,line
note,hyponym,pedal
note,hypernym,air
note,synonym,bill
board,synonym,plank
board,part_meronym,knot
board,hypernym,sheet
board,hyponym,skateboard
board,hyponym,snowboard
board,hyponym,surfboard
board,hyponym,scoreboard
board,hyponym,pallet
board,synonym,table
board,hypernym,display
board,hypernym,table
board,hyponym,dashboard
board,synonym,panel
board,synonym,card
board,hypernym,surface
earth,synonym,globe
earth,part_meronym,air
earth,part_meronym,sky
earth,part_meronym,land
earth,part_meronym,earth
earth,part_meronym,ground
earth,hypernym,material
earth,hypernym,stuff
earth,hyponym,soil
earth,hyponym,dirt
earth,synonym,ground
earth,hypernym,object
earth,hyponym,plain
earth,hyponym,field
earth,hyponym,island
earth,hyponym,forest
earth,hyponym,floor
earth,hyponym,cape
earth,hyponym,neck
earth,synonym,land
earth,part_holonym,earth
earth,part_holonym,globe
earth,hypernym,connector
painting,hyponym,mural
painting,hyponym,icon
painting,hyponym,landscape
painting,synonym,picture
painting,hypernym,art
painting,hypernym,covering
painting,hyponym,splash
painting,part_holonym,construction
painting,part_holonym,building
engine,hypernym,motor
engine,part_meronym,gear
engine,part_meronym,train
engine,synonym,locomotive
engine,part_meronym,fender
engine,part_meronym,pilot
engine,hypernym,instrument
foam,hypernym,bubble
foam,hyponym,head
foam,hypernym,material
foam,hypernym,stuff
calendar,hypernym,arrangement
calendar,hypernym,system
calendar,hypernym,table
tick,hypernym,mark
tick,hypernym,mattress
banners,hypernym,flag
banners,synonym,banner
banners,synonym,streamer
shovel,hypernym,machine
medal,synonym,decoration
medal,synonym,palm
medal,synonym,ribbon
mushroom,hypernym,cloud
mushroom,hypernym,vegetable
mushroom,hypernym,veggie
section,hypernym,writing
section,hyponym,spot
section,hyponym,end
section,hyponym,book
section,hypernym,slice
section,part_holonym,slide
section,hypernym,area
section,hypernym,part
section,hypernym,portion
section,hyponym,curve
section,hyponym,leaf
section,part_holonym,unit
section,hypernym,team
section,hyponym,frame
section,hyponym,round
section,hyponym,half
section,hyponym,middle
section,hyponym,game
section,synonym,part
section,hypernym,course
section,hyponym,strings
section,part_holonym,band
section,hypernym,cut
cheese,hypernym,food
cheese,hyponym,mozzarella
hose,hyponym,stocking
hose,hyponym,sock
hose,hyponym,tights
hose,hypernym,garment
hose,hypernym,tube
cupcake,hypernym,cake
handles,hyponym,knob
handles,synonym,handle
handles,synonym,grip
handles,part_meronym,stem
handles,part_holonym,umbrella
handles,part_holonym,teacup
handles,part_holonym,faucet
handles,part_holonym,cart
handles,part_holonym,baggage
handles,part_holonym,luggage
handles,part_holonym,racket
handles,part_holonym,racquet
handles,part_holonym,mug
handles,part_holonym,handlebar
handles,part_holonym,spatula
handles,part_holonym,brush
handles,part_holonym,ladle
handles,part_holonym,bat
handles,part_holonym,skillet
handles,part_holonym,briefcase
twig,hypernym,branch
doughnut,synonym,ring
doughnut,synonym,donut
cards,hypernym,game
cards,hyponym,bridge
cards,hyponym,crib
cards,part_meronym,cut
cards,hypernym,paper
cards,synonym,card
cards,hypernym,cardboard
cards,hypernym,sign
cards,synonym,poster
cards,synonym,placard
cards,synonym,bill
cards,hypernym,book
cards,hypernym,bill
cards,synonym,menu
cards,hypernym,roll
cards,synonym,board
cheek,part_holonym,face
cheek,part_holonym,torso
cheek,part_holonym,trunk
cheek,part_holonym,body
cheek,synonym,face
creek,hypernym,stream
face,hyponym,mug
face,part_meronym,jaw
face,part_meronym,chin
face,part_meronym,cheek
face,part_meronym,eye
face,part_meronym,eyebrow
face,part_meronym,beard
face,part_meronym,whiskers
face,part_meronym,forehead
face,part_meronym,mouth
face,part_meronym,nose
face,part_holonym,head
face,part_holonym,man
face,part_holonym,human
face,hyponym,light
face,synonym,expression
face,hypernym,surface
face,part_holonym,racket
face,part_holonym,racquet
face,hypernym,person
face,hypernym,individual
face,hypernym,someone
face,hyponym,top
face,hyponym,front
face,hyponym,bottom
face,hyponym,underside
face,hyponym,rear
face,hyponym,backside
face,synonym,side
face,hyponym,muzzle
face,part_holonym,animal
face,hypernym,front
face,hyponym,dial
face,part_holonym,watch
face,synonym,case
face,synonym,cheek
surfboards,hypernym,board
surfboards,synonym,surfboard
bumper,hypernym,glass
bumper,part_holonym,car
bumper,part_holonym,automobile
bumper,part_holonym,machine
bumper,part_holonym,truck
mozzarella,hypernym,cheese
dirt,hypernym,earth
dirt,hypernym,ground
dirt,hyponym,sand
dirt,hyponym,clay
dirt,hyponym,mold
dirt,hyponym,mud
dirt,synonym,soil
dirt,synonym,stain
dirt,synonym,grease
dirt,hypernym,stool
dirt,synonym,poop
signal,hyponym,indicator
signal,hyponym,symbol
signal,hyponym,beam
signal,hyponym,number
signal,hyponym,alarm
signal,synonym,sign
passengers,synonym,passenger
passengers,synonym,rider
beach,hypernym,formation
beach,part_holonym,shore
boots,synonym,boot
boots,part_meronym,tongue
boots,part_meronym,counter
boots,part_meronym,heel
boots,part_meronym,collar
boots,hypernym,trunk
boots,hypernym,shell
boots,hypernym,case
lanyard,hypernym,cord
lanyard,hypernym,line
speck,hypernym,spot
speck,hypernym,patch
speck,hypernym,material
speck,hypernym,stuff
speck,hyponym,grain
curve,hypernym,line
curve,hyponym,bow
curve,hyponym,wave
curve,hyponym,bell
curve,hyponym,hook
curve,hyponym,envelope
curve,hyponym,arch
curve,hypernym,pitch
curve,hypernym,shape
curve,hypernym,section
curve,hyponym,elbow
curve,part_holonym,road
curve,part_holonym,route
footboard,hypernym,platform
footboard,hypernym,panel
bark,hypernym,covering
bark,hypernym,cover
bark,hyponym,cork
bark,part_holonym,branch
bark,part_holonym,trunk
bark,part_holonym,root
strips,hypernym,part
