subject,relation,object
homes,part_meronym,kitchen
homes,part_meronym,bedroom
homes,part_meronym,bathroom
homes,hypernym,base
homes,hypernym,bag
homes,synonym,plate
homes,synonym,base
homes,hypernym,unit
homes,synonym,family
homes,synonym,house
doorway,hypernym,entrance
doorway,hypernym,entryway
doorway,synonym,door
doorway,part_meronym,case
doorway,part_meronym,door
doorway,part_holonym,wall
streamer,hypernym,light
streamer,synonym,banner
streamer,hypernym,flag
gray,hyponym,silver
gray,synonym,grey
gray,hypernym,clothing
sunflower,hypernym,flower
platform,hyponym,stand
platform,hyponym,podium
platform,hyponym,stump
platform,hyponym,pier
platform,hyponym,dock
platform,hyponym,runway
platform,hyponym,pad
platform,hyponym,deck
platform,hyponym,stage
platform,hyponym,ring
platform,hyponym,block
platform,hyponym,footboard
platform,hyponym,top
platform,hypernym,papers
platform,part_meronym,plank
platform,part_meronym,computer
platform,hypernym,structure
platform,hypernym,shoe
hanger,hypernym,worker
hanger,hypernym,support
hanger,hyponym,strap
ripple,hypernym,wave
ripples,hypernym,wave
ripples,synonym,ripple
ring,synonym,doughnut
ring,hypernym,band
ring,hyponym,collar
ring,hyponym,tire
ring,hyponym,rim
ring,part_holonym,barrel
ring,hypernym,chain
ring,synonym,pack
ring,hypernym,platform
ring,part_meronym,canvas
ring,synonym,band
ring,hypernym,strip
name,hyponym,brand
name,hypernym,family
name,synonym,figure
portion,hyponym,item
portion,hyponym,point
portion,hyponym,base
portion,hyponym,butt
portion,hyponym,unit
portion,synonym,part
portion,hypernym,object
portion,hyponym,neck
portion,hyponym,section
portion,hyponym,bulb
portion,hyponym,waist
portion,hyponym,spine
portion,hyponym,seat
portion,hyponym,toe
portion,hyponym,heel
portion,hyponym,limb
portion,hyponym,piece
portion,part_holonym,unit
portion,hyponym,slice
portion,part_holonym,net
portion,synonym,lot
portion,hyponym,drink
portion,hyponym,wing
portion,hyponym,thigh
portion,hyponym,breast
portion,part_holonym,meal
stair,hypernym,support
stair,synonym,step
stair,part_holonym,stairway
stair,part_holonym,staircase
yarn,part_meronym,end
yarn,part_meronym,body
yarn,hypernym,cord
yarn,hyponym,pile
yarn,synonym,thread
herb,hyponym,dock
herb,hyponym,vegetable
herb,hyponym,lettuce
herb,hyponym,basil
herb,hyponym,strawberry
herb,hyponym,tomato
herb,hyponym,celery
herb,hyponym,pineapple
herb,hyponym,banana
herb,hyponym,asparagus
herb,hyponym,parsley
herb,hyponym,dandelion
herb,hyponym,carrot
herb,part_meronym,vegetable
herb,part_meronym,veggie
herb,hypernym,seasoning
herb,hyponym,tea
vine,hyponym,squash
vine,hyponym,ivy
vine,hyponym,potato
vine,hyponym,kiwi
vine,hyponym,grape
necktie,hyponym,bowtie
necktie,synonym,tie
cop,hypernym,policeman
cop,hypernym,officer
cop,synonym,bull
kites,synonym,kite
kites,hypernym,toy
hen,hypernym,chicken
hen,hyponym,layer
hen,hypernym,bird
hen,hypernym,female
computer,hypernym,machine
computer,hyponym,website
computer,part_meronym,store
computer,part_meronym,keyboard
computer,part_meronym,monitor
computer,part_meronym,chip
computer,part_meronym,bus
computer,part_holonym,platform
snack,hypernym,meal
items,hypernym,part
items,hypernym,portion
items,hyponym,place
items,synonym,item
items,synonym,point
items,hypernym,unit
items,hyponym,piece
items,hypernym,symbol
skateboard,hypernym,board
motor,hypernym,machine
motor,hyponym,engine
pastries,hypernym,dough
pastries,synonym,pastry
pastries,hyponym,pie
thread,hypernym,cord
thread,hyponym,pile
thread,synonym,yarn
thread,hypernym,object
thread,hyponym,blade
thread,synonym,ribbon
thread,part_holonym,screw
slices,hypernym,portion
slices,hypernym,part
slices,synonym,slice
slices,synonym,piece
slices,hypernym,piece
slices,hyponym,section
slices,hypernym,spatula
peas,synonym,pea
peas,part_holonym,pea
peas,part_meronym,pea
stands,hypernym,support
stands,synonym,base
stands,synonym,pedestal
stands,synonym,stand
stands,hypernym,place
stands,hypernym,vegetation
stands,hypernym,table
stands,hyponym,tripod
stands,synonym,rack
stands,hypernym,stop
stands,hyponym,landscape
stands,hypernym,booth
stands,synonym,stall
stands,hyponym,bleachers
stands,part_holonym,park
stands,part_holonym,stadium
stands,part_holonym,bowl
stands,hypernym,platform
shore,part_meronym,shoreline
shore,part_meronym,beach
shore,hypernym,beam
footprints,hypernym,mark
footprints,hypernym,print
footprints,synonym,footprint
footprints,synonym,step
footprints,hypernym,shadow
footprints,hypernym,area
blouse,hypernym,top
telephone,synonym,phone
dumpster,hypernym,container
stall,hypernym,compartment
stall,hypernym,closet
stall,synonym,booth
stall,hypernym,booth
stall,synonym,stand
stall,hypernym,seating
stall,hypernym,seats
slot,hypernym,trail
lace,hypernym,cord
lace,hyponym,shoelace
lace,part_holonym,shoe
lace,hypernym,fabric
lace,hypernym,cloth
lace,hypernym,material
game,hypernym,animal
game,hypernym,part
game,hypernym,section
game,part_holonym,set
game,hypernym,meat
game,hyponym,buffalo
game,hypernym,business
game,hypernym,line
reins,hypernym,strap
reins,part_holonym,bridle
reins,hypernym,control
waves,hyponym,surf
waves,hyponym,wake
waves,hyponym,ripple
waves,hyponym,roll
waves,hyponym,lift
waves,synonym,wave
waves,hyponym,flap
waves,hypernym,curve
waves,hypernym,woman
paw,hypernym,foot
paw,part_meronym,pad
paw,hyponym,right
paw,hyponym,left
paw,synonym,hand
paw,synonym,mitt
paw,part_meronym,finger
paw,part_meronym,palm
paw,part_meronym,ball
paw,part_holonym,arm
paw,part_holonym,man
paw,part_holonym,human
stalk,synonym,straw
stalk,hyponym,branch
stalk,hyponym,bulb
stalk,hyponym,cane
stalk,hyponym,trunk
stalk,synonym,stem
rug,hyponym,runner
rug,synonym,carpet
rug,synonym,carpeting
mountainside,hypernym,slope
mountainside,hypernym,side
mountainside,part_holonym,mountain
berry,hyponym,strawberry
berry,hyponym,blueberry
berry,hyponym,raspberry
berry,part_holonym,berry
berry,hypernym,fruit
berry,part_meronym,berry
fridge,hypernym,refrigerator
fridge,hyponym,freezer
handrail,hypernym,barrier
handrail,part_meronym,railing
handrail,part_meronym,rail
handrail,part_holonym,balcony
fin,hypernym,figure
fin,synonym,5
fin,hypernym,decoration
fin,hypernym,ornament
fin,part_holonym,car
fin,part_holonym,automobile
fin,part_holonym,machine
fin,hypernym,slat
fin,hypernym,shoe
fin,hypernym,stabilizer
fin,part_holonym,ship
fin,part_holonym,fish
shingles,synonym,shingle
shingles,hypernym,gravel
shingles,hypernym,signboard
shingles,hypernym,sign
outlets,hyponym,shop
outlets,hyponym,store
outlets,hyponym,center
outlets,hyponym,market
outlets,synonym,outlet
outlets,hyponym,point
outlets,hypernym,opening
outlets,synonym,vent
books,hyponym,text
books,hyponym,folder
books,synonym,book
books,hyponym,notebook
books,part_meronym,cover
books,part_meronym,back
books,part_meronym,spine
books,hyponym,card
books,part_meronym,text
books,hypernym,section
books,part_holonym,text
portrait,hypernym,picture
yacht,hypernym,vessel
toothpick,hypernym,strip
oar,hyponym,paddle
oar,part_meronym,blade
shoe,hyponym,cleats
shoe,hyponym,sneaker
shoe,hyponym,fin
shoe,hyponym,sandal
shoe,hyponym,pump
shoe,hyponym,platform
shoe,part_meronym,tongue
shoe,part_meronym,counter
shoe,part_meronym,heel
shoe,part_meronym,collar
shoe,part_meronym,saddle
shoe,part_meronym,lace
shoe,part_meronym,shoelace
shoe,hypernym,case
shoe,hypernym,plate
shoe,hypernym,scale
shoe,hypernym,shell
helmet,part_meronym,visor
drape,hypernym,blind
drape,hypernym,screen
drape,synonym,curtain
drape,synonym,mantle
drape,hypernym,covering
tongs,hypernym,device
carving,hypernym,sculpture
carving,hypernym,art
carving,hyponym,molding
carving,synonym,sculpture
bars,part_meronym,bar
bars,hypernym,room
bars,synonym,bar
bars,hypernym,counter
bars,hyponym,bolt
bars,hyponym,track
bars,hyponym,rail
bars,hyponym,rails
bars,hyponym,runway
bars,hyponym,handlebar
bars,hyponym,lever
bars,part_holonym,goal
bars,hypernym,barrier
bars,hypernym,ridge
bars,hypernym,marking
bars,hyponym,band
bars,synonym,stripe
bars,synonym,streak
bars,hypernym,block
bars,hyponym,tablet
bars,synonym,cake
bars,hypernym,support
bars,part_holonym,bars
bars,hypernym,railing
bars,hypernym,rail
bars,part_holonym,court
pedal,hypernym,note
pedal,hypernym,lever
pedal,hyponym,gun
pedal,part_holonym,bicycle
pedal,part_holonym,bike
pedal,part_holonym,wheel
pedal,part_holonym,cycle
flame,synonym,fire
basin,hypernym,vessel
basin,hypernym,sink
sausage,hypernym,meat
sausage,hyponym,pepperoni
sausage,hyponym,hotdog
sausage,hyponym,dog
item,hypernym,part
item,hypernym,portion
item,hyponym,place
item,synonym,point
item,hypernym,unit
item,hyponym,piece
item,hypernym,symbol
ears,synonym,ear
ears,part_holonym,head
ears,hypernym,fruit
ears,part_holonym,corn
ropes,hypernym,line
ropes,hyponym,brace
ropes,hyponym,cable
ropes,synonym,rope
ropes,synonym,circle
couple,hypernym,pair
couple,hypernym,family
couple,synonym,match
couple,hypernym,two
couple,hypernym,2
couple,synonym,pair
couple,synonym,brace
couple,hypernym,unit
heels,hypernym,bottom
heels,hypernym,underside
heels,synonym,heel
heels,part_meronym,lift
heels,part_holonym,boot
heels,part_holonym,shoe
heels,part_holonym,foot
heels,synonym,dog
heels,hypernym,end
heels,hypernym,terminal
heels,hypernym,part
heels,hypernym,portion
plain,hypernym,land
plain,hypernym,ground
plain,synonym,field
hallway,part_meronym,floor
hallway,part_meronym,flooring
hallway,part_meronym,ceiling
hallway,part_meronym,wall
chest,part_meronym,breast
chest,part_meronym,chest
chest,part_holonym,torso
chest,part_holonym,trunk
chest,part_holonym,body
chest,hypernym,box
chest,part_meronym,lid
chest,synonym,breast
chest,part_holonym,chest
chest,hypernym,furniture
chest,synonym,dresser
chest,part_meronym,shelf
chest,part_meronym,drawer
deck,hypernym,platform
deck,part_holonym,ship
deck,hypernym,packet
deck,hypernym,pack
deck,hypernym,porch
writing,hyponym,papers
writing,hyponym,section
writing,hyponym,lettering
writing,hyponym,hand
set,hyponym,intersection
set,hyponym,bracket
set,hyponym,pair
set,hyponym,brace
set,hyponym,field
set,hyponym,teeth
set,hyponym,group
set,hyponym,image
set,hyponym,range
set,hyponym,scene
set,hyponym,pack
set,synonym,circle
set,synonym,band
set,synonym,lot
set,part_meronym,game
banner,hypernym,flag
banner,synonym,streamer
soda,hypernym,salt
bottle,hypernym,vessel
bottle,hyponym,jug
bottle,part_meronym,mouth
dish,hypernym,container
dish,hyponym,bowl
dish,hyponym,boat
dish,hyponym,soup
dish,hyponym,pasta
dish,hyponym,salad
dish,hyponym,cake
dish,hyponym,pizza
dish,part_meronym,topping
dish,part_meronym,sauce
dish,part_holonym,meal
dish,hypernym,woman
dish,synonym,peach
dish,synonym,saucer
dish,synonym,bag
buses,synonym,bus
buses,synonym,coach
buses,part_meronym,window
buses,part_meronym,roof
buses,hypernym,conductor
buses,part_holonym,computer
buses,hypernym,car
buses,hypernym,automobile
buses,hypernym,machine
pottery,hypernym,shop
groom,hypernym,hand
lip,part_holonym,mouth
lip,hypernym,counter
lip,synonym,mouth
lip,hypernym,edge
lip,hyponym,collar
lip,synonym,brim
lip,synonym,rim
lip,part_holonym,vessel
lip,hypernym,border
paws,hypernym,foot
paws,synonym,paw
paws,part_meronym,pad
paws,hyponym,right
paws,hyponym,left
paws,synonym,hand
paws,synonym,mitt
paws,part_meronym,finger
paws,part_meronym,palm
paws,part_meronym,ball
paws,part_holonym,arm
paws,part_holonym,man
paws,part_holonym,human
person,hyponym,child
person,hyponym,baby
person,hyponym,divider
person,hyponym,case
person,hyponym,controller
person,hyponym,ostrich
person,hyponym,machine
person,hyponym,counter
person,hyponym,worker
person,hyponym,mouse
person,hyponym,comforter
person,hyponym,image
person,hyponym,female
person,hyponym,adult
person,hyponym,dresser
person,hyponym,shaker
person,hyponym,beard
person,hyponym,man
person,hyponym,face
person,hyponym,player
person,hyponym,sweater
person,hyponym,male
person,hyponym,match
person,synonym,someone
person,part_meronym,figure
person,part_meronym,shape
person,part_meronym,frame
person,hypernym,figure
person,hypernym,shape
person,hypernym,frame
switch,hypernym,control
switch,hypernym,controller
switch,hyponym,button
switch,hypernym,railroad
switch,hypernym,railway
switch,hyponym,cane
menu,hypernym,bill
menu,synonym,card
toiletries,hyponym,cream
toiletries,hyponym,toothbrush
toiletries,hyponym,powder
chocolate,hypernym,beverage
chocolate,hypernym,drink
chocolate,hypernym,food
chocolate,hypernym,brown
chocolate,synonym,coffee
hinges,synonym,hinge
hinges,part_holonym,gate
jaw,part_holonym,skull
jaw,part_holonym,face
partition,hypernym,structure
partition,hyponym,wall
partition,hyponym,screen
partition,synonym,divider
water,hypernym,liquid
water,hypernym,thing
water,hyponym,stream
water,hyponym,pool
water,hyponym,puddle
water,hyponym,drink
water,hyponym,sea
water,hyponym,lake
water,hyponym,ocean
water,part_holonym,surface
water,part_holonym,base
water,hypernym,food
hooves,hypernym,foot
hooves,synonym,hoof
hooves,part_meronym,toe
hooves,part_meronym,hoof
hooves,part_holonym,hoof
cup,hypernym,container
cup,hypernym,hole
birds,hyponym,hen
birds,hyponym,parrot
birds,synonym,bird
birds,part_meronym,feather
birds,part_meronym,bird
birds,part_meronym,beak
birds,part_meronym,bill
birds,part_meronym,wing
birds,hypernym,meat
birds,part_meronym,thigh
birds,part_holonym,bird
birds,hypernym,girl
birds,synonym,doll
birds,synonym,skirt
birds,synonym,raspberry
pancake,hypernym,cake
corner,hypernym,area
corner,hypernym,point
corner,part_holonym,building
corner,hypernym,intersection
corner,synonym,box
corner,hypernym,part
corner,hypernym,piece
corner,hypernym,structure
zebras,synonym,zebra
rings,synonym,ring
rings,synonym,doughnut
rings,hypernym,band
rings,hyponym,collar
rings,hyponym,tire
rings,hyponym,rim
rings,part_holonym,barrel
rings,hypernym,chain
rings,synonym,pack
rings,hypernym,platform
rings,part_meronym,canvas
rings,synonym,band
rings,hypernym,strip
charger,hypernym,device
vent,hypernym,hole
vent,hypernym,opening
vent,hypernym,crack
vent,synonym,outlet
bottoms,hypernym,side
bottoms,hypernym,face
bottoms,hyponym,heel
bottoms,hyponym,sole
bottoms,hyponym,underbelly
bottoms,hyponym,base
bottoms,synonym,bottom
bottoms,synonym,underside
bottoms,hypernym,part
bottoms,hyponym,foot
bottoms,synonym,butt
bottoms,synonym,backside
bottoms,synonym,buns
bottoms,synonym,can
bottoms,synonym,rear
bottoms,synonym,seat
bottoms,synonym,tail
bottoms,part_holonym,torso
bottoms,part_holonym,trunk
bottoms,part_holonym,body
bottoms,part_holonym,frame
bottoms,synonym,bed
bottoms,hypernym,land
bottoms,hypernym,ground
bottoms,hypernym,soil
wrinkle,synonym,crease
wrinkle,synonym,seam
wrinkle,synonym,line
wrinkle,part_holonym,skin
goat,hyponym,kid
goat,part_meronym,beard
goat,part_meronym,horn
goat,synonym,butt
goat,hypernym,person
goat,hypernym,someone
spire,hypernym,tower
spire,synonym,steeple
utensils,synonym,utensil
tank,hypernym,vessel
tank,synonym,cooler
base,hypernym,support
base,hyponym,bed
base,synonym,foot
base,part_holonym,structure
base,hyponym,home
base,hyponym,plate
base,synonym,bag
base,part_holonym,diamond
base,hypernym,part
base,hypernym,piece
base,hypernym,bottom
base,hypernym,control
base,synonym,floor
base,synonym,pedestal
base,synonym,stand
base,hypernym,portion
base,hypernym,number
base,synonym,home
base,synonym,stem
base,hypernym,store
base,part_meronym,water
base,hypernym,underside
base,part_holonym,box
base,part_holonym,lamp
base,part_holonym,vessel
block,hyponym,step
block,hyponym,pad
block,hyponym,cake
block,hyponym,bar
block,hyponym,nut
block,hyponym,slab
block,hypernym,area
block,hypernym,machine
block,hyponym,plug
block,synonym,stop
block,hypernym,platform
screw,hypernym,propeller
screw,part_holonym,ship
screw,hyponym,bolt
screw,part_meronym,thread
screw,part_meronym,head
marina,hypernym,dock
tomato,part_holonym,tomato
tomato,hypernym,herb
tomato,part_meronym,tomato
sunshine,hypernym,light
sunshine,synonym,sunlight
sunshine,synonym,sun
propellers,hyponym,screw
propellers,synonym,propeller
propellers,part_meronym,blade
elephants,synonym,elephant
elephants,part_meronym,trunk
elephants,part_meronym,tusk
elephants,hypernym,emblem
chalkboard,hypernym,sheet
object,hyponym,head
object,hyponym,unit
object,hyponym,ice
object,hyponym,stuff
object,hyponym,part
object,hyponym,portion
object,hyponym,moon
object,hyponym,wall
object,hyponym,ribbon
object,hyponym,thread
object,hyponym,land
object,hyponym,ground
object,hyponym,vehicle
object,hyponym,lot
object,hyponym,soil
object,hypernym,goal
object,hypernym,end
object,hyponym,thing
object,hyponym,business
object,hyponym,point
object,hyponym,center
hood,hypernym,covering
hood,hypernym,cover
hood,synonym,cap
hood,part_holonym,plant
hood,part_holonym,camera
hood,hypernym,roof
hood,part_holonym,airplane
hood,part_holonym,plane
hood,part_holonym,car
hood,part_holonym,automobile
hood,part_holonym,machine
napkins,hyponym,bib
napkins,synonym,napkin
worker,hypernym,person
worker,hypernym,someone
worker,hyponym,wiper
worker,hyponym,planter
worker,hyponym,gutter
worker,hyponym,poster
worker,hyponym,hanger
worker,hyponym,driver
worker,hyponym,soldier
streak,hypernym,marking
streak,hyponym,band
streak,synonym,stripe
streak,synonym,bar
word,hyponym,head
word,hypernym,information
word,part_meronym,text
skis,hypernym,runner
skis,synonym,ski
ship,hypernym,vessel
ship,part_meronym,frame
ship,part_meronym,screw
ship,part_meronym,deck
ship,part_meronym,tail
ship,part_meronym,fin
ship,part_meronym,log
ship,part_meronym,top
ship,part_meronym,sheet
skater,hypernym,athlete
skater,hyponym,skateboarder
armrest,hyponym,arm
drain,hypernym,tube
drain,hypernym,pipe
drain,hyponym,drawing
fuselage,hypernym,body
fuselage,part_meronym,tail
fuselage,part_holonym,airplane
fuselage,part_holonym,plane
art,hyponym,drawing
art,hyponym,sculpture
art,hyponym,carving
art,hyponym,painting
art,synonym,artwork
trim,hyponym,braid
seat,hypernym,space
seat,synonym,place
seat,synonym,butt
seat,synonym,backside
seat,synonym,buns
seat,synonym,can
seat,synonym,rear
seat,synonym,tail
seat,synonym,bottom
seat,part_holonym,torso
seat,part_holonym,trunk
seat,part_holonym,body
seat,hypernym,furniture
seat,hyponym,box
seat,hyponym,chair
seat,hyponym,sofa
seat,hyponym,couch
seat,hyponym,ottoman
seat,hyponym,bench
seat,hyponym,stool
seat,part_meronym,seat
seat,hypernym,support
seat,hyponym,cockpit
seat,hyponym,saddle
seat,part_holonym,seat
seat,hypernym,center
seat,hypernym,middle
seat,hypernym,heart
seat,hypernym,eye
seat,hypernym,part
seat,hypernym,portion
seat,part_holonym,trouser
seat,part_holonym,pant
seat,part_holonym,skirt
hat,synonym,lid
hat,part_meronym,brim
hat,part_meronym,crown
hat,hypernym,office
hat,hypernym,part
crest,hypernym,line
crest,hypernym,place
crest,hypernym,spot
crest,synonym,peak
crest,synonym,crown
crest,synonym,top
crest,synonym,tip
crest,hypernym,top
crest,part_holonym,road
crest,hypernym,emblem
crest,part_holonym,arms
crest,hyponym,comb
crest,hyponym,tuft
lime,part_meronym,lime
lime,hypernym,tree
lime,part_holonym,lime
railway,hypernym,line
railway,hyponym,rail
railway,hyponym,tube
railway,hyponym,subway
railway,synonym,railroad
railway,hypernym,track
railway,hyponym,switch
railway,hyponym,siding
railway,part_meronym,tie
railway,part_meronym,track
railway,part_meronym,rail
railway,part_meronym,rails
railway,part_meronym,runway
railway,part_holonym,line
dispenser,hypernym,container
dispenser,hyponym,spray
robe,synonym,gown
figure,hypernym,body
figure,hyponym,person
figure,synonym,shape
figure,synonym,frame
figure,part_holonym,person
figure,part_holonym,someone
figure,part_holonym,man
figure,part_holonym,human
figure,hyponym,6
figure,hyponym,one
figure,hyponym,1
figure,hyponym,5
figure,hyponym,fin
figure,hyponym,three
figure,hyponym,3
figure,hyponym,leash
figure,hyponym,two
figure,hyponym,2
figure,hyponym,four
figure,hyponym,4
figure,hyponym,figurine
figure,synonym,name
figure,hypernym,shape
figure,hyponym,pencil
figure,synonym,number
figure,synonym,image
figure,hypernym,decoration
figure,hypernym,ornament
figure,hyponym,marking
figure,hyponym,device
figure,hyponym,tattoo
figure,hyponym,decal
figure,hyponym,emblem
figure,synonym,design
figure,synonym,pattern
cover,hypernym,covering
cover,hyponym,blind
cover,synonym,screen
cover,hypernym,bedding
cover,synonym,blanket
cover,synonym,covering
cover,synonym,back
cover,part_holonym,book
cover,hyponym,shell
cover,hyponym,case
cover,hyponym,crust
cover,hyponym,envelope
cover,hyponym,blanket
cover,hyponym,mantle
cover,hyponym,hood
cover,hyponym,cap
cover,hyponym,bark
cover,hyponym,scale
cover,hyponym,roof
cover,hyponym,lid
cover,synonym,top
cover,hypernym,fire
key,hypernym,device
key,part_meronym,stem
key,hypernym,space
key,synonym,paint
key,part_holonym,arch
key,hypernym,lever
veggies,hypernym,produce
veggies,hyponym,asparagus
veggies,hyponym,squash
veggies,hyponym,celery
veggies,hyponym,pumpkin
veggies,hyponym,mushroom
veggies,hyponym,onion
veggies,hyponym,greens
veggies,hyponym,green
veggies,hyponym,cucumber
veggies,synonym,vegetable
veggies,synonym,veggie
veggies,part_holonym,herb
tv,hyponym,cable
tv,synonym,television
tv,part_meronym,picture
tv,part_holonym,television
grate,part_holonym,stove
grate,part_holonym,range
grate,hypernym,barrier
sauce,hypernym,condiment
sauce,hyponym,dressing
sauce,hyponym,gravy
sauce,part_holonym,dish
audience,hyponym,house
audience,hypernym,people
rooftop,hypernym,top
body,hyponym,figure
body,hyponym,shape
body,hyponym,frame
body,part_meronym,head
body,part_meronym,arm
body,part_meronym,fork
body,part_meronym,torso
body,part_meronym,trunk
body,part_meronym,body
body,part_meronym,neck
body,part_meronym,leg
body,hyponym,panel
body,hyponym,church
body,hyponym,clay
body,synonym,torso
body,synonym,trunk
body,part_meronym,shoulder
body,part_meronym,belly
body,part_meronym,cheek
body,part_meronym,side
body,part_meronym,chest
body,part_meronym,stomach
body,part_meronym,back
body,part_meronym,hip
body,part_meronym,middle
body,part_meronym,waist
body,part_meronym,butt
body,part_meronym,backside
body,part_meronym,buns
body,part_meronym,can
body,part_meronym,rear
body,part_meronym,seat
body,part_meronym,tail
body,part_meronym,bottom
body,part_holonym,body
body,part_holonym,yarn
body,hypernym,structure
body,hyponym,fuselage
ski,hypernym,runner
thing,hypernym,object
thing,hyponym,part
thing,hyponym,piece
thing,hyponym,unit
thing,hyponym,water
horns,synonym,horn
horns,part_holonym,ram
horns,part_holonym,goat
horns,part_holonym,bull
horns,hypernym,device
horns,part_holonym,car
horns,part_holonym,automobile
horns,part_holonym,machine
guardrail,hypernym,railing
guardrail,hypernym,rail
tip,hypernym,end
tip,hypernym,terminal
tip,hyponym,beak
tip,synonym,steer
tip,hyponym,head
tip,synonym,point
tip,synonym,peak
tip,part_holonym,blade
tip,part_holonym,brand
tip,part_holonym,steel
tip,part_holonym,cone
tip,part_holonym,pencil
tip,part_holonym,knife
tip,hypernym,place
tip,hypernym,spot
tip,synonym,crown
tip,synonym,crest
tip,synonym,top
goatee,hypernym,beard
goatee,hypernym,whiskers
goatee,part_holonym,chin
tape,hypernym,strip
crates,hypernym,box
crates,synonym,crate
area,hyponym,space
area,hyponym,playground
area,hyponym,block
area,hyponym,shrubbery
area,hyponym,corner
area,hyponym,section
area,hyponym,scene
area,hyponym,open
area,hyponym,clear
area,hyponym,center
area,hyponym,middle
area,hyponym,heart
area,hyponym,eye
area,hyponym,waist
area,hyponym,sole
area,hyponym,side
area,hyponym,palm
area,hyponym,front
area,hyponym,land
area,hyponym,lap
area,synonym,field
area,hypernym,structure
area,hyponym,enclosure
area,hyponym,court
area,hyponym,courtyard
area,hyponym,patio
area,hyponym,room
area,hyponym,box
area,hyponym,place
area,hyponym,footprint
apple,part_holonym,apple
apple,part_meronym,apple
jean,hypernym,trouser
jean,hypernym,pant
jean,hypernym,fabric
jean,hypernym,cloth
jean,hypernym,material
truck,hyponym,tractor
truck,hyponym,van
truck,part_meronym,bumper
truck,part_meronym,roof
truck,hypernym,cart
ostrich,hypernym,person
ostrich,hypernym,someone
trunks,hypernym,trouser
trunks,hypernym,pant
trunks,synonym,shorts
trunks,hypernym,stalk
trunks,hypernym,stem
trunks,synonym,trunk
trunks,part_meronym,bark
trunks,part_holonym,tree
trunks,hypernym,luggage
trunks,synonym,torso
trunks,synonym,body
trunks,part_meronym,shoulder
trunks,part_meronym,belly
trunks,part_meronym,cheek
trunks,part_meronym,side
trunks,part_meronym,chest
trunks,part_meronym,stomach
trunks,part_meronym,back
trunks,part_meronym,hip
trunks,part_meronym,middle
trunks,part_meronym,waist
trunks,part_meronym,butt
trunks,part_meronym,backside
trunks,part_meronym,buns
trunks,part_meronym,can
trunks,part_meronym,rear
trunks,part_meronym,seat
trunks,part_meronym,tail
trunks,part_meronym,bottom
trunks,part_holonym,body
trunks,hypernym,compartment
trunks,hyponym,boot
trunks,part_holonym,car
trunks,part_holonym,automobile
trunks,part_holonym,machine
trunks,hypernym,snout
trunks,part_holonym,elephant
paneling,hypernym,panel
paneling,synonym,pane
paneling,part_holonym,wall
glass,part_holonym,glass
glass,hypernym,container
glass,hyponym,pony
glass,hyponym,bumper
glass,part_meronym,glass
glass,synonym,chalk
glass,synonym,ice
glass,synonym,trash
glass,hypernym,mirror
lake,hypernym,water
lake,hyponym,pond
lake,hyponym,pool
lake,part_meronym,floor
beard,hyponym,goatee
beard,synonym,whiskers
beard,part_meronym,mustache
beard,part_meronym,moustache
beard,part_holonym,face
beard,hypernym,hair
beard,hypernym,person
beard,hypernym,someone
beard,part_holonym,goat
tie,hyponym,bowtie
tie,synonym,necktie
tie,hypernym,beam
tie,hyponym,bridge
tie,synonym,link
tie,hypernym,brace
tie,part_holonym,railroad
tie,part_holonym,railway
tie,hypernym,cord
tie,hyponym,string
lift,hypernym,wave
lift,hypernym,device
lift,hypernym,layer
lift,hypernym,bed
lift,part_holonym,heel
lift,part_meronym,car
lift,part_holonym,building
canvas,hypernym,fabric
canvas,hypernym,cloth
canvas,hypernym,material
canvas,hyponym,tarp
canvas,hypernym,background
canvas,hypernym,tent
canvas,hyponym,top
canvas,synonym,sail
canvas,synonym,sheet
canvas,hypernym,mat
canvas,part_holonym,ring
booth,hypernym,table
booth,hypernym,closet
booth,synonym,stall
booth,hypernym,shop
booth,hypernym,store
booth,hyponym,stall
booth,hyponym,stand
kite,hypernym,toy
marks,synonym,mark
marks,hypernym,symbol
marks,hyponym,spot
marks,hyponym,pin
marks,hyponym,brand
marks,hyponym,watermark
marks,hyponym,label
marks,synonym,marker
marks,synonym,marking
marks,part_meronym,bull
marks,hyponym,footprint
marks,hyponym,step
marks,hyponym,line
marks,synonym,print
marks,synonym,brand
marks,synonym,stain
marks,synonym,mug
marks,hyponym,arrow
marks,hyponym,point
marks,hyponym,head
marks,synonym,sign
marks,hypernym,marking
marks,synonym,cross
cd,hypernym,metal
cd,synonym,candle
tongue,part_holonym,mouth
tongue,synonym,knife
tongue,hypernym,cape
tongue,hypernym,flap
tongue,part_holonym,boot
tongue,part_holonym,shoe
tongue,part_holonym,bell
shadow,hypernym,shade
shadow,hypernym,scene
shadow,synonym,dark
shadow,hyponym,shade
shadow,hyponym,footprint
shadow,synonym,tail
number,synonym,figure
number,hyponym,square
number,hyponym,base
number,hypernym,signal
number,hypernym,sign
number,hypernym,symbol
number,synonym,numeral
stapler,hypernym,machine
headphones,synonym,phone
clump,hyponym,tuft
clump,hyponym,knot
clump,synonym,bunch
clump,synonym,ball
stripes,hypernym,badge
stripes,synonym,stripe
stripes,synonym,band
stripes,hypernym,marking
stripes,hyponym,band
stripes,synonym,streak
stripes,synonym,bar
seam,synonym,wrinkle
seam,synonym,crease
seam,synonym,line
seam,part_holonym,skin
seam,synonym,bed
wheelchair,hypernym,chair
