subject,relation,object
figures,hyponym,leash
figures,hyponym,two
figures,hyponym,2
figures,hyponym,four
figures,hyponym,4
figures,hypernym,model
figures,hyponym,snowman
figures,hyponym,figurine
figures,synonym,name
figures,hypernym,shape
figures,hyponym,pencil
figures,synonym,number
figures,synonym,image
figures,hypernym,decoration
figures,hypernym,ornament
figures,hyponym,marking
figures,hyponym,device
figures,hyponym,tattoo
figures,hyponym,decal
figures,hyponym,emblem
figures,synonym,design
figures,synonym,pattern
plantains,hypernym,herb
plantains,synonym,plantain
plantains,hypernym,banana
plantains,part_meronym,plantain
plantains,hypernym,vegetable
plantains,hypernym,veggie
plantains,part_holonym,plantain
cushions,hypernym,muffler
cushions,synonym,cushion
cushions,hypernym,layer
cushions,hypernym,bed
cushions,hypernym,padding
cushions,hyponym,headrest
cushions,hyponym,pillow
homes,synonym,home
homes,synonym,place
homes,hypernym,housing
homes,hyponym,house
homes,hyponym,lodge
homes,part_meronym,kitchen
homes,part_meronym,bedroom
homes,part_meronym,bathroom
homes,part_meronym,bath
homes,hypernym,base
homes,hypernym,bag
homes,synonym,plate
homes,synonym,base
homes,hypernym,root
homes,hypernym,unit
homes,synonym,family
homes,synonym,house
doorway,hypernym,entrance
doorway,hypernym,entryway
doorway,hypernym,entry
doorway,synonym,door
doorway,part_meronym,casing
doorway,part_meronym,case
doorway,part_meronym,door
doorway,part_holonym,wall
streamer,hypernym,light
streamer,synonym,banner
streamer,hypernym,flag
streamer,synonym,pennant
gray,hyponym,silver
gray,synonym,grey
gray,hypernym,clothing
gray,hypernym,mount
flash,hyponym,streak
flash,hypernym,bit
flash,hypernym,display
flash,hypernym,patch
flash,hypernym,lamp
sunflower,hypernym,flower
keyhole,hypernym,hole
keyhole,part_holonym,lock
ramekin,hypernym,dish
platform,hypernym,level
platform,hyponym,stand
platform,hyponym,podium
platform,hyponym,stump
platform,hyponym,pier
platform,hyponym,dock
platform,hyponym,landing
platform,hyponym,runway
platform,hyponym,pad
platform,hyponym,deck
platform,hyponym,stage
platform,hyponym,pallet
platform,hyponym,ring
platform,hyponym,block
platform,hyponym,footboard
platform,hyponym,top
platform,hypernym,document
platform,hypernym,papers
platform,part_meronym,plank
platform,part_meronym,computer
platform,hypernym,structure
platform,hypernym,construction
platform,hyponym,turret
platform,hypernym,shoe
hanger,hypernym,worker
hanger,hypernym,support
hanger,hyponym,strap
ripple,hypernym,wave
speckles,hypernym,marking
speckles,hyponym,speck
speckles,hyponym,splash
speckles,hyponym,plaque
speckles,synonym,spot
speckles,synonym,patch
ripples,hypernym,wave
ripples,synonym,ripple
ring,synonym,doughnut
ring,hypernym,band
ring,hyponym,collar
ring,hyponym,tire
ring,hyponym,tyre
ring,hyponym,rim
ring,synonym,hoop
ring,part_holonym,barrel
ring,hypernym,chain
ring,hyponym,nest
ring,synonym,pack
ring,hypernym,platform
ring,part_meronym,canvas
ring,hypernym,jewelry
ring,synonym,band
ring,hypernym,strip
meadow,hypernym,grassland
shuttle,synonym,bird
shuttle,hypernym,spool
name,hyponym,title
name,hyponym,brand
name,hyponym,signature
name,hypernym,family
name,synonym,figure
clumps,hyponym,tuft
clumps,hyponym,knot
clumps,synonym,bunch
clumps,synonym,clump
clumps,synonym,cluster
clumps,synonym,ball
clumps,synonym,lump
clumps,synonym,chunk
stoplights,synonym,stoplight
stoplights,part_holonym,brakes
stoplights,hypernym,light
ladle,hypernym,vessel
ladle,hyponym,scoop
ladle,part_meronym,handle
ladle,part_meronym,grip
portion,hyponym,member
portion,hyponym,item
portion,hyponym,point
portion,hyponym,detail
portion,hyponym,base
portion,hyponym,butt
portion,hyponym,rest
portion,hyponym,unit
portion,hyponym,substance
portion,synonym,part
portion,hypernym,object
portion,hyponym,neck
portion,hyponym,section
portion,hyponym,bulb
portion,hyponym,bit
portion,hyponym,waist
portion,hyponym,spine
portion,hyponym,cutout
portion,hyponym,seat
portion,hyponym,toe
portion,hyponym,heel
portion,hyponym,limb
portion,hyponym,piece
portion,part_holonym,whole
portion,part_holonym,unit
portion,hyponym,stake
portion,hyponym,slice
portion,hyponym,cut
portion,hyponym,way
portion,part_holonym,net
portion,synonym,lot
portion,hypernym,gift
portion,hyponym,medallion
portion,hyponym,drink
portion,hyponym,wing
portion,hyponym,round
portion,hyponym,thigh
portion,hyponym,breast
portion,part_holonym,meal
protection,hyponym,covering
protection,hypernym,covering
protection,hyponym,cap
protection,hyponym,coaster
protection,hyponym,shelter
protection,hyponym,lining
protection,hyponym,liner
protection,hyponym,housing
protection,hyponym,shield
protection,hyponym,binder
protection,hyponym,hood
protection,hyponym,bonnet
protection,hyponym,dashboard
protection,hyponym,roof
protection,hyponym,mulch
protection,hyponym,shade
protection,hyponym,blind
protection,hyponym,screen
protection,hyponym,binding
protection,hyponym,cover
protection,hyponym,back
protection,hyponym,mask
protection,hyponym,hedge
protection,synonym,shelter
headphone,synonym,phone
stair,hypernym,support
stair,synonym,step
stair,part_meronym,tread
stair,part_holonym,stairway
stair,part_holonym,staircase
yarn,part_meronym,end
yarn,part_meronym,body
yarn,hypernym,cord
yarn,hyponym,filling
yarn,hyponym,pile
yarn,synonym,thread
herb,hyponym,dock
herb,hyponym,vegetable
herb,hyponym,lettuce
herb,hyponym,eggplant
herb,hyponym,plantain
herb,hyponym,basil
herb,hyponym,strawberry
herb,hyponym,cilantro
herb,hyponym,tomato
herb,hyponym,celery
herb,hyponym,pineapple
herb,hyponym,banana
herb,hyponym,rocket
herb,hyponym,arugula
herb,hyponym,asparagus
herb,hyponym,parsley
herb,hyponym,clover
herb,hyponym,dandelion
herb,hyponym,carrot
herb,part_meronym,vegetable
herb,part_meronym,veggie
herb,hypernym,seasoning
herb,hyponym,tea
herb,hyponym,chives
sponsor,hyponym,angel
vine,hyponym,squash
vine,hyponym,ivy
vine,hyponym,potato
vine,hyponym,kiwi
vine,hyponym,grape
bookshelves,hypernym,shelf
bookshelves,synonym,bookshelf
necktie,hyponym,bowtie
necktie,synonym,tie
cop,hypernym,policeman
cop,hypernym,officer
cop,synonym,bull
cop,synonym,pig
bartender,hypernym,employee
kites,hypernym,check
kites,synonym,kite
kites,hypernym,toy
kites,hypernym,hawk
machinery,hypernym,machine
machinery,hyponym,grinder
machinery,hypernym,system
hen,hypernym,chicken
hen,hyponym,layer
hen,hypernym,bird
hen,hypernym,female
toiletry,hyponym,cream
toiletry,hyponym,toothbrush
toiletry,hyponym,powder
toiletry,hyponym,lotion
computer,hypernym,machine
computer,hyponym,server
computer,hyponym,website
computer,part_meronym,storage
computer,part_meronym,store
computer,part_meronym,hardware
computer,part_meronym,keyboard
computer,part_meronym,monitor
computer,part_meronym,chip
computer,part_meronym,bus
computer,part_holonym,platform
computer,synonym,calculator
cathedral,hypernym,church
snack,hypernym,meal
snack,synonym,bite
rapids,hypernym,waterway
rapids,part_holonym,river
saddlebag,hypernym,bag
items,hypernym,part
items,hypernym,portion
items,hyponym,place
items,synonym,item
items,synonym,point
items,synonym,detail
items,hypernym,whole
items,hypernym,unit
items,hyponym,piece
items,hypernym,symbol
items,hyponym,stamp
skateboard,hypernym,board
motor,hypernym,machine
motor,hyponym,engine
pastries,hypernym,dough
pastries,synonym,pastry
pastries,hyponym,pie
thread,hypernym,cord
thread,hyponym,filling
thread,hyponym,pile
thread,synonym,yarn
thread,hypernym,object
thread,hyponym,blade
thread,synonym,ribbon
thread,hypernym,rib
thread,part_holonym,screw
slices,hypernym,portion
slices,hypernym,part
slices,synonym,slice
slices,synonym,piece
slices,synonym,cut
slices,hypernym,swing
slices,hypernym,piece
slices,hyponym,section
slices,hypernym,spatula
peas,synonym,pea
peas,part_holonym,pea
peas,part_meronym,pea
brownies,synonym,brownie
brownies,hypernym,cookie
brownies,hypernym,biscuit
stands,hypernym,support
stands,synonym,base
stands,synonym,pedestal
stands,synonym,stand
stands,hypernym,place
stands,hypernym,vegetation
stands,hypernym,table
stands,hyponym,tripod
stands,synonym,rack
stands,hypernym,stop
stands,hyponym,cityscape
stands,hyponym,landscape
stands,hypernym,booth
stands,synonym,stall
stands,hyponym,bleachers
stands,part_holonym,park
stands,part_holonym,stadium
stands,part_holonym,bowl
stands,part_holonym,arena
stands,hypernym,platform
beverages,hypernym,food
beverages,hypernym,liquid
beverages,hyponym,mixer
beverages,hyponym,cooler
beverages,hyponym,coffee
beverages,hyponym,chocolate
beverages,hyponym,tea
beverages,hyponym,alcohol
beverages,hyponym,milk
beverages,synonym,beverage
beverages,synonym,drink
shore,hypernym,formation
shore,hyponym,strand
shore,hyponym,coast
shore,part_meronym,shoreline
shore,part_meronym,beach
shore,hypernym,beam
footprints,hypernym,mark
footprints,hypernym,print
footprints,synonym,footprint
footprints,synonym,step
footprints,hypernym,shadow
footprints,hypernym,area
alcohol,hypernym,beverage
alcohol,hypernym,drink
alcohol,hyponym,liquor
alcohol,hyponym,wine
alcohol,hypernym,liquid
blouse,hypernym,top
telephone,hyponym,handset
telephone,synonym,phone
stamp,synonym,cast
stamp,synonym,mold
stamp,hypernym,family
stamp,hypernym,symbol
stamp,hyponym,imprint
stamp,hyponym,seal
stamp,hypernym,item
stamp,hypernym,sheet
stamp,hypernym,machine
stamp,part_holonym,battery
stamp,hypernym,device
stamp,synonym,seal
dumpster,hypernym,container
stall,hypernym,compartment
stall,part_holonym,stable
stall,hypernym,closet
stall,synonym,booth
stall,synonym,cubicle
stall,synonym,kiosk
stall,hypernym,booth
stall,synonym,stand
stall,hypernym,seating
stall,hypernym,seats
stall,hypernym,alcove
stall,hypernym,bay
stall,part_holonym,library
baseline,hypernym,line
slot,hypernym,slit
slot,hypernym,trail
slot,hypernym,receptacle
lace,hypernym,cord
lace,hyponym,shoelace
lace,part_holonym,shoe
lace,hypernym,fabric
lace,hypernym,cloth
lace,hypernym,material
paintings,hyponym,mural
paintings,hyponym,cityscape
paintings,hyponym,icon
paintings,hyponym,landscape
paintings,synonym,painting
paintings,synonym,picture
paintings,hypernym,art
paintings,hypernym,covering
paintings,hyponym,splash
paintings,hyponym,splashing
paintings,part_holonym,construction
paintings,part_holonym,building
figurines,hypernym,figure
figurines,synonym,figurine
soccer,hypernym,football
game,hyponym,cards
game,hypernym,animal
game,hypernym,part
game,hypernym,section
game,part_holonym,set
game,hypernym,meat
game,hyponym,buffalo
game,hyponym,rabbit
game,hypernym,business
game,hypernym,line
reins,hypernym,strap
reins,synonym,rein
reins,part_holonym,bridle
reins,hypernym,control
cube,synonym,block
cube,hypernym,number
cube,hypernym,block
waves,hypernym,motion
waves,hyponym,surf
waves,hyponym,wake
waves,hyponym,ripple
waves,hyponym,roller
waves,hyponym,roll
waves,hyponym,lift
waves,synonym,wave
waves,hyponym,flap
waves,hypernym,curve
waves,hypernym,weather
waves,hypernym,woman
movie,hypernym,product
movie,hypernym,show
movie,synonym,picture
movie,part_meronym,credit
movie,part_meronym,scene
movie,part_meronym,shot
paw,hypernym,foot
paw,part_meronym,pad
paw,part_holonym,feline
paw,hyponym,right
paw,hyponym,hooks
paw,hyponym,fist
paw,hyponym,left
paw,synonym,hand
paw,synonym,mitt
paw,part_meronym,finger
paw,part_meronym,palm
paw,part_meronym,ball
paw,part_holonym,arm
paw,part_holonym,man
paw,part_holonym,human
stalk,synonym,straw
stalk,synonym,stubble
stalk,hyponym,branch
stalk,hyponym,bulb
stalk,hyponym,cane
stalk,hyponym,trunk
stalk,synonym,stem
stalk,part_meronym,receptacle
scenery,hypernym,set
scenery,hyponym,flat
scenery,hyponym,backdrop
scenery,hyponym,background
scenery,synonym,scene
scenery,hypernym,neighborhood
scenery,hyponym,landscape
croissant,hypernym,bun
croissant,hypernym,roll
splashing,hypernym,painting
splashing,synonym,splash
ramps,synonym,ramp
ramps,hypernym,stairway
ramps,hypernym,staircase
peg,hypernym,pin
peg,hyponym,tee
peg,hypernym,marker
peg,hypernym,marking
peg,hypernym,mark
peg,synonym,pin
peg,hypernym,leg
peg,synonym,stick
peg,synonym,leg
peg,hypernym,holder
peg,part_holonym,rowboat
rug,hyponym,runner
rug,synonym,carpet
rug,synonym,carpeting
rug,part_meronym,edging
exhibit,hypernym,show
exhibit,hyponym,parade
exhibit,synonym,display
mountainside,hypernym,slope
mountainside,hypernym,side
mountainside,part_holonym,mountain
mountainside,part_holonym,mount
hitter,synonym,batter
berry,hyponym,strawberry
berry,hyponym,blackberry
berry,hyponym,blueberry
berry,hyponym,raspberry
berry,part_holonym,berry
berry,hypernym,fruit
berry,part_meronym,berry
fridge,hypernym,refrigerator
fridge,hyponym,freezer
handrail,hypernym,barrier
handrail,synonym,bannister
handrail,synonym,banister
handrail,part_meronym,railing
handrail,part_meronym,rail
handrail,part_holonym,balcony
holders,hyponym,keyboard
holders,hyponym,peg
holders,hyponym,pin
holders,hyponym,candlestick
holders,synonym,holder
holders,hypernym,owner
holders,hyponym,officer
lambs,synonym,lamb
lambs,hypernym,meat
forefront,hypernym,front
forefront,synonym,head
forefront,hypernym,view
fin,hypernym,figure
fin,synonym,five
fin,synonym,5
fin,hypernym,decoration
fin,hypernym,ornament
fin,part_holonym,car
fin,part_holonym,automobile
fin,part_holonym,machine
fin,hypernym,slat
fin,hypernym,shoe
fin,hypernym,stabilizer
fin,hyponym,vane
fin,part_holonym,ship
fin,hypernym,member
fin,part_holonym,fish
shingles,synonym,shingle
shingles,hypernym,gravel
shingles,hypernym,signboard
shingles,hypernym,sign
outlets,hyponym,shop
outlets,hyponym,store
outlets,hyponym,plaza
outlets,hyponym,mall
outlets,hyponym,center
outlets,hyponym,market
outlets,synonym,outlet
outlets,part_meronym,merchandise
outlets,part_meronym,product
outlets,hypernym,receptacle
outlets,hyponym,point
outlets,hypernym,opening
outlets,synonym,exit
outlets,synonym,vent
books,hyponym,text
books,hyponym,booklet
books,hyponym,brochure
books,hyponym,folder
books,hyponym,pamphlet
books,synonym,book
books,part_meronym,signature
books,hypernym,product
books,hyponym,notebook
books,part_meronym,binding
books,part_meronym,cover
books,part_meronym,back
books,part_meronym,spine
books,hyponym,card
books,synonym,record
books,hypernym,record
books,hypernym,collection
books,part_meronym,text
books,hypernym,section
books,part_holonym,text
portrait,hypernym,picture
instrument,hypernym,device
instrument,hyponym,arm
instrument,hyponym,engine
instrument,hypernym,way
instrument,synonym,tool
instrument,hypernym,document
instrument,hypernym,papers
instrument,hyponym,license
instrument,hyponym,bill
instrument,hyponym,title
instrument,hyponym,wind
streamers,hypernym,light
streamers,synonym,streamer
streamers,synonym,banner
streamers,hypernym,flag
streamers,synonym,pennant
soles,hypernym,bottom
soles,hypernym,underside
soles,synonym,sole
soles,part_meronym,waist
soles,part_holonym,footwear
soles,part_holonym,sole
soles,hypernym,area
soles,part_meronym,ball
soles,part_holonym,foot
soles,part_meronym,sole
grates,synonym,grate
grates,synonym,grating
grates,part_holonym,stove
grates,part_holonym,range
grates,hypernym,barrier
grates,hyponym,grille
yacht,hypernym,vessel
employee,hypernym,worker
employee,hyponym,bartender
toothpick,hypernym,strip
oar,hyponym,paddle
oar,part_meronym,blade
oar,part_meronym,vane
shoe,hypernym,footwear
shoe,hyponym,walker
shoe,hyponym,cleats
shoe,hyponym,sneaker
shoe,hyponym,fin
shoe,hyponym,sandal
shoe,hyponym,pump
shoe,hyponym,platform
shoe,part_meronym,tongue
shoe,part_meronym,counter
shoe,part_meronym,heel
shoe,part_meronym,spike
shoe,part_meronym,collar
shoe,part_meronym,saddle
shoe,part_meronym,lace
shoe,part_meronym,shoelace
shoe,hypernym,case
shoe,hypernym,plate
shoe,hypernym,scale
shoe,hypernym,shell
helmet,part_meronym,visor
helmet,hypernym,headdress
drape,hypernym,blind
drape,hypernym,screen
drape,hyponym,drop
drape,synonym,curtain
drape,synonym,mantle
drape,hypernym,way
drape,hypernym,covering
grille,hypernym,opening
grille,synonym,lattice
grille,part_meronym,stump
grille,hypernym,grate
grille,hypernym,grating
grille,part_holonym,car
grille,part_holonym,automobile
grille,part_holonym,machine
grille,synonym,grill
carving,hypernym,sculpture
carving,hypernym,art
carving,hyponym,molding
carving,hyponym,moulding
carving,synonym,sculpture
tongs,hypernym,device
bars,part_meronym,bar
bars,hypernym,room
bars,synonym,bar
bars,hypernym,counter
bars,hyponym,bolt
bars,hyponym,track
bars,hyponym,rail
bars,hyponym,rails
bars,hyponym,runway
bars,hyponym,handlebar
bars,hyponym,lever
bars,part_holonym,goal
bars,hypernym,barrier
bars,hypernym,ridge
bars,hypernym,marking
bars,hyponym,band
bars,synonym,stripe
bars,synonym,streak
bars,hypernym,block
bars,hyponym,tablet
bars,synonym,cake
bars,hypernym,support
bars,part_holonym,bars
bars,hypernym,railing
bars,hypernym,rail
bars,part_holonym,court
pedal,hypernym,note
pedal,hypernym,lever
pedal,hyponym,gun
pedal,part_holonym,bicycle
pedal,part_holonym,bike
pedal,part_holonym,wheel
pedal,part_holonym,cycle
flame,hyponym,blaze
flame,synonym,fire
basin,hypernym,vessel
basin,hyponym,font
basin,hyponym,bidet
basin,hypernym,sink
carousel,hypernym,conveyor
carousel,hypernym,ride
chive,synonym,chives
chive,part_meronym,chives
sausage,hypernym,meat
sausage,hyponym,salami
sausage,hyponym,pepperoni
sausage,hyponym,hotdog
sausage,hyponym,dog
item,hypernym,part
item,hypernym,portion
item,hyponym,place
item,synonym,point
item,synonym,detail
item,hypernym,whole
item,hypernym,unit
item,hyponym,piece
item,hypernym,symbol
item,hyponym,stamp
accents,synonym,accent
ears,synonym,ear
ears,part_holonym,head
ears,hypernym,fruit
ears,synonym,spike
ears,part_holonym,corn
ropes,hypernym,line
ropes,hyponym,tier
ropes,hyponym,brace
ropes,hyponym,cable
ropes,hyponym,halter
ropes,synonym,rope
ropes,synonym,circle
couple,hypernym,pair
couple,hypernym,family
couple,synonym,match
couple,hypernym,two
couple,hypernym,2
couple,synonym,pair
couple,synonym,brace
couple,hypernym,unit
bindings,synonym,binding
bindings,synonym,dressing
bindings,hypernym,protection
bindings,synonym,cover
bindings,synonym,back
bindings,part_holonym,book
heels,hypernym,bottom
heels,hypernym,underside
heels,hyponym,spike
heels,hyponym,wedge
heels,synonym,heel
heels,part_meronym,lift
heels,part_holonym,boot
heels,part_holonym,shoe
heels,part_holonym,foot
heels,synonym,dog
heels,hypernym,end
heels,hypernym,terminal
heels,part_holonym,loaf
heels,hypernym,part
heels,hypernym,portion
spigot,hypernym,plug
spigot,hypernym,stopper
spigot,synonym,tap
spigot,part_holonym,barrel
spigot,hyponym,tap
spigot,hyponym,hydrant
spigot,synonym,faucet
spigot,part_meronym,handle
spigot,part_meronym,grip
plain,hypernym,land
plain,hypernym,earth
plain,hypernym,ground
plain,hyponym,flat
plain,synonym,field
hallway,synonym,hall
hallway,part_meronym,floor
hallway,part_meronym,flooring
hallway,part_meronym,ceiling
hallway,part_meronym,wall
chest,hyponym,bust
chest,part_meronym,breast
chest,part_meronym,chest
chest,part_holonym,torso
chest,part_holonym,trunk
chest,part_holonym,body
chest,hypernym,box
chest,hyponym,toolbox
chest,part_meronym,lid
chest,synonym,breast
chest,part_holonym,chest
chest,hypernym,furniture
chest,hyponym,commode
chest,synonym,dresser
chest,part_meronym,shelf
chest,part_meronym,drawer
bells,synonym,bell
bells,part_meronym,tongue
bells,hypernym,button
bells,hypernym,curve
bells,hypernym,opening
bells,part_holonym,wind
bunny,hypernym,rabbit
router,hypernym,device
deck,hypernym,platform
deck,part_holonym,ship
deck,hypernym,packet
deck,hypernym,pack
deck,hypernym,porch
profile,hypernym,chart
profile,part_meronym,horizon
mayo,hypernym,dressing
mayo,synonym,mayonnaise
avocados,synonym,avocado
avocados,part_holonym,avocado
avocados,part_meronym,avocado
daisies,hypernym,flower
daisies,synonym,daisy
writing,hyponym,document
writing,hyponym,papers
writing,hyponym,title
writing,hyponym,section
writing,hyponym,lettering
writing,hypernym,work
writing,hyponym,handwriting
writing,hyponym,hand
mugs,synonym,mug
mugs,synonym,mark
mugs,hypernym,face
mugs,part_meronym,handle
mugs,part_meronym,grip
set,hypernym,collection
set,hyponym,intersection
set,hyponym,product
set,hyponym,bracket
set,hyponym,pair
set,hyponym,brace
set,hyponym,field
set,hyponym,teeth
set,hyponym,group
set,hyponym,image
set,hyponym,range
set,hyponym,root
set,hyponym,scenery
set,hyponym,scene
set,part_holonym,setting
set,hyponym,pack
set,hyponym,party
set,hyponym,company
set,synonym,circle
set,synonym,band
set,synonym,lot
set,part_meronym,game
banner,hypernym,flag
banner,synonym,streamer
soda,hypernym,salt
stubble,synonym,stalk
stubble,synonym,straw
stubble,hypernym,beard
stubble,hypernym,whiskers
flatbed,synonym,flat
planters,synonym,planter
planters,hypernym,worker
planters,hypernym,pot
planters,hypernym,flowerpot
bottle,hypernym,vessel
bottle,hyponym,jug
bottle,hyponym,carafe
bottle,part_meronym,mouth
bottle,part_meronym,nipple
dish,hypernym,container
dish,hyponym,bowl
dish,hyponym,boat
dish,hyponym,ramekin
dish,hyponym,sushi
dish,hyponym,mold
dish,hyponym,meatball
dish,hyponym,soup
dish,hyponym,pasta
dish,hyponym,salad
dish,hyponym,patty
dish,hyponym,cake
dish,hyponym,sauerkraut
dish,hyponym,chili
dish,hyponym,stew
dish,hyponym,burrito
dish,hyponym,omelette
dish,hyponym,pizza
dish,part_meronym,ingredient
dish,part_meronym,topping
dish,part_meronym,sauce
dish,part_holonym,meal
dish,hypernym,woman
dish,synonym,peach
dish,synonym,saucer
dish,synonym,bag
buses,synonym,bus
buses,synonym,coach
buses,part_meronym,window
buses,part_meronym,roof
buses,hypernym,conductor
buses,part_holonym,computer
buses,hypernym,car
buses,hypernym,automobile
buses,hypernym,machine
pottery,hypernym,shop
groom,hypernym,hand
laundry,hypernym,garment
laundry,hypernym,work
lip,part_holonym,mouth
lip,hypernym,counter
lip,synonym,mouth
lip,hypernym,edge
lip,hyponym,collar
lip,synonym,brim
lip,synonym,rim
lip,part_holonym,vessel
lip,hypernym,border
paws,hypernym,foot
paws,synonym,paw
paws,part_meronym,pad
paws,part_holonym,feline
paws,hyponym,right
paws,hyponym,hooks
paws,hyponym,fist
paws,hyponym,left
paws,synonym,hand
paws,synonym,mitt
paws,part_meronym,finger
paws,part_meronym,palm
paws,part_meronym,ball
paws,part_holonym,arm
paws,part_holonym,man
paws,part_holonym,human
socket,part_holonym,bone
socket,hypernym,receptacle
friends,hypernym,person
friends,hypernym,individual
friends,hypernym,someone
friends,hyponym,light
friends,synonym,friend
friends,hyponym,pickup
friends,hyponym,toaster
friends,hyponym,pillar
rubber,hypernym,eraser
rubber,part_holonym,pencil
wicker,hypernym,wood
wicker,hypernym,work
person,hyponym,child
person,hyponym,baby
person,hyponym,divider
person,hyponym,owner
person,hyponym,case
person,hyponym,friend
person,hyponym,controller
person,hyponym,ostrich
person,hyponym,machine
person,hyponym,counter
person,hyponym,worker
person,hyponym,mouse
person,hyponym,comforter
person,hyponym,image
person,hyponym,female
person,hyponym,adult
person,hyponym,dresser
person,hyponym,shaker
person,hyponym,fighter
person,hyponym,beard
person,hyponym,topper
person,hyponym,party
person,hyponym,ruler
person,hyponym,man
person,hyponym,face
person,hyponym,player
person,hyponym,sweater
person,hyponym,engineer
person,hyponym,jumper
person,hyponym,male
person,hyponym,blonde
person,hyponym,slipper
person,hyponym,tiger
person,hyponym,fastener
person,hyponym,match
person,hyponym,waiter
person,synonym,individual
person,synonym,someone
person,part_meronym,figure
person,part_meronym,shape
person,part_meronym,frame
person,hypernym,figure
person,hypernym,shape
person,hypernym,frame
switch,hypernym,control
switch,hypernym,controller
switch,hyponym,cutout
switch,hyponym,button
switch,hypernym,railroad
switch,hypernym,railway
switch,hyponym,cane
menu,hypernym,bill
menu,synonym,card
names,hyponym,title
names,hyponym,brand
names,hyponym,signature
names,synonym,name
names,hypernym,family
names,synonym,figure
toiletries,hyponym,cream
toiletries,hyponym,toothbrush
toiletries,hyponym,powder
toiletries,hyponym,lotion
toiletries,synonym,toiletry
chocolate,hypernym,beverage
chocolate,hypernym,drink
chocolate,hypernym,food
chocolate,hypernym,brown
chocolate,synonym,coffee
hinges,hypernym,joint
hinges,synonym,hinge
hinges,part_holonym,gate
sphere,hyponym,front
sphere,hyponym,land
sphere,hyponym,lap
sphere,synonym,area
sphere,synonym,field
sphere,synonym,arena
sphere,hypernym,artifact
sphere,hyponym,globe
sphere,hyponym,drop
sphere,hyponym,bead
sphere,hyponym,pearl
sphere,hyponym,ball
sphere,hyponym,orb
sphere,hypernym,surface
jaw,hypernym,bone
jaw,part_holonym,skull
jaw,part_holonym,face
jaw,part_holonym,wrench
jaw,part_holonym,pliers
partition,hypernym,structure
partition,hypernym,construction
partition,hyponym,wall
partition,hyponym,screen
partition,synonym,divider
clover,hypernym,herb
water,hypernym,liquid
water,hypernym,thing
water,hyponym,waterfall
water,hyponym,bay
water,hyponym,main
water,hyponym,stream
water,hyponym,pool
water,hyponym,puddle
water,hyponym,waterway
water,hyponym,drink
water,hyponym,sea
water,hyponym,lake
water,hyponym,crossing
water,hyponym,ocean
water,part_holonym,surface
water,part_holonym,base
water,hypernym,food
hooves,hypernym,foot
hooves,synonym,hoof
hooves,part_meronym,toe
hooves,part_meronym,hoof
hooves,part_holonym,hoof
cup,hypernym,container
cup,hyponym,goblet
cup,hyponym,teacup
cup,hypernym,hole
cup,hypernym,trophy
birds,hyponym,hen
birds,hyponym,parrot
birds,synonym,bird
birds,part_meronym,rump
birds,part_meronym,feather
birds,part_meronym,bird
birds,part_meronym,beak
birds,part_meronym,bill
birds,part_meronym,wing
birds,hypernym,meat
birds,part_meronym,thigh
birds,part_holonym,bird
birds,hypernym,girl
birds,synonym,doll
birds,synonym,skirt
birds,synonym,raspberry
birds,synonym,shuttle
pancake,hypernym,cake
pancake,hyponym,tortilla
corner,hypernym,area
corner,hypernym,country
corner,hypernym,point
corner,part_holonym,building
corner,hypernym,intersection
corner,hypernym,crossing
corner,synonym,box
corner,hypernym,part
corner,hypernym,piece
corner,hypernym,structure
corner,hypernym,construction
zebras,synonym,zebra
obstacle,hypernym,check
obstacle,hyponym,hitch
obstacle,hyponym,hurdle
obstacle,hyponym,barrier
rings,synonym,ring
rings,synonym,doughnut
rings,hypernym,band
rings,hyponym,collar
rings,hyponym,tire
rings,hyponym,tyre
rings,hyponym,rim
rings,synonym,hoop
rings,part_holonym,barrel
rings,hypernym,chain
rings,hyponym,nest
rings,synonym,pack
rings,hypernym,platform
rings,part_meronym,canvas
rings,hypernym,jewelry
rings,synonym,band
rings,hypernym,strip
indentations,synonym,indentation
indentations,hypernym,space
indentations,hypernym,place
indentations,synonym,indent
charger,hypernym,device
booklet,hypernym,book
booklet,synonym,brochure
booklet,synonym,folder
booklet,synonym,pamphlet
ferry,hypernym,boat
vent,hypernym,hole
vent,hypernym,opening
vent,hypernym,crack
vent,hypernym,crevice
vent,hypernym,slit
vent,synonym,outlet
bottoms,hypernym,side
bottoms,hypernym,face
bottoms,hyponym,heel
bottoms,hyponym,sole
bottoms,hyponym,underbelly
bottoms,hyponym,base
bottoms,synonym,bottom
bottoms,synonym,underside
bottoms,hypernym,part
bottoms,hyponym,foot
bottoms,synonym,butt
bottoms,synonym,backside
bottoms,synonym,buns
bottoms,synonym,can
bottoms,synonym,rear
bottoms,synonym,rump
bottoms,synonym,seat
bottoms,synonym,tail
bottoms,synonym,behind
bottoms,part_holonym,torso
bottoms,part_holonym,trunk
bottoms,part_holonym,body
bottoms,hypernym,turn
bottoms,hypernym,round
bottoms,part_holonym,frame
bottoms,synonym,bed
bottoms,hypernym,land
bottoms,hypernym,ground
bottoms,hypernym,soil
wrinkle,hypernym,imprint
wrinkle,synonym,crease
wrinkle,synonym,seam
wrinkle,synonym,line
wrinkle,part_holonym,skin
spire,hypernym,tower
spire,synonym,steeple
goat,hyponym,kid
goat,part_meronym,beard
goat,part_meronym,horn
goat,synonym,butt
